,ID,name,address,website,opening_hours,ypage,lat,lon,rating,phone,social
0,79469688898,Альфа-Банк,"ул. Новинки, 1, Москва",,,,55.677565,37.666252,"4,3",,
1,1079158923,Альфа-Банк,"ул. Перерва, 56/2, Москва",,,,55.657850,37.747730,"4,3",,
2,59637618712,Альфа-Банк,"бул. Энтузиастов, 2, Москва",,,,55.746482,37.682619,"4,3",,
3,1165641049,Альфа-Банк,"Олимпийский просп., 19, корп. 1, Мытищи",,,,55.923706,37.757050,"4,3",,
4,91699299995,Альфа-Банк,"ул. Маршала Чуйкова, 3, Москва",,,,55.703885,37.764986,"4,5",,
5,112855126846,Альфа-Банк,"Носовихинское ш., 7, Реутов",,,,55.745559,37.859067,"4,5",,
6,135399944115,Альфа-Банк,"Свободный просп., 20А, Москва",,,,55.751260,37.816271,"4,4",,
7,164819686969,Альфа-Банк,"просп. Космонавтов, 27Б, Королёв",,,,55.913520,37.868382,"4,4",,
8,217601592560,Альфа-Банк,"Октябрьский просп., 151/9, Люберцы",,,,55.679641,37.892583,"4,3",,
9,28258577430,Альфа-Банк,"ул. Мира, 26А, Мытищи",,,,55.916623,37.726736,"4,4",,
10,1045351204,Альфа-Банк,"Русаковская ул., 29, Москва",,,,55.787877,37.677067,"4,4",,
11,71619330774,Альфа-Банк,"Покровская ул., 20, Москва",,,,55.701866,37.931650,"4,3",,
12,154991580164,Альфа-Банк,"Автозаводская ул., 5, Москва",,,,55.708460,37.662084,"4,4",,
13,60318410459,Альфа-Банк,"3-й Крутицкий пер., 13, Москва",,,,55.730548,37.663513,"3,9",,
14,39652021738,Альфа-Банк,"9-я Парковая ул., 23, Москва",,,,55.795044,37.798799,"4,3",,
15,189299966920,Альфа-Банк,"Уральская ул., 1, Москва",,,,55.811634,37.797729,"4,3",,
16,1078085453,Альфа-Банк,"Спартаковская ул., 17, Москва",,,,55.772882,37.676313,"4,3",,
17,1178226406,Альфа-Банк,"ш. Энтузиастов, 7/1, Балашиха",,,,55.795469,37.933977,"4,3",,
18,224344887474,Альфа-Банк,"Пролетарская ул., 2, корп. 2, микрорайон Железнодорожный, Балашиха",,,,55.750282,38.006831,"4,8",,
19,133808663530,Альфа-Банк,"Вельяминовская ул., 6, стр. 2, Москва",,,,55.781834,37.722989,"4,3",,
