,name,date,text,stars,answer
0,Галина М.,2024-03-31 00:28:53,"Хорошее и очень быстрое обслуживание. Берешь талончик и ждешь всего несколько минут.
Персонал вежливый, доброжелательный, поможет решить любую сложную проблему",5,
1,Андрюша,2023-11-26 07:12:53,"Сам по себе банк не плохой,можно и кредит взять и свой счёт открыть,но нужно внимательно читать договора,много подводных камней,которые можно и не заметить(
Но сотрудники девушки вежливые и оьо всем подробно расскажут)))) а так же предложат на самом деле выгодное решение)",5,
2,Василий Арефьев,2023-12-22 23:03:21,"Электронная очередь, достаточно мест для сидений, просторное помещение, большой функционал выполняемых операций при обслуживании клиентов",5,
3,Люсьен Любое,2024-04-02 16:13:21,"Персонал очень и очень медленный. Отношение к клиенту пренебрежительное. Сотрудники заняты другими делами. Дождешься очереди по одному талону, потом будут перенаправлять в другие окна, в итоге уйдешь ни с чем",2,
4,Ирина Петрова,2024-01-05 17:11:11,"Почему-то нету никакой стойки или столика, поставить сумочку, чтобы достать квитанции, и народу, посетителей очень много, надо ещё офис открывать",3,
5,Маргарита Шерстнева,2023-09-21 12:38:13,"Пока у вас не возникает проблем, все замечательно, но как случись что вы будите жить в этом отделении, очереди огромные, сотрудники еле ходят. При чем из 4 окон сидит только один сотрудник. А так мою проблему до сих пор не решили, ни начальство, ни горяча линия, ни отделение сбера👍🏻",2,
6,Яков Шмидт,2023-09-24 15:24:21,"Если бы не сотрудники и перспектива оформить ипотеку, то сюда лучше бы вообще не ходить-комиссии за всё, хорошо хоть за воздух ещё не ввели. Наверное, самый не умныйроссийский банк.",3,
7,Евгений К.,2023-02-09 21:11:01,Полнофункциональный пункт обслуживания клиентов. Терминал для электронной очереди имеется. Есть услуга отправки ( возврата) и доставки товаров Сбер МегаМаркет. Есть места для ожидания в очереди.,5,
8,Aslan Abduragimov,2023-02-22 18:58:19,"Всех приветствую, заходил снять налички, три банкомата внутри, из них на выдачу работают два. Очереди небыло. Внутри помещения не работает мобильный интернет почему-то (возможно только у меня так). В целом всё прошло успешно.",4,
9,Урюпина Светлана,2024-02-19 17:53:47,Хорошее отделение. Улыбчивый персонал.,5,
10,Наталья Магальцова,2022-04-23 20:32:24,"Обслуживание на отлично, отношение к клиенту тоже. Персонал отзывчивый, всегда помогут в различных вопросах даже не касаемых их работы. Очередь по талонам. Банкоматы находятся рядом и их достаточно.",5,
11,Сергей М.,2023-01-29 17:41:49,"Просторный сбер, очереди не большие, операционисты толковые, банкоматы круглосуточные. Ничего негативного сказать не могу, но на развитие оставлю одну звездочку.",4,
12,Евгений М.,2023-11-09 11:05:00,Долгое обслуживание! Ожидание в очереди по 15-20 минут!,1,
13,Никита Кудринский,2024-03-19 20:10:59,Быстро и качественное обслуживание,5,
14,Дмитрий Грибанов,2023-10-25 11:55:15,"Лучший офис!!!
Был и с дочкой и один хожу,всегда ысё ок👍",5,
15,Анна М.,2022-06-06 10:41:54,Просторное и чистое отделение Сбера. Специалисты вежливые и всегда заинтересованы в решении твоего вопроса. Банкоматы работают круглосуточно.,5,
16,ВАСИЛИЙ С.,2023-03-19 17:47:20,Сотрудники прелесть всё доходчиво объясняют работают очень качественно.,5,
