,name,date,text,stars,answer
0,Кристина Кужева,2023-12-26 07:50:52,"Очень хорошее отделение Сбербанка, внутри чисто, много банкоматов стоит, обслуживание хорошее, всегда всё чётко и доступно объясняют, очередей нет никогда",5,
1,Любовь Г.,2024-03-12 14:00:20,"Много банкоматов, круглосуточно можно снять деньги! Сколько бы не обращалась всегда вежливые сотрудники, всё расскажут и помогут! Очень удобное расположение, почти всегда мало людей!",5,
2,Бурка Папахов,2023-08-30 09:04:49,Единственное место в городе где стоят больше 2х банкоматов и можно обналичится в любое время суток к сожалению таких мест в городе очень мало и становится ещё меньше не понятно в связи с чем сокращаются банкоматы у нас в столице Республики когда в ногу со временем их наоборот должно становится больше требований к безналичке больше а возможности меньше как так?!?!?!? В целом что ещё сказать не смотря на круглосуточную работу техничка делает свою работу на отлично!,4,
3,Ислам,2024-02-02 13:22:58,Всё прошло очень быстро ю) обслужили качественно) вообще большие молодцы девочки) так держать),5,
4,Жанна Я,2023-08-10 13:13:09,"Что характерно, персонал всегда вежливый и квалифицированный. Пользовалась услугами банка в разных регионах. Порадовало, что и дома клиентам помогают и все разъясняют.",5,
5,NyakaZi,2023-10-01 17:59:50,"Удобное расположение. Чистое помещение. Сотрудники иногда вежливы, иногда нет - видимо зависит от настроения. Очереди тоже, как попадёшь, иногда много народу, а иногда зайдешь и никого.",4,
6,Денис Колманович,2024-02-25 07:10:46,Менял карту всё отлично вежливые консультанты работники все вежливые в общем на отлично,5,
7,Murat M,2023-12-22 16:44:23,Отдельная благодарность сотруднице Марине которая всё скажет и расскажет очень на доступном языке!,5,
8,Юлия Охотина,2022-06-24 04:17:25,"Хороший офис, удобно расположен, просторный, много скамеек, много банкоматов. Обслуживание быстрое, операторы грамотные, доброжелательные. Вопрос с перевыпуском Карты решился очень быстро. Рекомендую.",5,
9,Станислав М.,2024-02-06 18:23:52,Достаточно много банкоматов практически нет очередей к ним. В зале очередь организована по талонам. Время ожидания не более 10 мин.,5,
10,Зурият Сокурова,2023-10-27 17:14:04,"Самые вежливые девочки. Всегда подскажут,расскажут.работу свою знают,что очень важно. Спасибо им за всё",5,
