,name,date,text,stars,answer
0,Alex A.,2024-01-08 16:42:54,"Бываю там иногда,персонал вежливый,всегда готовы услужить,подсказать. Но навязчивые предложения и акции подкумаривают,бесплатный и халявный сыр бывает сами знаете где.",4,
1,Светлана Русанова,2023-10-29 13:35:35,"Хорошее расположение, поэтому народ есть всегда. Специалисты разные по уровню компетентности: не всегда обслужат так, чтобы не пришлось возвращаться к решению проблемы, есть и получше офисы.",4,
2,Светлана,2023-09-21 20:04:41,Центр города. Удобное расположение. Наличие парковки. Приветливые сотрудники банка. Работа ведется по электронной очередности. Чистота. Круглосуточно работающие банкоматы. Радом находится почтамп.,5,
3,Настя Сычёва,2024-04-16 16:44:08,"Была в этом офисе один раз,для такого проходного офиса очень мало специалистов, отсюда очереди. За свои услуги терминалы, установленные у специалистов, принимают только карты Сбербанка. За такую конскую комиссию люди ещё вынуждены идти в соседние банкоматы других банков, чтобы свои деньги снять и отдать в кассу далее.",3,
4,724529 Михаил Романов,2023-11-24 20:21:00,"Мне очень нравится это отделение. Здесь я оформлял ипотеку. Грамотные сторудники, все подскажут и объяснят...",5,
5,Рафис Р,2024-04-15 16:49:22,"Удобный офис, вежливый и квалифицированный персонал, не раз помогали в нестандартных ситуациях.",5,
6,Максим Максимов,2024-04-12 15:52:53,"В целом это обычное отделение Сбера как и везде, отличие только в том что очень мало места посидеть дожидаясь своей очереди. Большинству приходится ждать стоя на ногах.",3,
7,Антон Филатов,2022-12-30 06:00:37,"В ипотечном отделении специалисты высокого класса.
Всё грамотно оформили.
Объясняли без лишней суеты.
Оформили междугороднюю сделку за 40 минут.
Лишние доп услуги не втюхивали.
Конечно и мой агент по недвижимости постарался из Перспективы 24 (Филимонов Андрей), объяснив заранее, что нужно , а от чего можно отказаться.
Не менее важным оказалось настроение менеджера.
Была приветлива, улыбалась и очень понимающе относилась, когда я чего то непонимал.",5,
8,Николай Перевощиков,2023-10-13 18:23:34,"Хочется написать отзыв о работе сбербанка , а именно об окнах 24и 25 по сопровождению кредитных ! Я три раза ходил туда, постоянно очереди , по 4 и более так и не попал на прием ! Просидел ровно час ! Вопрос ? Почему нельзя добавить туда ещё одного оператора? С таким отношением к клиентам туда даже ходить нету желания ! Люди сидят и ждут когда освободиться оператор ! Не советую это отделение Сбербанка !!!",2,
9,Марина Н.,2023-05-25 17:21:36,"Мой самый любимый филиал Сбера!! Обслуживание и отношение к клиентам на достойном уровне!! Хочу отдельно отметить работу менеджеров ипотечного сопровождения сделок, и сказать слова благодарности Вере Яковлевне!! Благодаря ей, работа поставлена четко, спланированно и грамотно!!",5,
10,Андрей Завалин,2023-06-08 09:36:25,"Отличное отделение банка, чисто, уютно. Обслужили вежливо, быстро и профессионально. Сделка купли-продажи квартиры.",5,
11,Алмаз С.,2024-03-20 11:21:16,"В окнах 24, 25 ""Сопровождение жилищных кредитов"" обслуживание в живую очередь очень медленное. По данному вопро этот офис не советую.",1,
12,Анюта Орехова,2023-12-21 12:40:09,Очень нравится это отделение всегда быстро чётко дружелюбно),5,
13,Максим Артемьев,2023-09-06 15:59:42,"Один из самых больших офисов, дисциплинированные и грамотные работники, минимум очередей. Из минусов касса только на первом этаже, приходится для платежей спускаться со второго этажа если обслуживаешься там",5,
14,Вероника Ананина,2023-05-26 15:29:16,"Этот Сбербанк возле работы. Всегда туда приятно зайти. Очередей больших не бывает, персонал вежливый, всегда рады помочь!",5,
15,Максим Никитин,2023-08-13 12:44:03,"Ипотечное отделение одно из самых быстрых в Ижевске. 
Удобно, комфортно. В принципе со стоянкой проблем нету.",5,
16,александр москит,2022-11-09 17:54:02,"Добрый день! Не рекомендую данный филиал к посещению, и вот почему - жена принесла домой симку Сбермобайл, говорит, на … пользуйся , отец ходил 14.10.2022 продлевать вклад и ему ПОДАРИЛИ симку, представляешь!!! Я такой, в недоумении, в банке нет ничего бесплатного… ! Идите с ним в 94 филиал и выясняйте, что ему впарили! Здесь следует уточнить, что моему тестю , на минуточку , 74 года, он всегда пользуется кнопочным телефоном и у него всегда МТС, которым он пользуется уже много лет. В итоге выяснилось, что с него списали весь тариф за ГОД!!! Что-то они ему наговорили, но он идти писать жалобу отказался, неудобно ему. Я сам звонил на номер 900 , ситуацию пояснил - результат: рассмотрена устно , информация по действиям третьих лиц не предоставляется. Я лично сходил в 94 филиал к руководителю Подгорных Елене - все сообщил, попросил разобраться , а также вернуть деньги за навязанную подписку, закрыть симкарту и наказать сотрудника, который так работает с пенсионерами… на следующий день , она перезвонила, и сообщила приятным голосом, что вопрос с тестем урегулирован, все я могу узнать у него… Симка вернулась обратно… в итоге я был в филиале 2 раза, но так и не был услышан.Вопрос не решен.такая история(( грустная. Сейчас я написал очень мягко и корректно, но планирую разместить более подробный пост на Банки.ру, где будет объективно и в красках описана данная ситуация…Люди жаждут хлеба и зрелищ, я дам им пищу!Спасибо с/у",1,
17,Елена П.,2023-03-23 16:44:37,"Отличные сотрудники банка. Всё хорошо объяснили, быстро оформили сделку. Электронная сделка - это просто супер. Ходить ни куда не нужно всё электронно. Через дом клик ещё и скидка прошла.👍",5,
18,Taya,2023-09-01 14:18:54,"Большой удобный сбер, много банкоматов, по номеркам обслуживают быстро, удобная парковка",5,
19,Екатерина Кривоногова,2024-04-13 10:28:51,"Офис удобно расположен, сотрудники приветливые,",5,
20,Дмитрий Репников,2023-05-21 17:06:59,"Оформляли сделку по ипотеке,хотим отметить ,Волкову Лидию очень грамотный специалист ,профессионал своего дела, огромное ей спасибо.",5,
