,name,date,text,stars,answer
0,Гульназ Ахматьянова,2023-02-08 15:14:48,"Самый любимый банк нашей семьи. Самый современный, стильный, красиво оформленный. На любой вкус предложения. Вежливый квалифицированный персонал, очень терпеливый к разным клиентам. У банкоматов всегда есть консультант помощник. Время ожидания небольшое ввиду большого количества персонала",5,
1,Валерий Сидоров,2023-06-25 17:50:17,"Самый комфортный офис в городе. Удобные места для ожидания. Сотрудник на входе всегда сориентирует в получении нужного талона. Сотрудники терпеливо и внимательно обслуживают пенсионеров, дают консультации для посетителей любого возраста.",4,
2,Елена Фаизова,2024-03-17 14:51:28,"Мой банк, удобно, близко, всегда приветливые девушки. Очень нравится. Рекомендую.",5,
3,Инкогнито 6068,2024-01-26 05:13:28,"Хорошие, приветливые сотрудники. Минус только самому банку энергетика а то что начал в приложении неправильно выставлять даты платежа и проценты забирать",4,
4,Anur B,2023-11-21 16:09:44,"Интересный магазин, посетителей нет вообще, хотя формат магазина не хуже. Есть парковка. Минус второй этаж!",5,
5,ольга самошкина,2023-09-02 14:40:57,"Особая благодарность старшему клиентскому менеджеру Ольге Вячеславовне С. За компетентность, терпение и вежливость. Человек дествительно на своём рабочем месте.",5,
6,dr-kam62,2023-11-07 15:39:16,"Всё хорошо, оперативно и быстро. Вежливые сотрудники",5,
7,Юлия М.,2024-03-03 12:13:17,"Удобный офис, приветливые ,отзывчивыей сотрудники, знают ответ на любой вопрос.",5,
8,Оксана Буслаева,2023-04-29 15:36:14,"Отношение к клиентам всегда внимательное, от обслуживание вежливое. Ожидание не долгое , банкоматы хорошие, исправные.
Офис всегда чистый и уютный👍",5,
9,Надежда Буторева,2023-12-18 15:21:47,"Хорошее отделение, вежливый и внимательный персонал.",5,
10,Халил С.,2023-11-10 15:10:53,Приятные приветливые вежливые грамотные сотрудницы,5,
11,769267 матефарова,2023-11-17 18:31:16,"Банк хороший,обслуживание прекрасное,отвечают на все вопросы",5,
12,Инкогнито 9026,2023-08-18 16:43:59,Заходил. Нравится. На мой взгляд всё нормально. Обслуживают быстро. Профессионалы.,5,
13,Максим Рыбаков,2023-07-06 16:58:06,"Хороший коллектив, подскажут, помогут. Очередь обычно не большая. Представлены все услуги банка.",4,
14,Дарья Е.,2023-01-05 09:43:45,"Обратились в офис с просьбой установить мобильное приложение. На сайте указано, что в данном офисе есть такая возможность. Взяли талончик и прождали очередь, чтобы сотрудник офиса сказала нам, что «На айфоны не устанавливаем🤷🏼‍♀️».
Ну не серьёзное отношение к своим клиентам.",2,
15,Андрей,2023-07-08 16:26:31,"Пользовался. Место понравилось. Но немного смущает сама работа банка. Некоторые окна не работают или работают до определённого времени - один оператор уходит, потому что так требует система, а другой занят с другими клиентами и приходится опять стоять в очереди. Потому я бы поставил банковской системе троечку. Но самому отделению - пятёрка, так мы оцениваем место.",5,
16,Радик Искандаров,2023-08-19 05:57:52,"Сбербанк он и есть банк, все удобно, были бы низкие проценты 3-5% для людей, цены бы не было, а так зажрались",5,
17,Наталья,2024-03-14 13:11:45,"Удобно, рядом , вежливые сотркдники",5,
18,Инкогнито 0874,2023-11-30 15:05:53,Все удобно быстро обслуживание,5,
19,Владислав Цилуйко,2024-02-24 19:25:58,Быстро и качественно обслужили.,5,
20,Сергей Ксенофонтов,2024-03-28 04:03:16,Самое лучшее обслуживание в городе,5,
21,Диана Карамышева,2022-06-06 10:45:13,"Лучшее отделение сбербанка, адекватные сотрудники, помогут, всё объяснят, в спорных ситуациях консультант всегда старается помочь клиенту, нет таких слов -""мы незнаем, или мы не можем решить эту проблему""",5,
22,Сергей Гущин,2022-01-18 05:01:15,"Центральный Сбербанк города . Очередь электронная , есть мягкие лавки , где можно посидеть и ждать свою очередь. Отдельно стоят банкоматы. Есть небольшая стоянка возле Сбербанка.",4,
23,Нана Алхимова,2022-11-27 08:17:22,Персонал вежливый. Доступно все объясняют. Кредит на ипотеку по хорошей ставке.,5,
24,Галина Сергунова,2023-11-27 06:30:43,Отличное обслуживание!,5,
25,Арслан,2023-04-06 12:40:36,"Обслужили быстро, устанавливал там приложение СБОЛ, все ок 👍",5,
26,Анастасия Маяк,2022-01-28 02:54:41,"Пришла в отделение банка по записи. Меня направили не в тот кабинет. В итоге к специалисту я не попала, потратила очень много времени впустую, не говоря уже о расходах на дорогу (из другого города, между прочим) и вычет из зарплаты за то, что отпросилась с работы.",1,
27,Регина Азизова,2020-08-16 19:16:49,"Быстрое обслуживание, хорошие и самое главное, очень вежливые сотрудники. Ипотечные менеджеры, кредитные специалисты грамотно всё объяснят по всём услугам банка.Очень быстро проводят всё операции.",5,
28,Марат Кашапов,2021-10-23 17:26:20,"Хороший офис, обслуживание быстрое, нет грубых соотрудников, не навязывают допы - предлагают, но навязывания нету, как в других банках. Самый большой парк банкоматов (один если сломался, в радиусе нескольких сотен метров можно найти другой) среди всех банков России.",5,
29,Наталья Ефремова,2023-11-10 13:32:46,Девочки молодцы,5,
30,Louiza S.,2021-03-02 07:58:54,"Даже одной звезды мало! Я бы минус 5 звезд поставила!!!
Хотела положить деньги на виртуальную электронную карту, мне отказали по причине того что карты нет. Резонный вопрос, а как же тогда на счет деньги класть? 
После этого, работница банка со стоийки N5 посоветовала обратиться к девушке справа от входа. Та мадам разговаривала по телефону, видимо я ее отвлекла очень. Она рыкнула, что надо класть деньги чз банкомат. Я ответила что не умею , она не отреагировала. Вернулась к работнице ст.N5, онИ уже в голос ,НУ ЕСЛИ НЕ УМЕЕЕТЕ, МЫ МОЖЕМ ПОКАЗАТЬ

МНЕ НЕ НУЖНО ОДОЛЖЕНИЕ
БЫЛИ БЫ КЛИЕНТЫ, НО ВЕДЬ БАНК ПУСТОЙ

ОЧЕЕЕНЬ НЕГОДУЮ
ПОРА ВЫВОДИТЬ СВОИ ДЕНЬГИ ИЗ СБЕРА

КОГДА БЫЛ Сбербанк, было больше порядка. Сейчас нахватали себе все и вся и никакой пользы клиентам

У ме6я ВСЁ",1,
31,Олег Киреев,2024-02-03 15:01:19,Хорошо работает,5,
32,Юлия Шувалова,2023-08-07 15:06:45,"Все было хорошо, но начало сделки задержали на 30 минут",4,
33,Елена Павловская,2023-02-20 15:59:26,"Персонал очень необученный, заинтересованы только в прибыли своей, а не в помощи клиентам!",1,
34,Александр Епишев,2023-03-22 13:12:19,Превосходно всё обслуживание отличное,5,
35,Алла Юрьева,2023-11-27 16:15:48,Все отлично,5,
36,Ильгиз Галлямов,2022-02-18 02:21:03,"Вежливый персонал, чутко подходит к решение вопросов, удобная зона ожидания.",5,
37,bazlayter75,2023-03-15 10:29:34,Все хорошо чисто комфортно,5,
38,Светлана Султангареева,2023-08-09 17:07:46,"Хороший, добрый пермонал",5,
39,Дмитрий Салават,2021-12-10 14:20:18,Лучший филиал Сбера в Салавате. Отличная парковка + добродушные сотрудники,5,
40,Лариса Кукина,2022-04-30 17:50:29,"Быстрое и качественное обслуживание, доброжелательные сотрудники банка",5,
41,Рафис,2023-08-27 14:12:37,Компетентные сотрудники,5,
42,Лидия Сурина,2023-07-13 20:25:59,Мой вопрос решили быстро.,5,
43,Равиль Сулейманов,2022-02-13 15:19:48,"Персонал отзывчивый,всегда готовый помочь консультации.",4,
44,Dear thanks,2023-09-02 08:20:19,Есть парковка,5,
45,Александр Квитницкий,2022-12-25 05:53:39,Не банк а говно прикрыть надо эту богательню,1,
46,ильгиз галимов,2022-02-07 16:32:39,Отличный банк персонал супер и помогут и объясняют,5,
47,Флюр Гафиятуллин,2021-07-27 05:00:50,"Главный офис в городе, а мест на парковке только на 10 машин. И то половина из них сотрудника банка.",4,
48,Надежда,2021-12-24 17:22:10,"Хорошее отделение,банкоматы работают 24 часа.Вежливый персонал.",5,
