,name,date,text,stars,answer
0,.bogdan Vostok,2024-01-16 20:14:24,"Прекрасные специалисты. Приходили с пожилой тетей, проявили профессионализм, открыли счет, оформили доверенность, во всем помогли разобраться, все обьяснили. Благодарим.",5,
1,Татьяна К.,2023-11-23 19:03:27,"Оператор некомпетентна в элементарных вопросах. Отказалась обслужить больного очень пожилого человека, тем самым ограничила его право пользоваться своим вкладом, так как территориально у него нет возможности посетить другой филиал Сбербанка",1,
2,Петр А.,2023-11-23 16:29:46,"Отказались выполнять свою работу, намерено солгав. На горячей линии дали совершенно иную информацию. Так что не советую обращаться с любой задачей, сложнее арифметической задачки для третьего класса.",1,
3,Денис Антоненко,2023-06-10 12:09:49,"Банкомат очень часто не работает, по причине отсутствия света, установка программного обеспечения, отсутствие наличных денег.",1,
4,Дмитрий Жузляков,2023-06-18 12:32:32,Сидит один оператор. Обратился с вопросом и не смогла помочь.,1,
5,sergey,2022-02-07 17:13:16,"Обычное отделение сбербанка, коллектив хороший все чисто.",5,
6,Олег Т.,2023-05-18 15:20:15,Норм оперативно,5,
7,Инна Царёва,2021-06-03 08:49:27,"Очень часто открыто только одно окошко, если много людей, приходиться очень долго ждать",3,
8,Лада Биленко,2020-04-09 20:26:41,"Банкомат на снятие есть на улице, на внесение только внутри отделения, которое работает с перерывом на обед и выходными",3,
9,Яков Смирнов,2020-10-24 10:13:16,"Банкомат не работает на приём денег. Время работы отделения 5 часов в день,.",1,
10,Надежда,2020-08-11 15:23:32,"Всё отлично, если не зависает интернет.",4,
