,name,date,text,stars,answer
0,Максим Андр.,2023-11-02 10:04:11,"Рекомендую это отделение сбербанка на ул.Клюквина 12.
Сотрудники приветливые!А самое главное они работают не ради премии,а для клиентов!
По всем вопросам ответят и подскажут,как выгоднее клиенту!
Не подключают не нужные платные подписки,как в отделении в ТЦ.ЮБИЛЕЙНЫЙ,сотрудники в отделении сбербанка на ул.Чкалова 23 подключают незаконно платные подписки и оформляют не нужные клиенту кредитные карты и при офомлении потребительского кредита навязывают незаконно страховки жизни и здоровья клиента!
В этом же отделении сбербанка на ул.Клюквина 12 напротив ТЦ .ДЮНЫ
всё наоборот,сотрудники помогают клиенту и подсказывают как ему будет выгодно!
РЕКОМЕНДУЮ ЭТО ОТДЕЛЕНИЕ СБЕРБАНКА НА УЛ.КЛЮКВИНА 12 НАПРОТИВ ТЦ.ДЮНЫ!!!
Я теперь в это отделение обращаюсь,от своего отделения в ТЦ.ЮБИЛЕЙНЫЙ отказался ходить!",5,
1,Ольга Никитина,2023-10-21 17:42:36,"Замечательное отделение,очень грамотный и компетентный персонал😄Всегда подскажут и решат любые вопросы на все 💯.Хочется приходить сюда вновь и вновь👍👍👍девочки процветания вам и всего самого лучшего👍",5,
2,Антон Андреевич,2024-02-13 12:20:53,"Отличное отделение,всегда приветливо встретят и помогут!Удобные банкоматы.",5,
3,Наталья Фокина,2023-07-27 17:03:04,"Всегда вежливые консультанты. Быстро и грамотно помогают в решении вопросов. Индивидуальный подход к клиентам. В самом помещении не тесно, есть где присесть в ожидании.",5,
4,Миа,2023-07-03 18:01:26,"Хорошее отделение, удобное расположение, всегда есть место на парковке. Несколько банкоматов на снятие и оплату. Вежливые и грамотные сотрудники.",5,
5,Анна Маркина,2023-12-17 17:40:36,"Терминалы работают исправно, пандус и ступеньки почищены, кондиционер работает в помещении, экраны терминалов не мёрзнут.",5,
6,Olga-ZOW,2023-02-18 11:42:11,"Закрывала зарплатную карту, т.к. предприятие заключило договор с другим банком и, если оставлять карту сбербанка, то, с меня сбер за обслуживание этой карты будет снимать 450 руб. в год. Меня это не устроило. При закрытии карты мне предложили открыть другую бесплатную, где не надо платить за обслуживания ВООБЩЕ! Была очень обрадована ровно 1 месяц. Оказалось, что за эту карту ежемесячно надо платить 150 руб. в месяц. Отличное условие: отказалась от карты 450 руб. в год., зато завели карту с ""более выгодными условиями"" 1800 руб. в год! Пошла разбираться. Опять пытались из меня сделать дуру, повторяя, что мне все правильно сделали, просто это я не так поняла и т.д. и т.п. Сплошное надувательство. В службе поддержки полностью опровергли слова старшего оператора с данного отделения банка, на что она ответила, что за их информацию она не отвечает. Т.е. в сбербанках и в службе поддержки разные условия? Бред, некомпетентность. И если это не так, тогда злой умысел.Сплошной обман и надувательство.",2,
7,Виктор,2024-01-21 06:15:25,"Посещаю редко, только при замене карт, все на высшем уровне. Вежливые, культурные.",5,
8,Юрий Пегеев,2023-08-06 23:22:01,"Банкомат под боком, удобно, аж 4 аппарата. Главное не попадать в час пик, а то очереди до Луны. Зимой могут спать бездомные. Удобно расположен, выходишь и можешь идти на все четыре стороны!",5,
9,Екатерина Кузьмичева,2023-09-27 13:40:33,"Хорошее отделение, сотрудники работают вежливые, всё подскажут, что интересует.",5,
10,Марина Тюрикова,2024-03-11 18:57:24,В зоне 24 (банкоматной) грязновато в осенне- зимне-весенний период,4,
11,Валентина Прокофьева,2024-02-10 18:08:04,"Отлично,все объяснят и помогут",5,
12,Инкогнито 0144,2022-11-23 18:58:39,"Расположение удобное, , время ожидания долго приходится ждать, народу много, пришлось взять ещё талон чтобы быстрее обслужили, отношение , не ах, банкоматы удобно народ приходят и уходят",2,
13,О☆,2023-09-29 08:17:21,"Хороший отдел, могут старикам объяснять!
Вежливые, обходительные.",5,
14,Наиль Юсупов,2023-06-29 18:48:50,"Сбер хороший, персонал достойный, выслушают, обьяснят. Мне нравится",4,
15,Анна Казакова,2022-07-15 17:31:32,"Частенько снимаю деньги здесь, по дороге просто. А вот стоянки то и нет, приходится на газоне парковаться и бегом все делать. Очень неудобно. Внутри 6 автоматов. Бывает очередь. В зале тоже была несколько раз. Небольшое помещение, услуги как и везде.",4,
16,Анастасия Кузнецова,2023-11-20 07:10:25,"Офис хороший,но много народа",4,
17,Елена Кузнецова,2023-02-16 17:26:43,"Отличное отделение, всегда обращаюсь с удовольствием, всегда решат любую проблему",5,
18,Ирина,2023-05-16 16:31:23,"Весноиразбитое крыльцо, где ноги можно сломать и недовольные работники . Ходят с такими лицами, как будто мы к ним в гости пришли",2,
19,Veta-z,2023-04-30 18:24:07,Быстрое обслуживание вежливый м обходительный персонал,5,
20,Александр Соболев,2023-11-25 18:41:27,Для Сбера могло быть и получше,3,
21,Ольга Зарубина,2023-07-10 17:53:25,Всегда вежливое и внимательное обслуживание,5,
22,Илья Азаров,2024-01-05 09:01:13,Обычное отделение Сбера.,5,
23,Наталья З.,2021-09-29 06:22:11,"Очень плохое обслуживание,сотрудники банка долго соображают и клиентам банка не удиляют должостного внимания.С утра вообще засыпают на своих рабочих местах всё очень долго.Не советую сюда обращаться с утра в это отделение,так как они 
там соонные мухи, работает одно окно на все отделение остальные кофе видимо пьют.Отвратительное отделение сбербанка на Клюквина 12/68.",1,
24,Алексей Бродов,2024-01-28 17:28:42,Быстрое обслуживание,5,
25,Юлия Косых,2021-12-24 06:45:18,"Из плюсов- месторасположение и то, что можно сделать все. Минусы- бомж, которая всегда там спит и запах сногсшибательный просто 😅 маленькое пространство у банкоматов. И в целом площадь тесная.",4,
