,name,date,text,stars,answer
0,Людмила Черная,2023-11-28 11:14:44,"Отличное отделение сбербанка, ждать не долго, чистенько, персонал уважительный, расположение удобное.",5,
1,Dirty,2023-12-30 14:21:10,"Отношения к клиентам нормальное, а вот по поводу того что очередь там практически всегда и это факт, банкомат сбербанка работает круглосуточно без проблем и выходных",4,
2,Марс Исаев,2024-01-09 11:01:27,"Часто захожу снять/положить 💰💰💰 запах крайне не приятный в помещении, как будто собаки ночуют там, самим отделением не пользовался ещё ни разу",5,
3,Елена,2023-09-04 05:13:16,Отличное отделение сбера! Сотрудники всегда готовы помочь с любым вопросом.Очень вежливы и внимательны к своим клиентам.,5,
4,Юлия Полякова,2024-03-29 18:35:07,"Вежливый персонал, сотрудники всегда справляются с решением поставленных задач. В очередях максимум минут 10",5,
5,Анна Устиманова,2024-03-17 09:58:26,"Хороший филиал, удобное расположение, приветливый персонал.",5,
6,Руслан,2023-09-05 12:26:54,Внутри есть круглосуточно работающие банкоматы. Очередей мало. Удобное расположение филиала. Есть парковка,5,
7,Александр,2023-07-29 11:29:19,"Молодцы работники данного Сбербанка,девочка кассир все объяснила,рассказала, молодец!!!! Всем советую данное отделение!!! Спасибо огромное!",5,
8,Булатов Сергей,2022-11-17 12:59:05,"Спасибо большое за работу персонала, который с ответственностью и добросовестностью выполняет все функции и задачи по обслуживанию клиентов, здесь всегда помогут разобраться и решить проблему, так держать дальше, всех благ Вам!",5,
9,Стефан,2024-01-01 15:05:09,Ужобное расположение достаточно банкоматов большой трафик,5,
10,Kuder,2023-08-15 18:22:09,За последние 3 года Сбер сделал колоссальный шаг навстречу потребителю в обслуживании. Ещё бы финансовые условия получше - и был бы лучший банк.,5,
11,Светлана Добренькова,2024-03-18 17:36:53,Очень удобно стоит на месте микрорайон большой,5,
12,елена иванова,2022-10-28 10:04:02,"Последнее время приятно заходить в этот сбер, нет народу, от слова вообще! Операторы работают очень быстро! Персонал вежливый, всегда помогут и подскажут.",5,
13,Александр Б,2023-03-04 14:13:10,"Был там один раз но в целом все понравилось, много персонала и есть сотрудники помогающие бабушкам у банкоматов, тем самым не создавая очередь",4,
14,Оксана рачкова,2023-11-23 16:34:15,"Всегда вежливые сотрудники, всегда готовы помочь.",5,
15,Елизавета Климова,2023-02-06 19:46:51,Один из лучших офисов сбербанка. Замечательный администратор. Сотрудники приветливые и доброжелательные.,5,
