,name,date,text,stars,answer
0,Светлана Горчинская,2023-05-23 07:00:24,Высококвалифицированные работники! Всегда легко получить помощь! Наблюдала как девочки-специалисты помогают возрастным клиентам! Молодцы! Очень внимательны и участливы! Спасибо!,5,
1,Альбина Жаворонко,2022-12-30 13:33:51,"Обслуживание на высшем уровне, персонал очень приветливый и действительно с желанием решить проблему ( если один сотрудник не может решить, собирается целая комиссия😁 и вопрос в любом случае решается). Людей обслуживают, как семечки щелкают, очередь в данном отделении большая редкость. Всем банкам бы такую оперативность и компетентных сотрудников.",5,
2,Зубида Ахметова,2024-04-03 17:07:39,"Отличное отделение банка,вежливые и компетентные сотрудники .",4,
3,Виктор С.,2023-03-19 19:35:48,"Обслуживание хорошее, персонал и отношение отличное, работают быстро, молодцы! Спасибо.",5,
4,violet-letta,2022-10-23 20:02:17,"Обслуживание на уроне. Персонал отзывчивый, быстро разбираются в проблеме и моментально помогают ее решить. Отношение к клиентам, как к миллионерам:) Самое лучшее.",5,
5,KSN.Locker,2022-12-14 12:59:49,"Чисто, все быстро, очереди почти нету всегда, 2 терминала обслуживание отличное есть один маленький погодный минус, после пурги фиг пройдешь",5,
6,Ирина Боганова,2023-04-27 13:36:34,"Всё хорошо, но вечная грязь и непроходимые снежные заносы просто убивают... Идти не хочется... Нигде в городе нет такой гряди перед сбером, только на Металлургов",5,
7,140568 Иванов,2024-02-29 02:05:36,"Просторно, быстрое обслуживание",5,
8,Не Привитый,2021-10-17 15:28:21,"Удобно, всегда встретят проконсультируют, даже если очередь есть, довольно быстро рассасывается)) банкоматы круглосуточно, в целом доволен, стараюсь по возможности только в этот фидиал ходить.",4,
9,Наталья Арыченкова,2022-08-14 13:23:42,"Из всех отделений банка, предпочитаю именно это. Мало очередей, быстрое обслуживание, вежливый персонал, с высокой квалификацией. Была у разных менеджеров, получала ответы на всё интересующие вопросы. Рекомендую!",5,
10,Анонимный отзыв,2023-01-21 08:31:49,"Здравствуйте,все сотрудницы и сотрудники этого банка вежливые и приятно ходить в этот отделение банка.Спасибо",5,
11,Светлана Проничева,2023-05-10 13:57:33,"Один из лучших офисов в городе. Отношение к клиентам доброжелательное, если не попасть в пиковые часы, то очереди нет",5,
12,Мария,2022-12-08 12:21:52,"Хорошее отделение банка. Получала здесь карту, забераю заказы со сбермегамаркета. Всё хорошо. Ждать не долго. Зимой тепло. Плохо расчищают дорогу от снега , вход завален от снега.",4,
13,Анастасия Асташова,2023-01-09 10:19:48,"Часто получаю посылки, все очень быстро, даже если полно людей, обслуживание отличное, советую",5,
14,Евгений Фионов,2021-11-07 12:59:36,"Хорошее отделение прямо ""под боком"". Квалифицированные и отзывчивые сотрудники. Вме вопросы решают профессионально и быстро, чему способствует наличие электронной очереди.",4,
15,Инкогнито 5462,2023-10-19 12:26:07,Отлично обслужили были доброжелательнв,5,
16,Андрей,2021-07-29 08:33:07,"Вежливый персонал,специалист Анна очень понравилась,а именно работа с клиентами,профессионализм, желание помочь,пример для всех. Очень положительные эмоции. Спасибо.",5,
17,Сергей Иванов,2023-02-04 13:36:06,"Отличный банк, быстрое обслуживание, отзывчивый персонал",5,
18,Татьяна К.,2022-04-25 12:34:28,"Очень долгое обслуживание, когда им говоришь что очень мало времени, они сидят равнодушно, им обсалютно все равно, в мою очередь попросили пропустить бабушку, ей мол только деньги снять, в итоге мин 27 держали её предлогали ей всякие функции, продукцию, бедная бабка не понимает и соглашается. А я теряла время!",2,
19,Муслим 1997,2023-09-01 13:46:31,Молодцы 👏 очень хороший банк и сотрудники,5,
20,Салават Самикай,2022-08-22 16:04:02,Быстрое обслуживание. Вежливый персонал. Удобное расположение.,5,
21,Ainuke,2021-09-10 13:14:22,Хорошее место. Очень удобно. Народу редко когда много встретиш. В основном все быстро расходятся. Хоть и работает половина окон,5,
22,Алла Меркулова,2023-07-18 07:16:01,Быстрое обслуживание. Получаю ответы на свои вопросы.,5,
23,ОЛЕГ,2023-04-25 12:32:34,Плохое обслуживание не понравилось как клиенту банка и вообще отказался от их услуг,1,
24,Вера Колесникова,2021-09-09 11:56:47,"Да, я предпочитаю этот банк ,так как в этом банке не очень много народу, и очень быстрое обслуживание,грамотные консультанты. Это здорово!",5,
25,Любовь,2021-11-16 16:37:31,"Здесь работают профессионалы, вежливые специалисты. Быстро и качественно обслуживают.",5,
26,Анжелика Б,2023-05-18 18:40:30,"Отличный банк, компетентные сотрудники",5,
27,"""КАТЕРИНА""",2022-01-21 17:01:19,"Нравится что там нет много народу, что очень удобно и в банкомате, а еще рядом",5,
28,Галина Сергеева,2021-10-09 16:24:24,"Приветливые специалисты, удобная электронная очередь, достаточно быстрое обслуживание",5,
29,fox ags,2023-06-02 20:42:24,Вежливые и знающие сотрудники,5,
30,Алексей Викторович,2023-02-26 09:15:12,Вход не чищен от снега. Проход к отделению по узкой тропинке,2,
