,name,date,text,stars,answer
0,alezendoo,2023-10-19 17:40:01,"Для села неплохой банк. Рядом стоит банкомат. 
Сотрудник один, но всегда поможет и ответит на любые вопросы.",5,
1,Олеся Остащенко,2022-10-13 13:18:29,"Отделение вообще бесполезное , заказала карту и думала заберу по близости . Но не тут то было , забрать мне ее не удается . У них один принтор и то который не работает и ни кто не знает когда его починят , а без него мне карту вылать не получается . Еще и общаться с людьми тоже нужно учится работнику сбера , ответила в грубой форме «как будет работать так и выдам»",1,
2,Анюта Тараева,2022-11-02 13:05:06,"Персонала конечно маловато, но девушка которая работает там уже много лет отлично справляется, очень хороший специалист",5,
3,Александр,2022-10-13 12:37:07,"Сегодня 13.09.22г в районе 13.00ч, сотрудница отделения отказалась выдать новую карту банка т.к. Цитата - «она не может заставить принтер печатать» и порекомендовала прийти на следующей недели. Сотрудник безразлично относится к своей работе и не пытался помочь в решение проблемы… замечу сегодня четверг, а прийти предложила на следующей недели!!!(((",1,
4,Ирина Киселева,2022-06-05 12:55:08,"Это место оскорбление сбербанка, тупые сотрудники, техника ломается, деньги снять невозможно. При проведении операции вечно какие-то проблемы возникают. Если есть возможность, то лучше съездить в город в нормальное отделение сбера, а если нет, то сиди и терпи",2,
5,Виталий М.,2023-11-19 17:46:04,Денег мало. Под 5 процентов не дают.,5,
6,татьяна труфанова,2022-02-01 13:27:20,"Ходила в банкомат, удобно очереди нет но один раз деньги не успела забрать как закрылся и зажал купюру, с трудом но удалось вытащить, терерь боюсь там снимать.",4,
7,Дмитрий Сероштан,2023-10-02 18:45:57,Новый банкомат,5,
8,Ольга Ильченко,2022-02-14 16:15:56,Этот сбербанк как отдельное государство 😃,5,
9,Дмитрий,2022-01-22 16:20:09,"Банкомат хороший, но сейчас не работает",5,
10,Самый Любимый,2022-07-24 07:47:11,Положил деньги,5,
11,кристина к.,2019-09-26 13:52:18,"Не советую. Лучше в Азов сьездить если очень нужно. Частенько то перерыв, то не работают то еще что-нибуть",3,
12,Светлана Нестеренко,2019-12-08 11:28:17,Очень неудобное время работы.Рабочему человеку попасть туда невозможно,2,
13,Людмила,2020-09-28 15:53:02,"Маленький, но рядом",5,
14,ИГОРЬ П,2020-01-30 14:35:36,Банк как банк. Все обычно,5,
15,Квитко Алексей,2018-01-15 19:59:58,"Банкомат работает через день, графику работы можно позавидовать – несколько дней в неделю по пол дня + перерыв",1,
16,Татьяна К.,2019-11-18 09:46:31,Все хорошо,1,
17,Ростов,2018-03-24 09:55:28,Быстро и качественно,5,
18,Екатерина,2018-08-09 20:03:02,очень странный график работы.,1,
