,name,date,text,stars,answer
0,Лекс,2023-07-07 14:28:25,"Хорошее отделение, находится в доступном месте, доброжелательные сотрудники работают там, по хорошему сделать ремонт помещения не мешалобы,
А так чисто в помещении...",5,
1,Александр Егоров,2023-08-28 14:50:34,"Молодцы девочки. Работала до настоящего времени Лена, по очень уважительным замечательным причинам ей пришлось временно на год-полтора оставить это место работы. Сейчас пришла на ее место Катя. Замечательные девчонки, грамотные, уважительные, на все вопросы ответят, разъяснят всё нам бестолковым.",5,
2,Светлана Ч.,2023-06-20 11:23:35,"Нет банкомата - это очень неудобно. Однажды, чтобы положить деньги на карту, просидела 1,5 часа, бабушки со сберкнижками надолго занимают операциониста. А вход в сберкассу ""заслуживает"" особого внимания! Точнее подхода нет вообще! Грунтовая тропинка под наклоном 45 градусов в дождь и зимой становится опасной для передвижения. Неужели нельзя построить 5 метров тротуара? Это ведь здание администрации! Фото почему-то не прикрепляется...",3,
3,Любовь Чикина,2022-07-15 12:58:17,"Очень удобно расположео отделение, быстрое, уважительное, граммотное обслуживание. Хотелось бы еще и банкомат здесь иметь",5,
4,Juli,2019-09-21 04:24:01,"Огромные очереди, проблемы с банкоматами, персонал разговаривающий скриптами, это модифицированный годами Сбербанк. От надёжности и доверия не осталось ничего. Работа идёт уже на имени, которое является единственным, что осталось от прошлого...",1,
5,Елена А.,2020-01-04 03:02:38,"Обслуживание посетителей всегда проходит быстро, грамотно, культурно.",5,
6,мансур иманзада,2021-08-17 11:30:58,Все хорощо.,5,
7,Анонимный отзыв,2016-02-01 18:57:22,"Очень удобное место для оплаты налогов,коммунальных платежей для поселка Фрязево.Ближайший город Электросталь добираться на двух автобусах плюс железнодорожный мост (пешеходный)",5,
8,Ольга Мандя,2019-12-21 11:01:06,Пока все хорошо..,4,
9,Andrey,2018-02-09 13:43:05,"Неполноценное отдедение, нет банкомата, очереди из бабушек",2,
