,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,load_time
0,135143494821,Альфа-Банк,"ул. имени Генерала Меркулова, 10А, Липецк",,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.590491,39.542320,,[],"['https://ok.ru/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
1,1132596524,Альфа-Банк,"ул. Космонавтов, 98, Липецк",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",52.608503,39.545716,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
2,10091132001,Альфа-Банк,"ул. Катукова, 51, Липецк",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",52.592357,39.504331,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",2024-06-23 22:31:41
3,238087040868,Альфа-Банк,"ул. Хренникова, 1В, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.595836,39.497827,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
4,131748070341,Альфа-Банк,"просп. Победы, 20, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.596066,39.564898,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
5,120956420464,Альфа-Банк,"просп. Победы, 20, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.596116,39.564845,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
6,72432473048,Альфа-Банк,"ул. Космонавтов, 16/1, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.617236,39.575333,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
7,1021200906,Альфа-Банк,"площадь Мира, 3, Липецк",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",52.590360,39.617411,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
8,159278031353,Альфа-Банк,"ул. Плеханова, 34, Липецк",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",52.613387,39.601340,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
9,1048398443,Альфа-Банк,"ул. Катукова, 11, Липецк",alfabank.ru,"'mon': 09:00-21:00, 'tue': 09:00-21:00, 'wed': 09:00-21:00, 'thu': 09:00-21:00, 'fri': 09:00-21:00, 'sat': 09:00-21:00, 'sun': 09:00-21:00",52.580484,39.527453,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
10,171690200041,Альфа-Банк,"ул. Гагарина, 100Б, Липецк",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",52.623080,39.575648,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
11,1760781288,Альфа-Банк,"Советская ул., 66, Липецк",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",52.605857,39.577903,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
12,80529086640,Альфа-Банк,"ул. имени Генерала Меркулова, 10А, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.590491,39.542320,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
13,63787459851,Альфа-Банк,"ул. 30 лет Победы, 52, Грязи",alfabank.ru,"'mon': 09:00-22:00, 'tue': 09:00-22:00, 'wed': 09:00-22:00, 'thu': 09:00-22:00, 'fri': 09:00-22:00, 'sat': 09:00-22:00, 'sun': 09:00-22:00",52.497656,39.944928,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
14,46871571564,Альфа-Банк,"ул. П.И. Смородина, 13А, Липецк",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",52.588675,39.535673,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",2024-06-23 22:31:41
15,81629930250,Альфа-Банк,"ул. Барашева, 7А, Липецк",alfabank.ru,"'mon': 10:00-18:00, 'tue': 10:00-18:00, 'wed': 10:00-18:00, 'thu': 10:00-18:00, 'fri': 10:00-18:00, 'sat': выходной, 'sun': выходной",52.602928,39.587550,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
16,78819867611,Альфа-Банк,"ул. Барашева, 7А, Липецк",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.602854,39.587479,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
17,187867757032,Альфа-Банк,"Студёновская ул., 184, Липецк",alfabank.ru,"'mon': 07:00-22:00, 'tue': 07:00-22:00, 'wed': 07:00-22:00, 'thu': 07:00-22:00, 'fri': 07:00-22:00, 'sat': 07:00-22:00, 'sun': 07:00-22:00",52.633581,39.661455,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",2024-06-23 22:31:41
18,228476796509,Альфа-Банк,"ул. Космонавтов, 16/1, Липецк",alfabank.ru,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 00:00-23:59, 'sun': 00:00-23:59",52.617193,39.575412,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
19,219249656664,Альфа-Банк,"ул. Героя России Эдуарда Белана, 10А, Липецк",alfabank.ru,"'mon': 08:00-23:00, 'tue': 08:00-23:00, 'wed': 08:00-23:00, 'thu': 08:00-23:00, 'fri': 08:00-23:00, 'sat': 08:00-23:00, 'sun': 08:00-23:00",52.581704,39.511966,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-06-23 22:31:41
20,210997649180,Альфа-Банк,"просп. Победы, 20, Липецк",alfabank.ru,"'mon': 09:00-20:00, 'tue': 09:00-20:00, 'wed': 09:00-20:00, 'thu': 09:00-20:00, 'fri': 09:00-20:00, 'sat': 10:00-18:00, 'sun': выходной",52.596097,39.565052,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",2024-06-23 22:31:41
21,1029826018,Альфа-Банк,"ул. Водопьянова, 15, Липецк",alfabank.ru,"'mon': 08:00-00:00, 'tue': 08:00-00:00, 'wed': 08:00-00:00, 'thu': 08:00-00:00, 'fri': 08:00-00:00, 'sat': 08:00-00:00, 'sun': 08:00-00:00",52.590831,39.545366,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank', 'https://www.youtube.com/channel/UCRKc2vCbyuaOYfo86L7g-sA']",2024-06-23 22:31:41
