,ID,name,address,website,opening_hours,lat,lon,rating,phone,social,load_time
0,alfa_bank/193537056560,Альфа-Банк,"Деповская ул., 22, Новоалтайск",alfabank.ru,"'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",53.412557,83.929579,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
1,alfa_bank/137283800484,Альфа-Банк,"Красноармейский просп., 58Б, Барнаул",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.337710,83.775095,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
2,alfa_bank/130143253547,Альфа-Банк,"просп. Космонавтов, 6В, Барнаул",alfabank.ru,"'mon': 08:00-21:00, 'tue': 08:00-21:00, 'wed': 08:00-21:00, 'thu': 08:00-21:00, 'fri': 08:00-21:00, 'sat': 08:00-21:00, 'sun': 08:00-21:00",53.389198,83.732210,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
3,alfa_bank/201652302688,Альфа-Банк,"Социалистический просп., 130, Барнаул",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.349610,83.764055,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
4,alfa_bank/123144785583,Альфа-Банк,"ул. Кулагина, 28, Барнаул",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.373595,83.780422,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
5,alfa_bank/1700728940,Альфа-Банк,"Красноармейский просп., 47А, Барнаул",alfabank.ru,"'mon': 10:00-21:00, 'tue': 10:00-21:00, 'wed': 10:00-21:00, 'thu': 10:00-21:00, 'fri': 10:00-21:00, 'sat': 10:00-21:00, 'sun': 10:00-21:00",53.335253,83.775410,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
6,alfa_bank/1112772771,Альфа-Банк,"Власихинская ул., 49К, Барнаул",alfabank.ru,"'mon': 09:00-18:00, 'tue': 09:00-18:00, 'wed': 09:00-18:00, 'thu': 09:00-18:00, 'fri': 09:00-18:00, 'sat': выходной, 'sun': выходной",53.333866,83.727171,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
7,alfa_bank/143101009555,Альфа-Банк,"Красноармейский просп., 58Б, Барнаул",alfabank.ru,"'mon': 00:00-23:59, 'tue': 00:00-23:59, 'wed': 00:00-23:59, 'thu': 00:00-23:59, 'fri': 00:00-23:59, 'sat': 00:00-23:59, 'sun': 00:00-23:59",53.337710,83.775095,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
8,alfa_bank/1726233325,Альфа-Банк,"просп. Ленина, 10, Барнаул",alfabank.ru,"'mon': 08:00-20:00, 'tue': 08:00-20:00, 'wed': 08:00-20:00, 'thu': 08:00-20:00, 'fri': 08:00-20:00, 'sat': 08:00-20:00, 'sun': 08:00-20:00",53.333984,83.793457,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
9,alfa_bank/207952975605,Альфа-Банк,"просп. Строителей, 117, Барнаул",alfabank.ru,"'mon': 08:00-22:00, 'tue': 08:00-22:00, 'wed': 08:00-22:00, 'thu': 08:00-22:00, 'fri': 08:00-22:00, 'sat': 08:00-22:00, 'sun': 08:00-22:00",53.342065,83.750688,,['8 (800) 200-00-00Показать телефон'],"['https://ok.ru/alfabank', 'https://t.me/alfabank', 'https://vk.com/alfabank']",2024-08-26 05:10:23
