,name,date,text,stars,answer
0,Андрей Ш.,2024-02-26 06:50:16,"Обслуживание в этом отделении ухудшилось,раньше обслуживание было лучше,если вы попадете в банк в период с 13:00 до 14:00,когда многие клиенты могут отпроситься с работы ,чтобы получить помощь в операциях банка с помощью специалистов, вам врят ли кто поможет,потому что будут заняты все окошки со специалистами, и если вы захотите воспользоваться банкоматом и на 7 раз у вас не получится считать с реквизитов на перевод сумму штрих-код,и мимо вас все таки пройдет сотрудница банка,у которой вы захотите те получить помощь,у вас даже не поинтересуются какая у вас проблема,а в грубой форме получите в ваш адрес в фразу ""Я занята"", при чем не один раз,от двух разных сотрудниц,видно так у них принято по инструкции,если хотите хотите с экономить время и все таки получить качественные услуги,обратитесь в другое отделение",1,
1,Алла Маг,2024-04-16 16:02:42,"Мне отделение понравилось. Зашли в банкомат, когда гуляли по Пятигорску в выходные. Заодно заглянули, нет ли туалета на территории, туристам этот вопрос бывает интересен. Так тут есть ещё и кофе аппарат, стойка рядом, музыка приятная играет, зал ожидания удобный и светлый. Комфортно. С персоналом не общались, но наблюдали, как девушки помогают клиентам. Всем бы СБ на вооружение взять.",5,
2,Виктория Иванова,2023-10-29 06:21:48,"Очень понравилось,что через это отделение можно быстро и качественно оформить сделку с недвижимостью. Ну немного дороже, но зато меньше чем за сутки уже готова и регистрация в Росреестре! Пользовалась услугами дважды. Всё оформила и через день уехала в свой город.",5,
3,Диана,2024-01-22 16:13:17,"Обслуживание на минус. Пришла без 20ти шесть. На втором окошке никого не было совсем, минут через 10 подошла девушка-сотрудник. Все так же никого не вызывают. Ещё позже, минут через 25(!) после моего прихода, к окошку без талончика подошли люди, как оказалось, одна из них ""тётя Соня"" девушки-консультанта. Сначала все дружно обсуждали, что им ""надо было заранее хотя бы позвонить"", потом их отказались принять, когда они уже почти ушли, их вернули обратно, потом их обслуживали... Все, кто пришёл после меня, уже прошли и сменились два раза. Через ПЯТЬДЕСЯТ минут ожидания, на 2 окошке наконец вспомнили о моем талончике и с деловым видом сообщили, что франки они не меняют. Ещё одна сотрудница откуда-то сзади сказала: ""Может на Кирова"". Отлично, вот только отделение на Кирова уже закрылось, пока я у вас сидела. Такой офис Сбера ещё поискать 🤦🏻‍♀️ Даже касса - не касса, а обычное ""окно"", как все остальные. 

Вопрос к Сберу в целом: я же не валюту у вас прошу, я у вас в России прошу рубли, в чем проблема купить за них франки в центре города? Не в селе даже. И, пожалуйста, следите за своими сотрудниками - они портят репутацию действительно хорошего банка.",1,
4,Катерина Федосова,2023-09-19 11:38:28,"Один из немногих в этом районе круглосуточных банкоматов. Банкомат работает исправно, мелкие купюры выдаёт. Чисто аккуратно.
Расположение удобное -, парк, остановка трамваев, магазины.
Рекомендую.",5,
5,Ирина,2023-11-13 13:28:33,"Раньше было неплохое отделение. Ныне заслуживает только негативных оценок, из-за времени ожидания. Когда бы не пришёл, всё время длительное ожидание в очереди, минимум 30 мин. Вроде много девушек ходит по залу, но толку мало. 30 минут, это много для современной работы городского отделения банка.",3,
6,Ivan,2023-11-15 18:46:51,"Практически весь персонал во главе с заведующей с жевательными резинками, с неопрятным внешним видом, ощющение пребывания в спортивном зале, ожидание длилось полтора часа после чего сказали либо столько же ждите либо идите в другое отделение так как у них времени нет заниматся со сложными вопросами! Уверен в том что необходимо рассмотреть смену руководства в данном отделении. Почему отклоняете отзыв?",1,
7,Ашот Арутюнов,2024-04-08 18:43:24,"Спасибо! Все как всегда на высоте, встретили всё популярно и доступно объяснили, молодцы.",5,
8,Жанна Давидян,2023-03-20 11:53:16,"Сбербанк хорошо расположен - рядом трамвайные остановки, магазины. Недалеко Верхний рынок. Стал удобнее после ремонта - достаточно столов (окошек). Вежливый персонал. Терминалы всегда работают.",4,
9,Инкогнито 5829,2023-04-25 11:48:12,"Хорошее отделение. Место расположение очень удобное. Персонал отзывчивый, внимателен. Нужна была помощь я немного затупил оказали очень быстро. Объяснили мою ошибку вежливо без истерик. Был приятно удивлён. Спасибо им.",5,
10,Татьяна И. 🌹,2024-01-29 19:11:50,"Сбербанк мне нравится где бы он не находился, по 40 лет мне больше всего нравится, можно зайти в любое время снять либо положить денежку, банкомат работает круглосуточно ,просто супер 👍👍👍",5,
11,Арега Восканян,2023-11-14 17:48:14,"Самое ужасное отделение КМВ, персонал медленный, одеты кто во что, при решении вопросов клиента собираются по 5 сотрудников и смотрят как на новые ворота. Просто ужас, старшая вообще как будто курит трубку на ручнике 👎👎👎🤮",1,
12,… ….,2024-02-10 17:49:34,"Лучший банк лучшие сотрудники в городе 💓всем рекомендую,грамотные специалисты и кассиры и менеджеры",5,
13,Александр Ли,2023-10-22 11:42:58,"""Благодаря"" закрытию других отделений в городе тепеиь в этом отделении всегда большая очередь. Не хватает мест. Многим посетителям приходится стоять в ожидании. Дресскод сотрудников вызывает недоумение - девушки одеты кто во что горазд. Хотя сотрудники доброжелательны вцелом.",3,
14,Александр Кошечко,2023-10-31 05:08:16,Новое отделение в формате опенспейса. Приятно заходить и не ощущать себя в отделении из 00-х)),5,
15,Никита Никита,2024-01-11 17:42:41,"В целом все очень даже хорошо, кроме матершинных песен из их умной колонки на стойке рекламной. Так себе реклама для сбера",3,
16,Вера,2023-11-18 13:44:34,"Есть банкомат, который доступен круглосуточно, собственно это все что нужно от сбербанка",5,
17,Кочетков Дмитрий,2024-03-27 18:37:05,"Чисто, хорошо, качественное обслуживание. Не большие очереди",5,
18,Виталий,2022-08-08 18:02:11,"Не давно сделали новый ремонт. Что изменилось, визуально стало больше места, поставили новые банкоматы красивые, современные. Можно купить напиток горячий, но цены оставляют желать лучшего. Нельзя забывать в каком городе находитесь, здесь большой контингент людей с небольшой зп. 
Недоставки. Мало работников, да вроде люди при деле, но факт в том что очередь ни куда не делась. В то время как допустим в хоуме сколько раз я не приходил очередей нет.
А отношение к клиентам, в лицо все улыбаются, но человеку приятней было бы если он пришёл и ушёл через 5-10 минут с выполненной задачей а не сидеть в очереди 20-40 минут.",4,
19,Елена В.,2023-11-20 13:39:01,"Большой зал, удобное расположение операторов, очередь в такой обстановке не утомляет.",5,
20,Ali&amp;a,2023-01-07 16:35:25,"Хороший просторный офис в новом формате: можно выпить кофе за столиком, можно приобрести интернет-приставку от сбера, естественно есть банкоматы, есть окошки с операционистами, электронная очередь ( хотя, кого этим сейчас удивишь?😁) , открытием для меня было наличие туалетной комнаты в этом отделении. Видимо, действительно в сбербанке начали ценить своих клиентов, как минимум, учитывать разные потребности 😉",5,
21,Николай Репин,2023-02-04 17:32:16,"обслуживание хорошее, персонал вежлив и компетентен, очереди на обслуживание практически нет. не понравился только один момент, перед входом в зал обслуживания с левой стороны есть помещение с банкоматами, оно часто закрыто, что создает очередь в зале обслуживпния при подходе к банкоматам.",4,
22,Светлана,2023-09-13 04:06:00,"Большое отделение, людей много, но вызывают по талону достаточно быстро. Специалисты вежливые и профессиональные",5,
23,Ангелина Щаенкова,2023-09-23 07:14:42,"Уважаемые сотрудники банка, научитесь общаться с людьми! Когда в банк заходят посетители, и у вас не работает выдача талонов, можно сориентировать людей, а не стоят кучкой всем сотрудницам и беседовать. 
Вам явно стоит поработать над клиентоориентированностью",1,
24,Вячеслав Александрович,2023-10-26 10:25:05,"Ужасное отделение банка. Персонал отвратительный, высокомерная руководитель отделения. Большая очередь, руководитель отделения берёт талоны и пропускает своих знакомых без очереди... Больше не ногой в это отделение сбербанка.",1,
25,Елизавета С.,2023-08-06 15:16:05,"очень вежливый и приятный коллектив , помогли мне и моей сестре разобраться .все супер !!! 🫶🏽",5,
26,Алексей Н,2023-02-24 23:22:53,"Очень мало места для авто, внутри также мало места для посетителей, зачастую образуются очереди, как будто не хватает персонала. Обслуживание вежливое, но дорогое. Корпорация обслуживает, но % с вас сдерет, так что глаз и ухо в остро!",4,
27,Людмила Бауэр,2022-05-04 16:56:33,"Сбербанк модный. Все не так как в др отделениях. Минусы - открывается в 8, банкомат не круглосуточный. И ещё один минус, всегда сотрудники чем-то заняты между собой, создаётся ощущение что не работают, а просто болтают. Очень много столов, а работают всего 1-2. Вечером точно так, после 17 00. Плохо что аппарат даёт талоны даже на те операции, которые не возможно провести без начальства, а оно работает не по графику отделения. Например наследство даёт талон, в очереди час, а по итогу : начальства нет. Пусть добавят функцию неаетивности окон, раз нет начальства, пусть не выдаёт талон...",5,
28,Игорь Скорогобатов,2023-01-29 16:32:19,Обслуживание считаю на очень высоком уровне. Обращался не один раз и всегда получал оперативный и положительный результат. Спасибо за грамотную организацию обслуживания 👍,5,
