,name,icon_href,date,text,stars,answer
0,Alexandra M.,,2024-03-29 19:54:50,"Очень приятное отделение банка, несколько раз заходила по разным вопросам - обслуживали всегда быстро и приветливо. 
Но особенно хочется отметить профессионализм и личные качества сотрудника Алексея, который в разговоре с моей 83-летней мамой был настолько терпеливым и доброжелательным, все объяснил и повторил столько раз, сколько потребовалось, подсказал наилучший вариант… 
После общения с такими молодыми людьми не только о банке хорошее впечатление складывается, но и вообще настроение повышается! Просто респект и большое спасибо!",5,"Спасибо, что нашли время оставить отзыв. Приятно видеть, что помощь нашего сотрудника вызвала у вас исключительно положительные эмоции 👍"
1,Evgeniy,https://avatars.mds.yandex.net/get-yapic/51169/Cq1Lu6rNGXU8GUPRGdOYPaziYWs-1/islands-68,2024-02-19 17:08:50,"Были приятно удивлены профессионализмом этого отделения,до этого были в других отделениях ВТБ и было разочарование и негатив. Здесь просто поменяли наши взгляды и представления о ВТБ. Просто супер!!! Как говорится прогресс на лицо))) Если бы в каждой сфере так всё и всё работали, мир стал бы намного лучше. Люди охотно бы проявляли доброту к окружающим. Сейчас это делают неохотно. Иисус Христос об этом говорил очень давно и люди возможно забыли, по тому что не охотно читают Библию, а там есть такие слова сказанные им: Как хотели бы вы чтобы люди относились к вам, так относитесь и вы к ним.
Отделение супер!! Теперь если ВТБ, то только сюда.",5,"Спасибо вам большое за тёплые слова о нашей работе. Мы рады, что у нас есть такие отзывчивые клиенты, как вы. Это отличный стимул для дальнейшего совершенствования и профессионального роста 😊"
2,Леонид Волков,,2024-03-27 17:27:38,"Отделение банка ВТБ расположено недалеко от метро Парк культуры. Имеет весь необходимый функционал от банкоматов до получения консультации и кассы. Персонал вежливый, внимательный. Внутри помещения поддерживается чистота и порядок.",5,"Большое спасибо за замечательный отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💙"
3,succgreen8,https://avatars.mds.yandex.net/get-yapic/51381/wfNRQsghkJH6nhRRNoM1HP4eG2w-1/islands-68,2024-02-26 12:52:30,"Был неприятный опыт с данным отделением, который налег для меня тенью на весь банк в принципе!

Просто чтобы получить уже готовую карту студента, нужно было потратить два часа, где час просто ожидание, причем не то чтобы была реально очередь, всего несколько человек во всем отделении. 

Долго водились с оформлением, долго с выдачей, что-то постоянно не могли найти. Я просто в шоке и злости. Я не то что не приду в это отделение, в принципе пожалел, что пришлось столкнуться с данным банком по вине работы моего вуза с ним. 

Кстати, мошенников в ВТБ звонящим вам по утрам намного больше, чем даже у конкурентов, поэтому вообще лучше не оформляйте счета здесь пожилым и доверчивым людям.",1,"Нам жаль, если при обращении в офис Банка сотрудники не смогли предоставить вам качественное обслуживание. Обязательно проведем работу над повышением качества предоставления услуг!"
4,Оксана Р,,2023-10-24 16:44:06,"Огромная благодарность Дмитрию Ш. за высокий профессионализм и культуру общения с клиентами. Благодаря его компетенции, я получила своевременную консультацию по интересующему меня вопросу и воспользовалась услугами банка. Я всем буду рекомендовать обращаться в банк ВТБ к Дмитрию. Таких грамотных и культурных сотрудников очень редко встретишь в банках. Спасибо большое.",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
5,ddrarav,https://avatars.mds.yandex.net/get-yapic/36689/Fbcz9uewx4s2TXLjkPNZTYMPJY-1/islands-68,2023-10-06 12:08:47,"уютный банк, чистый) внутри конечно немного побродила - лабиринт 😁 прекрасный сотрудник Кирилл, приятный, внимательный, поддерживает разговор, отвечает на все вопросы) оформил стипендиальную карту от души) советую вам начислить ему премию 🤝🏼 привет от онколога 🤚🏻 спасибо !",5,"Для нас действительно важно, чтобы обслуживание в ВТБ приносило только положительные впечатления 😊 Постараемся и дальше соответствовать вашей высокой оценке 💪 Отдельно благодарим за то, что отметили работу конкретного специалиста!"
6,данил б.,,2023-11-29 13:08:54,"Выражаю огромную благодарность Юлии Ивановне, фамилию не запомнила, помогла мне решить мой вопрос, очень вежливая, милая девушка. Это пока что единственный филиал ВТБ, где такие супер сотрудники.",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
7,Елена Забелина,https://avatars.mds.yandex.net/get-yapic/44850/3CV9yDjgS0r0oqImrVCOoeS0-1/islands-68,2023-09-05 07:17:54,"Хороший филиал - удобно расположен (правда, не могу оценить с точки зрения автовладельца, т.к. хожу пешком), просторный, очередей не бывает, вежливый персонал, профессионалы.",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
8,Павел И.,,2023-10-09 18:27:54,"Пришёл забирать стипендиальную Карту, в ВУЗе не было возможности забрать карту, пришёл в отделение. Сказали, что необходимо пополнить 350 рублей, 99 для страхования и 250 на автоплатеж. Не мог понять зачем эти операции, сказали, что стандартные операции и так надо. Оказалось, что у моих одногрупников никаких договоров в приложение не стоит, да подписывали договор на страхование, но никаких денег не платили. Насколько знаю у сотрудников банк есть планы и так они втюхивают дополнительные продукты для премии. Из-за этого ждал карту более 30 минут. Сказали, что это единый платёж и все, хотя стоит автопродление и тп. Работница сделала вид, что это разовый момент, хотя приложение втб пишет другое и кому верить? До конца информацию не говорят. Напомню, что у моих одногрупников таких договоров нет, а функции разорвать договор отсутствует. Само здание хорошее. Попробую открепить эти соглашения, а дальше посмотрим",2,"Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
9,Светлана *,,2024-02-25 06:23:41,"Обслуживалась как физическое лицо. 5 окон с операционистами, а по факту все праздно шатались. Работал только один человек. В результате пришлось очень долго ждать. Так неприятно сидеть в очереди и наблюдать как персонал занят личными делами, а ты ожидай. Хотя когда подошла очередь все было довольно компетентно",3,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы всегда стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
