,name,icon_href,date,text,stars,answer
0,Марина Булдакова,https://avatars.mds.yandex.net/get-yapic/27232/yuvWnj4PtUhuBJcX8eGhPOH6qTw-1/islands-68,2023-12-25 18:03:45,"Сделала ЭЦП без очереди. Быстро, качественно. С парковкой всё ок. Видимо хорошо сто парковка платная. Припарковался, сделал дело, уехал. Сотрудники по обслуживанию юг.лиц корректные и приятные. Рекомендую.",5,"Благодарим вас за отзыв. Для нас действительно важно, чтобы обслуживание в нашем Банке приносило только положительные впечатления. Постараемся и дальше вас радовать!"
1,Светлана Хулапова,https://avatars.mds.yandex.net/get-yapic/15430/Ty2L1KH5zQPTcVrjwBCoLhXLtMs-1/islands-68,2023-12-14 09:08:48,"Одно из отделений банка ВТБ. Вопросы решаются быстро. Персонал приветливый и профессиональный. Не очень приятное впечатление и осадочек остался от сотрудницы, которая обслуживает карты Привилегия и вип. Когда она мне переофрмляла карту, ничего толком не объяснила, разговаривала, как будто я ей что-то должна. В итоге, мне пришлось все доделывать в своем он-лайн кабинете дома на связи с оператором. Моего супруга ввела в заблуждение, лишь бы он оформил кредитную карту. В общем, жаль, что есть такие недобросовестные сотрудники...",4,"Спасибо за обратную связь, которая помогает понять наши проблемы и принять меры для улучшения качества обслуживания!"
2,Кайрат Мамышев,https://avatars.mds.yandex.net/get-yapic/25358/6oTabO6xU43khrGiU2yRTVbxodw-1/islands-68,2024-02-13 10:28:15,"Про чистоту и убранство внутри писать не буду, всё отлично!!! Понравились сотрудники банка, оформлял карту для получения заработной платы, всё досконально объяснили, лишних услуг не навязывали, на мои вопросы отвечали обстоятельно и доходчиво!!! Просто молодцы!!!",5,"Спасибо за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
3,Сергей З.,https://avatars.mds.yandex.net/get-yapic/38663/mLBDNEnV1gWcu49AvmLhLczGAY-1/islands-68,2023-11-13 13:39:45,"Менеджер ВТБ Привилегия Анастасия профессионал своего дела! Быстро, всё по существу, хорошие советы. Помогла разобраться с вопросом. Молодец! Спасибо большое!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
4,Лилия Иванова,https://avatars.mds.yandex.net/get-yapic/37154/enc-3d30111155cdf955c553636d148871792ac92a69333c370219b4132873a229a2/islands-68,2024-01-23 12:39:51,Быстрое профессиональное обслуживание. Ответят на любые вопросы. Приятно удивлена вежливостью и отзывчивостью персонала.,5,"Спасибо за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
5,Анастасия Кривобокова,https://avatars.mds.yandex.net/get-yapic/53031/kqo58wsL4o6NQeSmeoxcWzi2VM-1/islands-68,2024-02-07 14:36:12,"Постела данный офис для получения карты. Очень отзывчивая и добрая сотрудница Ольга, помогла настроить карту. В целом остались хорошие впечатления.",5,Большое спасибо за высокую оценку и вашу лояльность 💛
6,Парвиз Курбоналиев,https://avatars.mds.yandex.net/get-yapic/43978/UARDJ4Kgh7GievqcZVYo636Jz6M-1/islands-68,2024-03-02 13:11:11,Очень вежливый персонал Как зашёл в помещении сразу поздоровились и предложили помочь. Я сам был удивлён потому что до этого был в других пунктах аналогичного назначения такого не видел..,5,"Спасибо за положительный отзыв, нам очень приятно 👍"
7,Лечи Сулиманов,,2024-03-22 08:10:32,"Хочу поблагодарить сотрудницу Анастасию из 3 окна 
Помогла с решением проблемы ,которую не мог решить уже два месяца 
Впечатления от офиса и от банка втб остались положительные ,буду обращаться .",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы нашего сотрудника 💙
8,Алекс И.,,2023-11-18 16:43:14,"Обратился в банк с целью снятия блокировки с интернет банка, как мне посоветовали по телефону горячей линии. В офисе мне сказали, что ничего сделать не могут и доступ в личный кабинет останется заблокированным навсегда! Можно ли иметь дело с таким банком? Стоит отметить, что при этом персонал вежлив и приветлив.",1,"Сожалеем, что вы столкнулись с такими трудностями. Надеемся, что к текущему моменту ситуация уже решена или это произойдёт в ближайшее время."
9,Александра А.,,2023-10-06 13:34:58,"Обратившись в отделение банка 06.10.2023 за справкой с реквизитами счета, сотрудник взял мой паспорт, потом попросил открыть мобильное приложение, затем забрав телефон начал включать какие-то функции в приложении. Я возмутилась сразу, почему не предупредив меня, он вносит изменения в приложение, он ответил что ему надо найти мою карту и отправить ее реквизиты ему на почту и написал на листочке свою личную почту - razymovskii (что-то похожее на это). Почуяв неладное я отказалась от его услуг. я сама эти реквизиты могу отправить себе на почту и их распечатать. 
Сотрудники отбирающие телефон это конечно уже перебор. Вот откуда и берутся эти ***. 
Вместо того чтобы объяснить, что банк не пылает справки, влез в чужой телефон и хотел чтобы сведения были высланы на личную почту. Следует проверить его намериния.",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно проведем проверку ситуации из вашего отзыва и передадим информацию руководству отделения для организации мероприятий по повышению качества обслуживания. Примите, пожалуйста, наши извинения."
10,МВХ,https://avatars.mds.yandex.net/get-yapic/21377/enc-6150f7a2f3e9d33d85a45e1c490011dc98eee9008467e0d4eb455d6405be2647/islands-68,2023-12-26 21:10:07,"Ужасный офис, ВТБ полностью утратило мое уважение, 3 раза пришлось посещать офис, чтобы добиться заранее очевидных положенных мне услуг. Не могли даже нормально обьяснить свои требования и их соотвествие закону. Теряли документы, хамили.",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем встречу с руководителем и сотрудниками, на которой обсудим вопросы повышения качества обслуживания клиентов. Примите, пожалуйста, наши извинения, исправимся 👌"
11,Майорова Евгения,,2024-03-05 14:58:32,"Все понравилось, отличный офис. Хорошие сотрудники. Спасибо менеджеру ахмадуллин нияз.",5,Спасибо за высокую оценку нашей работы!
12,Ориф,https://avatars.mds.yandex.net/get-yapic/44850/f3ktVPbtKZKVryXewyt0wN2HgKk-1/islands-68,2024-02-27 11:40:54,"Самое безразличные сотрудники среди всех банков ВТБ. Обмен денежных средств заняло 30 минут, не работает экраны, нет консультанта в целом чувствуется что тут нет клиентоориентированности! 
27.02 14:30",1,"Спасибо, что поделились с нами вашим опытом обслуживания. Мы обязательно учтем и проработаем ваши замечания, чтобы в дальнейшем у вас не возникало сомнений в правильности выбора нашего Банка!"
13,Елизавета Я,,2024-01-26 18:04:53,"Манера общения весьма хамская. Помогать клиентам не стремятся. Сотрудники залипают в телефоне, при этом клиенты ожидают в очереди. Очередь никак не регламентируется. Неприятный осадок после посещения.",2,"Будем благодарны, если расскажете подробнее, с какой ситуацией пришлось столкнуться при обращении в офис. Не оставим без внимания и во всем разберёмся 👌"
14,ирина поповская,https://avatars.mds.yandex.net/get-yapic/44850/eJab5kJA5G2UFCvHSypRWwuspog-1/islands-68,2024-02-25 17:15:22,"Нормальное отделение банка, иногда бывают большие очереди. Банкоматов 3 , всегда можно воспользоваться , обслуживание на уровне, не хуже,чем в других банках.",4,"Спасибо, что отметили наши плюсы и за обратную связь, которая помогает понять наши проблемы и принять меры для улучшения качества обслуживания. Простите за возможные неудобства."
15,малик ж.,,2024-01-18 15:28:43,Ужасное обслуживание!!! Сотрудница при мне сидела в телефоне и выбирала себе сумку!!! А мою проблему внесение денег на счет не смогла решить. Некомпетентные сотрудники..,1,"Ваше замечание не останется без внимания и будет незамедлительно передано ответственным руководителям с целью реализации мер, которые обязательно будут направлены на повышение качества предоставляемых услуг. Простите за возможные неудобства.

Расскажите, пожалуйста, подробнее, с каким вопросом вы обратились. Не оставим без внимания."
16,Александр,,2023-10-06 10:26:11,"Этот банк под номером 1 в моем рейтинге худших банков, обогнав даже банк Сб и банк Гп. Ужасное отношение к клиентам, одна только красивая реклама «выгодных условий», по факту - для этих условий надо выполнить еще кучу условий… Впечатление что гос банки хотят только наживаться на населении не предоставляя реально интересных продуктов что по вкладам, что по кредитам. Не советую.",1,"Сожалеем, что у вас сложилось негативное мнение о нашем Банке. Поверьте, мы стремимся к тому, чтобы быть лучше. Надеемся, в дальнейшем ваше мнение о ВТБ изменится в положительную сторону."
17,Наталья Щеглова,,2024-04-11 10:21:22,Елена Ергачева - умница!! Спасибо ей большое за быструю профессиональную работу,5,
