,name,icon_href,date,text,stars,answer
0,Михаил Карпычев,,2023-12-20 16:40:04,"Сотрудник Егельская Станислава Владимировна показала себя как примерный идеальный сотрудник. Очень вежливая , добрая, приветливая, терпеливая. Лучше сотрудника я не встречал. Грамотно все выполнила. Все сотрудники должны быть такие, как она сегодня. Наградите ее обязательно, похвалите. Я со своей стороны выражаю благодарность. Все было идеально!!!!!!!!!",5,
1,Павел Ильин,https://avatars.mds.yandex.net/get-yapic/36777/Ut3FulwCIKEfnUWfJZ8GzoyL48E-1/islands-68,2024-04-02 06:16:06,"Удобно расположенный филиал банка, рядом большая парковка, вежливые сотрудники, быстрое обслуживание, чистота и порядок внутри помещений, удобная зона ожидания.",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💙"
2,Владимир Егельский,https://avatars.mds.yandex.net/get-yapic/25358/B3WP51MEJ60ZNqC4COl4thtU6ao-1/islands-68,2023-10-23 16:10:22,"Дельный рабочий офис втб. Опаздывал, приехал под закрытие, девушки вошли в положение и задержались, чтобы обслужить. Всё было оформлено четко, быстро, профессионально. При форсмажорных ситуациях обращусь именно в этот офис втб.",5,"Спасибо, что уделили время и оставили отзыв! Приятно видеть, что помощь наших специалистов вызвала у вас положительные эмоции 😊"
3,Василий Ш.,,2024-01-16 15:26:51,"Я хочу оставить главному клиентскому менеджеру Станиславе ,самый тёплый отзыв,за её пунктуальность отзывчивость и быстрое решение моего вопроса.
Крепкого Сибирского Здоровья
И Кавказского Долголетия!!!",5,Благодарны вам за пятёрку и добрые слова в адрес нашего сотрудника 💛
4,Елена Карпова,,2024-03-13 10:09:57,"Посетила недавно данное отделение. 
Быстрое обслуживание, всё четко и по делу. Доброжелательный персонал! Помогли решить вопрос",5,"Спасибо за положительный отзыв, нам очень приятно 👍"
5,Astra Sidus,,2024-01-22 12:52:14,"Очень долгое ожидание. Работают вроде, но очень медленно движется очередь. Две единицы ( сотрудницы) по работе с юридическими лицами просто сидят бумажки перекладывают. Никогда не вид4ла их с юридическими лицами работающими. Бываю в банке 3-4 раза в месяц. А могли бы с физическими поработать!!! Плозой менеджмент . Одна из сотрудниц в окне 2 сидит всегда с таким кислым видом и так заформализована, что к ней и садиться не хочется никогда.",3,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем проверку на основании ваших замечаний вместе с его руководителем и примем необходимые меры. Приносим свои извинения."
6,PB,,2024-01-30 16:56:13,"Мало сотрудников , почти всегда очередь, но ! Всегда на помощь придет начальник) ,а забота о клиенте это важно! Вообще впечатление домашней обстановки) , правда особо никто никуда не торопится..",5,"Спасибо за обратную связь, которая помогает понять наши проблемы и принять меры для улучшения качества обслуживания!"
7,Татьяна -,,2024-02-09 12:58:00,"Перевела пенсию, довольна работой банка. Сотрудники офиса доброжелательные и всегда готовы помочь. Очень довольна сервисом. Отдельное спасибо сотруднице Ольге, за ее работу",5,"Благодарим вас за отзыв. Для нас важно, чтобы обслуживание в нашем Банке приносило только положительные впечатления. Постараемся и дальше вас радовать 💙"
8,Татьяна Лихачева,,2024-03-16 11:01:34,Отличая работа сотрудника Соколова Сергея.Благодарность за особо внимательное отношение к пенсионерам и квалифицированная помощь в переводе пенсии в ваш банк.,5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы нашего сотрудника 💙
9,татьяна п.,,2024-03-06 11:51:56,Спасибо Илье и Станиславе за хорошие советы по размещению вкладов. Станиславе отдельное спасибо за настройку в моем телефоне приложения ВТБ.,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
10,danvs88,,2023-10-14 18:01:35,Быстрое обслуживание и вежливый персонал который за мотивирован в помощи клиентам в отделении чисто и приятная температура очередь продвигается быстро.,5,"Рады, что вам понравилось. Ждем вас снова 😃"
11,Вадим Л.,,2023-04-18 11:14:00,"Ну совсем плохо там все стало… много лет там обслуживал как юрлицо свои фирмы…Как только хорошие менеджеры ушли, набрали не пойми что…. И все теперь каждый мой поход в это отделение это час- полтора потерянного времени ожидания( раньше это занимало 15-20 минут… ) 
Именно поэтому
Написал заявления на перевод в другое отделение… так они и тут меня мурыжат уже больше месяца… когда это должно занимать 1-3 рабочих дня… 
В общем ловите жалобу через Центробанк
Может этот орган надзора как то приведет это НЕ до отделение в чувства!!!",1,
12,Галина Воронова,,2023-10-23 14:33:40,"Замечательный офис, прекрасные профессиональные сотрудники. Хочется возвращаться.",5,"Спасибо, нам очень приятно получать обратную связь 💛"
13,Ирина А.,,2022-09-20 17:07:33,"Отличное отделение банка. Давно нахожусь там на обслуживании. Недавно получала карту. Все прошло быстро и оперативно. Все сотрудники отделения профессиональны и компетентны, вежливые, клиентоориентированные, готовы помочь в любых вопросах.",5,"Рады, что Вам понравилось. Ждем Вас снова 😃"
14,Стася Егельская,https://avatars.mds.yandex.net/get-yapic/15430/enc-1ce3f11eea41c85f7e82375b71d9483118286658fd116f8c9b91f424046f5633/islands-68,2023-07-24 10:24:15,"Классный офис, нет очередей, очень грамотные и вежливые сотрудники, решают любой вопрос быстро и качественно",5,Ваш положительный отзыв – наша лучшая награда 😊
15,Дарья,,2024-03-24 16:13:50,"Офис удобно расположен, сотрудники вежливые и приятные, управляющий Александр оставил очень приятное впечатление. Хорошее обслуживание",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
16,Ольга Путилова,https://avatars.mds.yandex.net/get-yapic/21493/enc-8f9b67a53a083e95ffa1b909b4cbc73d/islands-68,2023-02-02 06:35:08,"Сотрудникиименно этого офиса не сильно грамотные в своём деле. Включая руководство. Страховки и кредитки, совсем не нужные при оформлении кредита наличными, навязать они умеют (сказали, что обязательно взять надо и кредитку, и страховку, мол вообще без страховки не дадут, если не хотите оформлять страховку жизни и здоровья к кредиту - купите страхование квартиры и ребёнка и чего то там ещё, пришлось купить ради взятия займа, а потом отказываться от этих ненужных страховок через центральный офис их страховой компании с потерей времени и огромными очередями из таких же, как и я, пострадавших и желающих отказаться от навязанных страховых услуг) А вот действовать в сложных нестандартных ситуациях - совсем не умеют. Когда надо было, чтобы платёж по кредиту списался с текущего счета мужа из-за временной блокировки моего счета - руководитель их офиса ничего не мог объяснить, не мог правильный счёт мужу открыть, все попутал. Когда с мужем поехали в другой офис - вопрос решили. Но время мы потеряли. Пришлось ради нормального обслуживания менять офис и посещать не тот, что рядом с домом, а ездить куда-то в другие офисы в течение всего срока, пока не погасила свой кредит. Здесь конкретных сотрудников, меня обслуживавших, называть не буду. Для желающих ознакомиться подробнее с моей историей знакомства с этим офисом банка - могу скинуть подробный отзыв на банках.ру с ответами от банка. А так как по телефону сотрудники колл центра также не блещут интеллектом и абсолютно любые мелочи приходилось решать именно в далёких от дома офисах - постаралась погасить кредит намного быстрее срока. После закрытия ещё и личный кабинет заблокировать пришлось в целях безопасности из-за начавшихся звонков телефонных мошенников, ссылающиеся на переводы из моего личного кабинета. Вывод: единственный раз взяла в этом банке кредит и сто раз пожалела. Не рекомендую банк в целом, но если уж ""посчастливилось"" быть его клиентом - именно этот офис обходите стороной!",2,"Поверьте, мы стремимся быть лучше. Обратная связь нам помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Благодарим вас за отзыв."
17,Вера Я.,https://avatars.mds.yandex.net/get-yapic/31804/pXnu1Di1m9WLeFidtInaXAzWLRk-1/islands-68,2023-10-23 13:46:20,"Очень хорошее отделение, всегда помогут и практически никогда нет очереди)",5,"Спасибо, нам очень приятно получать обратную связь 💛"
18,Нарина Ламбарян,,2023-08-02 14:56:55,"Отличный офис,очень приятные работники
Быстрое обслуживание и хорошее отношение к клиентам",5,"Рады, что вам понравилось. Ждем вас снова 😃"
19,Михаил Г,https://avatars.mds.yandex.net/get-yapic/45566/84aNYsxdyn1rz0gdi1uO2azivVo-1/islands-68,2023-06-28 19:45:42,"Если бы банкоматы работали 7-24, то поставил бы 5. 
А так только 3
Парковки нет. Только платная зона. 
К операторам ОЧЕРЕДИЩИ до морковкина заговения. 
Не люблю этот офис хотя живу не далеко.",3,Благодарим вас за отзыв. Обратная связь помогает понять наши проблемы и принять меры для улучшения сервиса и качества обслуживания.
20,Елена Гурова,https://avatars.mds.yandex.net/get-yapic/20706/enc-508755c29cae1adc0f03742b8ba1cafbd4244a9ff2dd625fc99e2cbf3aa36589/islands-68,2023-12-30 17:03:36,При минимальном количестве посетителей сотрудники все равно умудряются создать очередь.,2,"Приносим вам извинения за неудобства. Поверьте, мы стремимся к быстрому обслуживанию. К сожалению, периодически клиенты сталкиваются с очередью и длительным временем ожидания. Мы, со своей стороны, проводим постоянную работу для ускорения обслуживания. Надеемся, что при следующем визите вы заметите положительные изменения."
21,Вероника Т.,,2022-12-21 19:01:07,"Оформляли страховку через втб, приехали узнать в
этот офис, в какую страховую компанию нам обратиться, и зря. Менеджер Станислав (так написано в выданной справке) решил не напрягаться и не искать информацию о нашем кредите и сказал, что нам надо поехать в любое отделение Согаза. Из-за чего мы объездили пол-Москвы, потому что только в одном отделении занимаются нашим вопросом. Просидели там час в очереди, а в итоге узнали, что мы застрахованы не в Согазе, а в другой страховой. В другом отделении втб девушка за минуту открыла нашу информацию и сказала, куда обратиться, а из-за некомпетентности Станислава мы потратили целый день на разъезды по городу и очереди. Но главную информацию, которую Станислав не забыл нам сказать, - это то, что распечатка одной справки у них стоит 200 рублей)) впервые такое вижу в банке, во всех остальных всё печатают бесплатно.",1,"Вероника, мы сожалеем, что вы столкнулись с такой ситуацией. Со своей стороны организуем встречу с руководителем и сотрудником и примем меры для повышения качества обслуживания. Надеемся, что в дальнейшем обслуживание будет соответствовать вашим ожиданиям. Примите наши извинения за неудобства."
22,259956михаил калинин,https://avatars.mds.yandex.net/get-yapic/25817/TVeoSc1VOq6wwEwfRuQKheHJ4-1/islands-68,2024-04-01 11:44:55,Заходил сегодня .......рядом.......бес проблем....проблемы решили быстро.....,5,"Для нас очень ценно то, что вы остались довольны визитом к нам и поставили столь высокую оценку нашей работе. Постараемся и в дальнейшем радовать вас 🙂"
23,Мария Ермакова,https://avatars.mds.yandex.net/get-yapic/64336/gty6875fHLoHML1fshV8jxPWH4I-1/islands-68,2024-02-16 17:11:56,"Была в этом офисе, перевела в ВТБ пенсию.оплачиваю всё без комиссии. СБ только обещал и забыл.)))",5,"Спасибо, что уделили время и оставили отзыв. Нам приятно видеть, что посещение офиса вызвало у вас исключительно положительные эмоции 👍"
24,Надежда Ширшикова,,2023-03-23 08:16:42,"Являюсь зарплатным клиентом а течении многих лет, всегда огромные очереди, даже в выходной день. Обслуживающий персонал относится к своим клиентам пренебрежительно, особенно управляющий. Работой отделения недовольна. Буду менять банк.",3,"Надежда, мы стараемся решать вопросы оперативно, чтобы клиентам не приходилось тратить время на длительное ожидание. Поэтому обязательно обсудим с руководителем причины образования очереди, а также проработаем вопрос с сотрудниками с целью соблюдения стандартов клиентского обслуживания. Примите извинения за неудобства. Надеемся на дальнейшее сотрудничество 💛"
25,Иван Севастьянов,https://avatars.mds.yandex.net/get-yapic/30955/wtNHokeQLgmR1lHBsY8MLAEbvag-1/islands-68,2023-09-10 13:55:47,"Быстро приняли, оперативно отработали все вопросы юр лица. Тут же и как физика приняли. Людей немного, очередей нет. Так что вперед товарищи",5,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
26,Виктор К.,,2023-02-04 17:28:08,"Ужасно, что в субботу зависала их внутренняя система, ни выдать простейшую выписку по счёту, ни карту они не могут, тогда зачем вообще работает офис по субботам? Позор какой-то, что за слабая команда программистов создаёт и поддерживает такие системы. Ну и сотрудница тоже удивила, когда, видимо, не особо хотела заморачиваться и предложила мне выдать выписку по счёту за целый год, а мне нужен был один день.",1,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
27,Елена Д.,,2022-09-20 14:36:27,"Здравствуйте. Я являюсь клиентом ВТБ банка уже не первый год. Обслуживаюсь в офисе банка по адресу: г. Москва, ул. Свободы д.13/2 с1А. Хочу выразить свою благодарность работникам этого офиса. Когда бы я не обращалась в этот офис на все мои вопросы мне всё понятно, доходчиво и квалифицированно объясняли работники банка. Большое спасибо за их вежливое, внимательное отношение. Отдельное спасибо руководителю этого офиса Аракелян Татев Мартиновне за грамотную организацию работы сотрудников. Желаю всем успехов, хорошего настроения и позитивных клиентов!",5,"Елена, для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника."
28,владимир фарнасов,https://avatars.mds.yandex.net/get-yapic/25817/aLumGuLbgO2GAxHyYhV4MmrVpbY-1/islands-68,2023-02-05 19:21:37,"Небольшое, но уютное отделение банка. Очень внимательные операторы, стараются решить все вопросы клиентов. Не очень удобно добираться.",5,Благодарны вам за пятерку и добрые слова о работе наших сотрудников))
29,Рябинкина Ангелина Васильевна,https://avatars.mds.yandex.net/get-yapic/45566/qGflKsuXuJVfS4Ct1IhVvPZvyLw-1/islands-68,2023-04-10 14:58:04,"Пользуюсь услугами этого банка. Оплата за коммунальные услугих без комисии ,хороший процент по вкладу. Персонал с клиентам вежлив, терпелив,но бывает долгое ожидание очереди(",5,"Очень приятно получить такую высокую оценку, спасибо 😊
Поверьте, мы постоянно проводим необходимые мероприятия, которые позволяют сокращать очереди и более оперативно решать вопросы клиентов.
Надеемся, что в дальнейшем мы не заставим вас ждать."
30,татьяна петрова,,2023-11-27 12:41:54,"Отличный офис, перевела сюда пенсию и очень довольна",5,"Спасибо, что доверяете нам! Постараемся и дальше соответствовать вашей пятёрке 💪"
31,Сергей Архипов,https://avatars.mds.yandex.net/get-yapic/65952/Li4jbngndazHkvgU37Aulpkk5GQ-1/islands-68,2023-04-13 12:28:02,"Банк хороший и отделение нормальное, но последнее время очень медленно обслуживают и почти всегда большие очереди, может мне так везет на час пик. Но как не зайду , то очереди",5,"Сергей, поверьте, мы всегда стремимся быть лучше. Действительно, вопрос очереди требует незамедлительного решения. Нам важно, чтобы каждый клиент мог решать вопросы без длительного ожидания. Продолжим работу в данном направлении. Надеемся, что в дальнейшем мы не заставим вас ждать."
32,Елена Бакшиева,,2022-09-06 19:09:20,"Внимательное отношение к клиентам, не первый год обслуживаемся. В отделе юр.лиц Екатерина всегда во всем старается помочь. Опытная и дружелюбная. Спасибо!",5,"Елена, спасибо вам большое за доверие 🤗 Приходите к нам почаще!"
33,александр александр,https://avatars.mds.yandex.net/get-yapic/40841/ST8kC5UihtkkhpaxJEwyhRxRQfA-1/islands-68,2023-01-27 14:30:05,"Мало того что банк ВТБ сам по себе очень проблемный, какой то вопрос решить там максимально сложно. Помимо этого сотрудники отделения абсолютно некомпетентные в подавляющем большинстве случаев. По возможности не рекомендую пользоваться услугами данного банка, это полное фиаско.",1,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
34,Сергей Алешин_3data,https://avatars.mds.yandex.net/get-yapic/27232/9uD2hjnJLMWD0JlI6oacnLRQw-1/islands-68,2021-06-03 14:46:56,"Прекрасное обслуживание в офисе, быстро и удобно! Профессиональные Консультации и помощь сотрудников в оформлении! Особенная Искренняя Благодарность за Профессионализм и прекрасные человеческие качества и заботу Татев Мартиновне Аракелян! Люблю ВТБ! Всегда с Вами! Ваш Клиент Алёшин Сергей Александрович.",5,"Очень приятно получить такую высокую оценку, спасибо 😊 Спасибо, что выбрали нас и являетесь нашим лояльным клиентом."
35,Андрей Голов,,2021-08-22 04:47:17,"Офис оставил приятное впечатление. В первое посещение все вопросы решили очень быстро. Хочется отметить сотрудницу банка Эльвиру, которая быстро и грамотно решила все вопросы по переносу счета из одного банка в другой. Все доходчиво объяснила. При получении именной карты в следующее посещение банка девушка Настя доходчиво рассказала о всех продуктах банка и помогла подобрать удобную кредитную программу. Еще раз хочется поблагодарить сотрудниц Эльвиру и Настю за доброжелательность, отзывчивость и терпение при работе с клиентами.",5,
36,Михаил Б.,,2024-01-10 12:13:02,Очень медленное обслуживание. При полу пустом зале пришлось ждать 15 минут.,4,"Ваше замечание не останется без внимания и будет незамедлительно передано ответственным руководителям с целью реализации мер, которые обязательно будут направлены на повышение скорости предоставляемых услуг. Простите за возможные неудобства!"
37,Виктор Межерицкий,https://avatars.mds.yandex.net/get-yapic/45566/LznofuoqjOXFrGXjMLV6QeHgKig-1/islands-68,2024-03-24 17:09:42,Сейчас в моде ВТБ -дают высокий процент!! Народа всегда битком..,5,"Благодарим за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
38,Анна Тарасова,https://avatars.mds.yandex.net/get-yapic/21493/enc-8025e05b219be38e064f298922eb8b7b/islands-68,2024-03-10 13:15:43,Очень много народу всегда. Работают медленно,3,"Сожалеем, что вынуждены были потратить ваше личное время на ожидание в очереди. Проведем необходимые мероприятия, которые позволят сократить очередь и более оперативно решать вопросы клиентов. Примите наши извинения, мы исправимся."
39,OlGa,https://avatars.mds.yandex.net/get-yapic/45566/Ap7cIkXZvhuKDrjkqFZwDVTaNU-1/islands-68,2021-10-29 08:48:00,"Отличный офис банка, достаточно свободно, нет очередей, имеются несколько банкоматов. Хорошее расположение и транспортная доступность, рядом в наличии места с бесплатной парковкой.",5,
40,Александр К.,,2023-12-06 09:36:44,Прекрасный офис все понравилось,5,"Спасибо, что воспользовались услугами нашего Банка! Приходите к нам ещё 💛"
41,Татьяна,https://avatars.mds.yandex.net/get-yapic/49368/vkA3nssUw3RHcrUKzOouazDMFM-1/islands-68,2023-12-24 16:42:27,"Отделение не плохое, ну почему всё так долго????",4,"Приносим вам извинения за неудобства. Поверьте, мы стремимся к быстрому обслуживанию. К сожалению, периодически клиенты сталкиваются с очередью и длительным временем ожидания. Мы, со своей стороны, проводим постоянную работу для ускорения обслуживания. Надеемся, что при следующем визите вы заметите положительные изменения."
42,Александр Михайлов,https://avatars.mds.yandex.net/get-yapic/31804/cPVHJsTKLxHCUa0WO9a3NXhHc3k-1/islands-68,2024-01-01 14:33:18,Очень отзывчивый персонал.,5,"Благодарим за отзыв. Наши сотрудники всегда стараются быть внимательными и заботливыми к каждому клиенту, и мы рады, что вы ощутили это на себе. Приходите к нам почаще!"
43,Олег Анатиенко,https://avatars.mds.yandex.net/get-yapic/69015/IQExcaDPayeOk4TipmWVU0Vjvk4-1/islands-68,2022-04-25 18:04:52,"Очень приятное отделение !!! Персонал очень грамотный, вежливый !!! Все вопросы оперативно решаются !!!",5,
44,марина курносова,https://avatars.mds.yandex.net/get-yapic/51169/mL1kJYlC3Sr5RhFyb0JTx2ohl0-1/islands-68,2023-11-18 15:55:53,Очень медленное обслуживание.,1,"Приносим извинения за неудобства. Поверьте, мы всегда стремимся быть лучше, чтобы каждый клиент мог решать вопросы без длительного ожидания. Продолжим работу в данном направлении. Надеемся, что в дальнейшем вы заметите положительные изменения."
