,name,icon_href,date,text,stars,answer
0,Светлана Юничкина,https://avatars.mds.yandex.net/get-yapic/60687/huuVaoEgjFo2HSJP2Ko7oYwqwg-1/islands-68,2024-01-19 18:14:05,"Хорошее отделение. Работают профессионально, отзывчиво.
Очень удобный подъезд на автомобиле и даже можно найти место для авто.
Также удобно добираться на общественном транспорте и рядом автовокзал, и железнодорожная станция.",5,"Большое спасибо за замечательный отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💛"
1,Permanent space,https://avatars.mds.yandex.net/get-yapic/50595/uYl9Aeo8GDIILAeoDoD4LQd7XXQ-1/islands-68,2024-02-27 12:33:56,Грамотно подошли к решению вопроса и все доходчиво объяснили. Молодцы . это редкость когда попадается такие люди. Спасибо.,5,"Довольные клиенты - наша лучшая награда. Спасибо за то, что так высоко оценили нашу работу 👍"
2,Свет,,2023-08-23 08:56:59,"Супер банк, но много народу, его надо расширять, мало места и мало сотрудников, по банковским продуктам очень много выгодных и нужных предложений. Отличный банк!",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
3,Инкогнито 3222,,2023-09-10 18:34:11,"Зашли в этот офис узнать о предлагаемых ВТБ вкладах, причем после получения от ВТБ ряда предложений по смс, а также нескольких смс с информацией о какой то привилегированной карте Bosco. Прождали более 20 минут после получения талона, но так вызова не было, хотя пару сотрудников явно не были заняты ни с клиентами, ни с документами. Решили обратиться к сотруднику с вопросом , какие вклады ВТБ предлагает в настоящее время. Ответ был совершенно формальный, без каких либо разъяснений. На вопрос о карте в магазин Bosco, сотрудник вообще сначала не понял, о чем речь. Далее сказал, что это вопрос к руководителю офиса. Но ее в настоящее время нет. Этот офис не рекомендую.",1,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
4,Hydro Christmas,https://avatars.mds.yandex.net/get-yapic/40841/g02vfaelm9YGWnd3Dezo46zNiCI-1/islands-68,2024-01-22 08:19:18,"Небольшой офис, удобно расположен, сотрудники всегда помогут, всё расскажут, объяснят. Наблюдала терпеливое и вежливое общение с пожилыми. Молодцы!",5,"Для нас очень ценно то, что вы остались довольны визитом к нам и поставили столь высокую оценку нашей работе. Постараемся и в дальнейшем радовать вас 🙂"
5,Васильев Дмитрий,https://avatars.mds.yandex.net/get-yapic/33202/enc-48e1e25558bfe08d683e7339854732dfbd6f704be975c96b4dad5ad1f04d684b/islands-68,2023-07-15 18:53:10,"Что можно сказать о ВТБ? Это банк которому плевать. На вас, на ваши деньги, на бизнес. В конкретно данном отделении сегодня получал свои 20.000 в банкомате купюрами по 500 рублей. Указав при этом что нужно крупными...
По телефону вам ответит тупой робот и будет мурыжить 10 минут, может и трубку сбросить сказав ""что не понимает моего вопроса"". Ну а телефонная поддержка просто некомпетентна. В общем если бы не зарплатная карта, ноги бы моей тут не было.
Дополненно 15.07.2023
Банкомат на улице убрали заделав дыру какой то фанеркой другого цвета... Ну ок, а к банкомату в холле не пускает, ни по карте МИР, ни по старой Мастеркард. Т.е. в выходные или вечером-ночью я там деньги снять не могу. Але банкиры? Вы уверенны что это и есть ""серьезное отношение к качеству услуг"" из вашего типового каментария? Это по вашему так выглядит? Оценку снижаю до единицы. И еще: помойте двери своего свинарника, фото делать было лень, но тем кто еще сомневается советую: просто посмотрите на чистоту дверей этого отделения, так же там со всем, с сохранностью ваших денег, исправностью терминалов, отношение к вам и вашим деньгам такое же. К вашим личным данным. Да ко всему. Просто посмотрите на их двери...",1,"Огорчены, что вы оцениваете опыт работы с нашим Банком как отрицательный. Мы не оставим без внимания ваши замечания и продолжим работу в целях улучшения сервиса и качества обслуживания."
6,Са,,2023-09-04 16:59:35,"Быстрое и качественное обслуживание.
Являюсь постоянным клиентом. Офис находится рядом с офисами банков Открытие и Совкомбанк. Поблизости ТЦ Красный Кит.",5,"Здравствуйте!
Благодарим за обратную связь! Рады видеть, что вы оценили нас на 5 ⭐"
7,Дарья Клюева,,2024-03-11 15:52:36,"Очень вежливый консультант, все доступно и понятно объяснила",5,"Спасибо за положительный отзыв, нам очень приятно 👍"
8,stepan kasparov,,2022-02-14 12:49:54,Приветливый и что немаловажно компетентный персонал. Быстрое обслуживание. Электронная очередь. очередь движется очень быстро. Есть небольшая парковка напротив. Мягкие диваны в зоне ожидания. Эргономичные стулья. приятно находиться в этом отделении.,5,
9,Лариса Валентиновна,https://avatars.mds.yandex.net/get-yapic/39249/AyPRkB4juPPw54MdiKeHsaiwM-1/islands-68,2022-12-28 16:56:57,"Обслуживание Персоналом отличное, все компактно и доступно для самообслуживания банкоматы, всегда помогут и подскажут...отлично!",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
