,name,icon_href,date,text,stars,answer
0,Елена Пожидаева,,2024-02-02 08:45:27,"Хочу поблагодарить Асанову Зейнеп Исмаиловну потрясающего человека и специалиста. Возникла неприятная ситуация. Все грамотно объяснила, помогла разобраться. Отдельное спасибо за человеческий подход к людям в наше время это большая редкоть.",5,"Спасибо, что поделились положительными впечатлениями. Мы очень ценим обратную связь 💛"
1,Яна И.,,2023-11-27 17:14:38,"Выражаю огромную благодарность Яланской Яне Николаевне,за помощь и решение вопроса,Яночка очень отзывчивая,вежливая всегда готова помочь и ответит на любой вопрос! Спасибо Вам большое)))",5,Благодарны вам за пятёрку и добрые слова о работе нашего сотрудника 💛
2,ЮРИЙ НАУМСКИЙ,,2024-02-09 11:13:46,"Редко сейчас услышишь положительные отзывы на работников банков. Но к счастью, есть люди, которые заслуживают слова благодарности. Неоднократно был свидетелем работы Екатерины Витальевны Лихваревой. Всегда отзывчива, приветлива. На любой заданный вопрос всегда можно получить от нее профессиональный ответ и рекомендации. При возникновении проблем у клиентов, она всегда находит выход из сложившейся ситуации. Низкий Вам поклон, Екатерина Витальевна!!!!!!!!!!!
С уважением Юрий Игоревич",5,"Благодарим за отзыв. Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это. Приходите к нам почаще 💙"
3,Елена,,2024-04-01 16:54:34,"Сегодня, 01.04.24г, посетила отделение на Октябрьской, 28, чтобы забрать деньги со своего счета. Что за бардак, вообще, творился в этом отделении?! Терминал с талонами не работал, живая очередь, обслуживают целую вечность. На помощь своим сотрудникам пришла, видимо, какая-то руководитель из кабинета слева от операционистов, тоже стала обслуживать клиентов и меня, в т.ч. Но я ждала около часа. Затем, из 2х касс работала только одна. Передо мной 3 чел., 2х из которых кассир обслуживала по 20 минут каждого. Одна женщина вышла из кассы и прямиком к директору высказать своё негодование. Она сказала, что причиной задержки было то, что кассиру долго не поступал в электронной системе расходный ордер. Когда подошла моя очередь, кассир сказала, что сейчас не надолго опустит жалюзи на окне кассы и чтобы я стояла и никуда не уходила. Сквозь щели жалюзи было видно, что она обслуживает кого-то, видимо, из сотрудников банка. Мне пришлось позвать кассира. Я была возмущена тем, что я прождала 40 минут в очереди и потом еще ждала в самой кассе. Обслуживала кассир, как сонная муха. Я такого медленныого кассира впервые вижу. Прям расчудесная такая. В итоге, после того сумасшедшего дома, что творился сегодня в этом чертовом банке, моей ноги там больше не будет. Деньги забрала, счет закрыла и забуду, как страшный сон. А директору стоит навести порядок в отделении. Иначе клиенты побегут врассыпную. В общем, это не банк, а нечто из ряда вон . Учитесь работать.",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем встречу с руководителем и сотрудниками, на которой обсудим вопросы повышения качества обслуживания клиентов. Примите, пожалуйста, наши извинения, исправимся 👌"
4,Банева Н.,,2024-01-30 14:27:09,"Хочу выразить огромную благодарность сотруднице банка ВТБ АКОПОВОЙ Диане Несесовне за оперативное решение непростого вопроса ,т.к. в связи с подтоплением нашего КП не было возможности посетить банк лично. Грамотно, с пониманием дела , очень вежливо и корректно мой вопрос был решен.
Хочется пожелать Диане Н. дальнейших успехов в работе, удачи и благополучия.",5,"Мы с удовольствием передадим информацию руководителю сотрудника, который с вами взаимодействовал. Уровень его компетенции и проведенная работа будут хорошим примером для всех наших коллег."
5,Люсик п.,https://avatars.mds.yandex.net/get-yapic/38135/5ewjib7rrDIkDuT7uut2SmFW9ts-1/islands-68,2024-02-09 09:32:43,"Глубокоуважаемые сотрудники и руководители ВТБ!

Хочу выразить глубокую признательность сотруднику Екатерине Витальевне Л. – за внимательный и доброжелательный стиль взаимодействия с клиентами банка.

С уважением и пожеланием успехов,
Людмила Евгеньевна!",5,Благодарим за приятный отзыв. Довольные клиенты - наша лучшая награда 👍
6,Ksenia Cheremyanova,,2024-02-13 13:18:58,"Самое лучшее отделение в городе для обслуживания юридических лиц , очереди нет никогда , на втором этаже большой опер зал для юр лиц , а не один / два сотрудника, так же регистрируют бизнес бесплатно и выдают ЭЦП, все быстро и бесплатно, рекомендую",5,"Спасибо за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
7,Ольга Карт,https://avatars.mds.yandex.net/get-yapic/21377/enc-dce6b7c3d0b2fb198c609429868df893874d4fb0b869923f5ac9fd247e8a816c/islands-68,2024-02-04 18:14:34,"Очень долго , причем не ожидание, а именно работа с оператором, одна и та же операция, а по времени, как будто мою доверенность изучают наизусть. Отдел безопасности проверял несколько дней, оператор удостоверился что проверено, но нет, дальше контролёр и наконец кассир, по времени как пересказывать заставляют)))) мне часа не хватает что бы обналичить средства, при этом не сидя в очереди. Банк перестраховывается до обсурда!!! Моё время для них не важно, к сожалению.",1,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы всегда стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
8,Роза Попкова,,2024-02-25 16:25:52,"Персонал вежливый, в помещении уютно даже есть кулер с водой для посетителей. Очереди практически нет, обслуживание быстрое и грамотное.",5,Так приятно видеть положительный отзыв! Это очень ценно для нас. Постараемся и дальше соответствовать этой пятёрке 👌
9,Евгений,,2024-04-02 08:11:09,"Выражаю благодарность Лихваревой Екатерине! Помогла быстро и профессионально решить мой вопрос, ответственно подошла к проблеме!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
