,name,icon_href,date,text,stars,answer
0,Маркус Спенсер,https://avatars.mds.yandex.net/get-yapic/64336/fnPUsRdE6QKwckSPYOJqQOGSc-1/islands-68,2024-01-24 10:59:58,"Отличный банк , где всегда помогут. Улыбчивый коллектив, и приятная обстановка. Благодарен клиентский менеджер Юрий Родионов , отличный специалист советую к нему подходить , всегда поможет и подскажет, добрейший человек",5,"Спасибо, нам очень приятно получать обратную связь 💛"
1,Мунира Арипова,,2024-03-18 08:24:28,"Были с супругом на днях ,в данном банке. Банк справился с моим вопросом на отлично! Не думала, что на столько быстро и оперативно можно решить данный вопрос. А именно хочу выразить свою благодарность специалисту Альберту! За четкое и быстрое решение задачи, грамотное общение, считаю, что такими сотрудниками нужно гордиться и брать с них пример. Особенно с такого любезного общения. Вежливый и понимающий, а это большая редкость в наше время!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
2,Султан Салихов,,2024-02-28 12:23:44,"Выражаю свою большую благодарность менеджеру банка ВТБ г. Москва, ул. Пришвина 23 Красновой Марине. Человек своего дела. Внимательная, вежливая, чуткая, тактичная. Весь процесс проходил слаженно, что меня не напрягает. На все мои вопросы были даны четкие ответы. Ценный сотрудник. Приятно иметь дело с такими специалистами. Спасибо вам!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
3,Юрий Р.,https://avatars.mds.yandex.net/get-yapic/33202/enc-9944d71b86d97fe8e527e3eef948b7dbecf9535898d7ac6b4261b04cafff32d7/islands-68,2024-01-24 13:07:33,"Недавно посетил отдел Привилегия в Бибирево ,хотя сам обслуживаюсь в другом офисе.Был приятно удивлен тем,что офис уютный ,девушка Валерия предложила кофе пока ожидал.Получил достойную консультацию,узнал много нового и интересного.Пожалуй буду переводится на обслуживания к ней.Спасибо милая Валерия",5,Ваш положительный отзыв – наша лучшая награда 😊
4,Натали Горыныч,https://avatars.mds.yandex.net/get-yapic/63256/3aWs5IPLhWko5xzX2tQWhq08po-1/islands-68,2023-12-13 19:31:43,"в зале чисто, консультантов много, но очереди тоже огромные
Консультанты очень не вежливы, общаются на отвали, между собой также очень не приятно общаются.
Марина очень неприятный сотрудник, грубая
Юрий вообще не хочет работать, отсылает всех на горячую линию.
 3 раза приходила и уходила ни с чем.",1,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
5,Александр,https://avatars.mds.yandex.net/get-yapic/50595/yytVufg1ZocsQwBuV8cnjLGLk-1/islands-68,2024-01-23 09:32:44,"Хороший и чистый филиал с профессиональными сотрудниками, что в наше время большая редкость, стандартный набор услуг как и во всех банках. Удобное расположение.",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
6,Zarra777 Lady,,2024-01-16 17:55:03,"Хорошее чистое отделение! Сотрудники хорошие а имеенно Альберт (попались к нему). Ранее муж и я попадались к другим сотрудникам (в других отделениях) не могли решить наш вопрос (точнее удовлетворить наши потребности). Альберт прям с первого раза смог решить все вопросы. Очень приятный, вежливый, клиентоориентированный молодой человек.",5,Благодарим за высокую оценку работы нашего сотрудника 💛
7,Диана Дубина,,2024-02-15 11:58:17,"Марина Краснова - отличный менеджер! Всегда буду обращаться только к ней, она прекрасно знает свою работу, ценит клиентов, объясняет всегда всё доступно!",5,"Приятно видеть, что посещение нашего офиса вызвало у вас положительные эмоции 😉"
8,Осман Тагиров,https://avatars.mds.yandex.net/get-yapic/25817/qcdwrbVUAq2Q0YhOJ9jNpOfyXOE-1/islands-68,2024-01-16 17:44:46,"Первый раз был удовлетворён обслуживанием в банке ВТБ. Спасибо Альберту (6 окошко) за человеческое отношение, профессионализм. Всё отлично, понятно объяснил. Отныне буду ходить в это отделение к этому сотруднику.",5,"Мы с удовольствием передадим информацию руководителю сотрудника, который с вами взаимодействовал. Уровень его компетенции и проведенная работа будут хорошим примером для всех наших коллег!"
9,Виктор Т.,,2024-01-18 13:07:53,"Отличное обслуживание. Квалифицированный сотрудник Эмилия, спасибо за быстро обслуживание , отзывчивость и доброту. Побольше бы таких сотрудников",5,"Спасибо, нам очень приятно получать обратную связь 💛"
10,Zylay1979,https://avatars.mds.yandex.net/get-yapic/50595/oDrzPIGCXS3AGstNvdf4hQPOj18-1/islands-68,2024-01-16 17:49:34,"Хорошее обслуживание. Спасибо Альберту за быструю работу. Очень хороший, вежливый и грамотный сотрудник. Были бы все сотрудники как АЛЬБЕРТ!!!",5,"Спасибо за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
11,Марина Козадаева,,2023-12-28 10:55:20,"Огромное спасибо специалисту Байрамовой Эмилие за профессионализм, душевность, понимание и вообще за ВСЕ!
Эмилия, будьте счастливы и счастливы!!!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
