,name,icon_href,date,text,stars,answer
0,Таисия А.,https://avatars.mds.yandex.net/get-yapic/26057/H2rqD648uz1C9aiHrAtDJQbA-1/islands-68,2023-10-30 17:24:10,"Всё отлично! Сотрудники все отличные. Народ всегда есть, но очередь электронная и проходят быстро. Самый лучший операционист юридических лиц Мария-окно номер 3👍💯 Всегда поможет, спокойная, приветливая, добрая и очень компетентная!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
1,Вероника С.,,2024-02-08 07:51:39,"Прекрасный банк! Приветливые сотрудники! Грамотно и четко ответили на все мои вопросы! Большое спасибо милой сотруднице Алите (окно №11), она помогла мне в моем обращение. Все обьяснила доходчиво! Буду рекомендовать Вас моим знакомым.",5,"Спасибо, что нашли время оставить отзыв. Приятно видеть, что помощь нашего сотрудника вызвала у вас исключительно положительные эмоции 👍"
2,Сергей Рахинский,https://avatars.mds.yandex.net/get-yapic/38663/qdpFsOk79PMGs5nzQ16ejRukIe4-1/islands-68,2023-10-30 14:58:00,"ВТБ это самый худший банк который я только видел. Ходил сюда 3 раза по разным делам: от ипотеки до открытия карты и открытия расчетного счета. Так вот ни один раз не получилось это сделать гладко. Постоянно возникает проблема со связью. Они что-то постоянно согласуют и делают это по 30мин и больше. А когда звонил заявку на ипотеку и она у них не провелась, я звонил её несколько раз и потом сотрудник тупо 5 раз заполнял 5 анкет на утверждение, так как по другому было нельзя. Хз кто тут прав, но сидел я в отделении 2часа! Приложение- это тоже то ещё. Заходишь в сервисы и видишь- приходите позже. Найти что-то в кабинете это тоже нечто. Что у такой крупной компании нет денег нанять хорошего дизайнера? Вообще вижу что очень большие проблемы с IT в этом банке. Сейчас расчетный счёт открываем час. Подпись в следующий раз",1,"Сожалеем, что у вас сложилось негативное мнение о нашем Банке. Поверьте, мы стремимся к тому, чтобы быть лучше. Надеемся, в дальнейшем ваше мнение о ВТБ изменится в положительную сторону."
3,Татевик,https://avatars.mds.yandex.net/get-yapic/51169/wSGK6y1xYKp4KpEhuBnNuHm1KXE-1/islands-68,2024-02-08 08:12:13,"Хорошее отделение ВТБ! Вежливый персонал, быстрое обслуживание ! Отдельное спасибо сотруднице Алите Эдиковне, быстро помогла решить все вопросы и грамотно проконсультировала!",5,"Огромное спасибо за приятный отклик 💙 Рады, что смогли помочь в решении вопроса 😉"
4,Анастасия Даньшина,,2024-03-14 15:41:40,"Хочу выразить огромную благодарность конкретному сотруднику, КУШТУЕВУ АЛЕКСЕЮ ЕВГЕНЬЕВИЧУ который чутко отнёсся к моей ситуации и быстро помог решить проблему,впервые встречаю такого работника,а ни как другие разговаривают буд-то роботы лижбы быстрее избавиться! Уважаемое руководство,выпишите пожалуйста ему премию,побольше таких сотрудников !",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
5,Раиса Горбылева,,2024-02-13 10:51:36,"Обратилась для открытия вклада, очень понравилось обслуживание. Попала к менеджеру Алексею, грамотно и подробно подобрал вклад, предложил перевести пенсию, сразу решение принять не смогла, посоветуюсь с дочерью, но хотя бы узнала об условиях и есть с чем сравнить, Алексей оставил свою визитку, сказал если возникнут вопросы можно обращаться. Положительные впечатления от офиса и менеджера",5,"Спасибо, что оценили нас на 5 ⭐"
6,Андреев Кирилл Владимирович,,2023-10-25 18:23:12,Банк находиться в центре города. Здание очень красивое. Банк внутри оформлен очень уютно. Очередей нет. Так как очень много сотрудников. Общение приятное. Всегда помогут.,5,"Благодарим за отзыв, нам очень приятно получать обратную связь 😊 Надеемся на дальнейшее плодотворное сотрудничество!"
7,Галина Е.,,2024-02-15 19:22:42,"Очень хорошее впечатление о посещении банка ВТБ по адресу Сукромка 7. Общалась с менеджером Великая Екатерина, очень внимательная и доброжелательная сотрудница! Корректно и доходчиво разъяснила все возникшие вопросы, помогла решить возникшую проблему. Буду рекомендовать банк своим знакомым и конкретно Екатерину! Спасибо!",5,"Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это. Приходите к нам почаще 👍"
8,Генрих Патраков,https://avatars.mds.yandex.net/get-yapic/51381/GZ7LpfhYZMk41uMxGV7o1F6I2g-1/islands-68,2024-01-05 12:57:06,"Большое отделение. 
Есть круглосуточные банкоматы. 
Из + несколько менеджеров из Привилегии. Это что то улучшенного обслуживания, принимают без очереди и там еще куча чего то). 
Есть парковка. За углом отделение сбера. 
В соседнем входе ВкусВил, можно перекусить.
Так же есть парковка, мест не много, но бывают. 
По обслуживанию вопросов нет, все в стандартном режиме.",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
9,Людмила Грачёв а,,2024-02-12 17:58:36,"Добрый вечер) Обращаюсь только в это отделение, могут помочь по любой операции. Отношение к клиентам всегда уважительное , всегда решают вопросы здесь и сейчас и доводят до конца. Обращалась в последний раз по ипотеке , проконсультировали грамотно. Там же присутствует ипотечный отдел. Рекомендую!) В очереди долго не сидела. Работают и в субботу.",5,"Так приятно, что поставили нам высокую оценку 💙 Рады стараться для вас 👍"
