,name,icon_href,date,text,stars,answer
0,Ирина Александровна,,2024-01-20 06:21:46,"Отделение банка ВТБ расположено в тихом уютном месте на Октябрьском проспекте. Мы приезжаем в банк на машине, которую можно оставить на площадке у ТЦ Орбита. Обслуживание в банке высокопрофессиональное, работники банка вежливые, всегда приходят на помощь клиентам. Очередей почти не бывает. Спасибо Вам за достойное обслуживание!",5,"Большое спасибо за замечательный отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💛"
1,Ольга Шульгина,,2024-02-04 18:49:40,"Посещала этот банк! На ресепшн встречают очень приветливо,на вопросы отвечают вежливо и понятно! Менеджеры к каждому клиенту относятся уважительно,терпеливо, всё что непонятно объясняют! Предлагают новые,более выгодные предложения! Я осталась довольна!!!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
2,владимир квасов,https://avatars.mds.yandex.net/get-yapic/54535/zrZjs1xvCQlZABxmWNumGsM-1/islands-68,2024-04-06 11:34:18,"Надежный и очень практичный Банк-отделение. Практично и информационно -профессионально предлогает 
свои подукты решает многие вопросы....Умеет ценить своих клиентов и верных вкладчиков.",5,"Спасибо за положительный отзыв! Поверьте, мы это очень ценим 💙"
3,Владимир Кондрашкин,,2023-12-31 12:06:49,"Нормальный банк, помещение правда тесновато, ожидать очередь не очень комфортно. Обратился по пустяковому вопросу, прождал полчаса, за это время обратил внимание на молодого мужчину, который консультировал как сотрудников так и клиентов. Обратился к нему и моя проблемка была решена за одну минуту. Очень ему благодарен, жаль не знаю его имени-отчества.",4,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
4,Марина Волкова,,2024-02-03 10:59:32,"Хочу выразить благодарность директору офиса банка ВТБ г. Люберцы ул. Октябрьский проспект дом 380 Д Эльканову Мурату Хасановичу, под его руководством работает прекрасный коллектив сотрудников банка. Очень благодарна клиенскому менеджеру Менча Максиму Игоревичу, он всегда мне помогает в самых сложных случаях! СПАСИБО БОЛЬШОЕ! Всегда буду пользоваться вашим Банком!!!",5,"Спасибо, нам очень приятно получать обратную связь 💛"
5,Ирина Танева,https://avatars.mds.yandex.net/get-yapic/24700/enc-00b5fdef0708d12ccfda48e8d31629f098eee9008467e0d4eb455d6405be2647/islands-68,2023-08-15 07:13:25,"Быстрое обслуживание, отличный персонал, всё доступно и понятно. Хорошее отделение!
Добираться удобно, рядом остановка общественного транспорта, большая парковка на углу дома.",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
6,наталья,,2023-11-10 17:15:54,"Очень долго ждала очереди ( более 40 минут) . Обслуживал меня молодой человек , который не знал что делать , ну ладно новенький , ничего страшного, в наш разговор вмешивалась сотрудница которая сидела рядом и пыталась впарить мне карту, говорила что без неё нельзя , когда я позвала старшего, оказалось что можно .",2,"Ваши замечания не останутся без внимания и будут незамедлительно переданы ответственным руководителям с целью реализации мер, которые обязательно будут направлены на повышение качества и скорости предоставляемых услуг. Простите за возможные неудобства."
7,Rfgtd,,2024-02-19 17:07:42,"Хороший банк, пользуюсь лет 15.Есть такая менеджер Олеся, не знаю фамилии. Хотелось бы отметить эту девушку. Вро де бы сидишь ничего не знаешь, куда что нажимать. Но на это есть Олеся, хвала и низкий поклон ей. Пенсионер Сергеев О.Е.",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
8,Ирина М,,2023-12-03 12:09:13,"Хорошее расположение, есть стоянка для машин. Персонал вежливый, но не всегда можно решить свой вопрос.",3,"Благодарим вас за обратную связь. Приятно, что отметили наши плюсы. Уточните, какие именно вопросы не удалось решить при обращении в офис? Проверим информацию."
9,Борис Борисович,https://avatars.mds.yandex.net/get-yapic/49368/THBR4OC9DzdsdO8k2TaLYp1zD50-1/islands-68,2024-03-15 06:08:54,"Хочу написать про обследование, персонал вежливый, отлично владеет информацией, но через чур медлительный, какая-то видимость движения, очередь большая, 3 отсутствующих менеджеров, которые курсируют из служебного помещения и обратно…..",4,Спасибо за обратную связь. Это помогает нам расти и развиваться 😊
10,Смолянов Александр,,2024-04-02 20:12:08,"На входе круглосуточные банкоматы. Операторы компетентны, вежливы, обходительны. Так как в округе других отделений этого банка нет, будьте готовы к очедям.",5,Спасибо за обратную связь. Это помогает нам расти и развиваться 😊
11,Алексей Добров,https://avatars.mds.yandex.net/get-yapic/39249/enc-ac4dbe466ad981b1b33913f75dc68bc3f085d91b0d9214a98b638facf81b3e41/islands-68,2023-09-03 09:33:12,"Выражу моё личное мнение.
Как банк..обычный.
А вот персонал...очень порядочные люди, что сегодня большая редкость. Очень помогли в трудной ситуации, когда близкий мне человек попал под действие мошенников.
Всем вам девчонки здоровья и счастья.
Оставайтесь людьми. Огромная вам благодарность.",5,Спасибо за такие приятные слова. Всегда рады вам помочь 💪
12,Гулсара С,,2023-09-01 18:27:30,"Слов нет. Пеивый банк где уважительно обрашают с поситителям. Я зашла с малышом на каляске, меня без очеради приняли и обслуживали как надо. Ресепшн женшина такая светлая и добрая, с малышом поиграла, чтобы он спокойно сидел и не отвлекал. Огромное спасибо Вам. Даже в Москва не видала такое обрашение💗💗💗💗",5,Ваш положительный отзыв – наша лучшая награда 😊
13,Иван Иванов,https://avatars.mds.yandex.net/get-yapic/38663/4SnPaYFXaKFYTJyI9kEwokVnV80-1/islands-68,2024-02-24 05:21:18,"Прекрасное место, приветливые и симпатичные сотрудники. Внимательны ко всем клиентам, тратят своё рабочее время, на раздачу кредитов людям, для удовлетворения своих сокровенных желаний. Очередей нет. Никуда не торопятся. Дают важные советы в сфере IT технологий и помогают неумелым пользователям совершать свои первые робкие шаги на электронном поприще",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💙"
14,Денис Валюгин,,2023-07-07 18:41:37,"Я не являюсь клиентом ВТБ, но пару раз заходил. Сотрудники вежливые, очередей не замечал. Банкоматы работают 24/7. Парковка маленькая, но рядом есть где встать. Место для офиса выбрано удачно.",5,"Денис, очень приятно получить такую высокую оценку, спасибо 😊
Будем рады вас видеть в числе наших клиентов!"
15,Кирилл Косоруков,https://avatars.mds.yandex.net/get-yapic/58107/sDVluMmiok8U28w085equkDywWI-1/islands-68,2023-10-08 11:32:10,"Довольно нормальное отделение, но не большое, хотя одно в округе. В вечерние часы очень большие очереди, ибо работает всего пару окон. Ну и плохо, что не работают по выходыи",4,"Кирилл, поверьте, мы принимаем меры для того, чтобы время ожидания было минимальным. Проведем проверку в отделении и обсудим с руководителем данную проблему. Надеемся, что в дальнейшем мы не заставим вас ждать."
16,Николаев Р. В.,https://avatars.mds.yandex.net/get-yapic/36777/VITczEuxFJTi1TrDtQR49cjbCM8-1/islands-68,2023-12-05 19:43:25,"Хорошее отделение но иногда бывают огромные очереди и не очень чисто. Персонал отличный, всегда идут на встречу и помогают!",4,Благодарим вас за обратную связь. Обратим внимание руководителя офиса на ваши замечания. Для нас важен ваш комфорт!
17,Тихомиро Сергей,https://avatars.mds.yandex.net/get-yapic/48449/z8PHYtO9CCVofEQCBOTDeLNjX8-1/islands-68,2023-10-20 16:03:17,Мне нравиться только автомата кофе или чая нет а так коллектив нравиться без заносчивасти,5,"Рады видеть, что вы оценили нас на 5 ⭐"
18,Михаил Бодренков,https://avatars.mds.yandex.net/get-yapic/65952/Oou0bHU4egnl73HQ5WD8SqHstDM-1/islands-68,2023-12-19 15:18:25,Дама мне впарила автоплатеж за телефон!Без моего согласия-заметил только дома- пришлось звонить в банк и отменять!,1,"Благодарим за отзыв. Обратная связь помогает понять наши проблемы и принять меры для улучшения сервиса и качества обслуживания.

Важно отметить, что сотрудники всегда стараются предложить наилучшие решения, которые соответствуют требованиям клиента. При этом любые договоры с Банком могут быть заключены только с его добровольного согласия. Это не может пройти незаметно, так как оформляется соответствующими документами и заверяется вашей электронной или собственноручной подписью.

Приносим извинения за возможные неудобства."
19,Alex,,2024-01-31 17:23:46,"Отличное отделение, есть паркинг, сотрудники вежливые",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать 👍"
20,Денис,,2022-11-29 17:11:00,"2 древних банкомата которые наличку по 5 минут выдают, есть ещё 2,но они всегда не работают, работают точнее делают вид только в рабочие часы банка, потом их закрывают. В самом банке 5-8 окон из которых максимум работают 4 и всегда толпа народу в очереди. Про зал ожидания вообще отдельный разговор, 3 скамейки и площадь 3х2 электронная очередь видна только оттуда, а остальные из коридора как хотите так и следите за своей очередью, хоть бы голосовое оповещение что-ль включили, в общем ужас.",1,"Поверьте, мы всегда стремимся быть лучше. Мы обязательно обсудим с руководителем офиса все детали, описанные в отзыве, и учтем ваши замечания. Примите, пожалуйста, наши извинения."
21,Арусяк А.,,2023-08-02 09:10:09,"Буду переходить в другой банк. Не понимаю, как работники банка могут общаться со всеми клиентами на уровне регистраторши в поликлинике. Даже нет экрана с номерами клиентов, сотрудники орут, чтобы вызвать, нужного.",1,"Спасибо, что поделились с нами. Информацию в полном объеме мы передали ответственным руководителям для детального разбора и проведения необходимого цикла мероприятий.
Приносим извинения за возможные неудобства."
22,Микдад Расулов,,2024-04-14 07:32:38,"Лучше поискать другое отделение 
Маленькое , людей много 
Дискомфортно ждать своей очереди",3,
23,Настя Павлова,,2023-11-17 14:24:00,"Оформила претензию, обещали ответ на email или смс на телефон, до сих пор нет ничего. Прошло уже больше недели.",1,"Сожалеем, что возникла подобная ситуация. Надеемся, что к текущему моменту вопрос уже решён. Примите, пожалуйста, наши извинения за неудобства."
24,Ирина,,2024-02-09 10:17:17,"Сам банк расположен очень удачно, но вот как к нему добраться сквозь сугробы снега?!",3,"Приняли информацию к сведению, проверим. Простите за возможные неудобства!"
25,Марина К.,https://avatars.mds.yandex.net/get-yapic/54535/lQdmtBCwOgNXVrXDhy67e8OYmjM-1/islands-68,2022-04-24 17:53:48,"Обращалась с вопросами/проблемами не раз, специалисты банка всегда оперативно и грамотно помогали, обращение вежливое, уровень терпения высокий) очередь правда всегда большая, и банкоматы староваты, часто бывают с поломкой",5,
26,Инна Челомеева,,2023-12-09 17:50:17,Получила консультацию.Все прошло быстро и качественно,5,"Приятно видеть, что посещение нашего офиса вызвало у вас исключительно положительные эмоции 😉"
27,Татьяна Невое,,2023-05-01 20:19:35,"Очень понравился персонал. Клиентоориентированность на 5 баллов из 5. Доходчиво все расскажут, помогут.",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку нашей работы.
28,Кристина Войтюк,https://avatars.mds.yandex.net/get-yapic/62162/rEGN1bTY6HfD19V24IL2dEs5xYM-1/islands-68,2022-05-07 19:07:26,Обслуживание отличное! Персонал вежливый и профессиональный. Работают оперативно. Удобное место расположения - много мест для парковки бесплатной! Не все банкоматы работают(,5,
29,Юля В.,,2022-03-06 14:00:18,"Всегда обслуживаюсь в этом отделении. Сотрудники очень грамотные ,вежливые,доброжелательные. Специалист Олеся - одна из лучших. Всё подробно разъясняет, с большой ответственностью подходит к работе. За что ей большое спасибо!",5,
30,Роман,https://avatars.mds.yandex.net/get-yapic/54535/PrF7ssKUaHpsPaxjT6c7w7dlp0-1/islands-68,2023-07-30 11:05:42,"обслуживание на уровне. персонал помогает в различных вопросах,отношения к клиентам отличное",5,"Спасибо, мы стараемся! Приятно, что вы это оценили 😊"
31,Наталия Б.,https://avatars.mds.yandex.net/get-yapic/25358/7CNSLHHvJpOXeg0axn5liJ6mt0-1/islands-68,2021-10-29 08:12:23,"Хорошее отделение,чисто!но душновато!компетентные сотрудники,особенноОЛЕСЯ-приятная,хорошо работает,всё объясняетдоходчиво,советует по существу!Спасибо!Если ВТБ-тоОЛЕСЯ!!!👍👍👍🔥🔥🔥💥💥💥🌹🌹🌹😇💯💯💯🤓🤓🤓Оченнь оперативный сотрудник-лицоБанка!🌹💥💥",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника."
32,Александр Капкин,https://avatars.mds.yandex.net/get-yapic/69015/W6Mk9S1LYgdGvxYwjNnhBlprP3g-1/islands-68,2022-12-08 16:45:35,Прекрасные работники в отделе по обслуживанию юридических лиц. Открывал ИП прям в отделении. Через 3 дня получил все документы. Всегда помогут. Быстро решат все проблемы. Помогут с настройкой приложения.,5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
33,Мария М.,https://avatars.mds.yandex.net/get-yapic/60687/oejO4pLjwdRrt7NdUG7zmqKhRo-1/islands-68,2022-11-22 15:28:47,"Обслуживание отличное, отдельная благодарность Максиму Менча, грамотный специалист, просто большое спасибо!!!",5,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
