,name,icon_href,date,text,stars,answer
0,Сергей Пырчев,,2023-12-21 11:15:53,"Отличное отделение банка. Не момент посещения в обеденное время очередей не было. Вежливый приветливый квалифицированный персонал, разъясняют проблемные вопросы, рекомендуют как лучше поступить в той или иной ситуации.",5,"Спасибо, что выбрали наш Банк. Уверены, что в будущем наше сотрудничество будет также исключительно положительным 👌"
1,Александр Давыдов,https://avatars.mds.yandex.net/get-yapic/42215/lUYbqMggPnjeKKJaEp8MGAavI8-1/islands-68,2023-12-27 14:08:34,"Отличное отделение, сотрудники доброжелательные, компетентные и отлично выполняют свою работу.",5,"Благодарим вас за отзыв. Мы всегда стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это 😊"
2,татьяна Шишкина,,2023-04-19 11:26:20,"уже много лет пользуюсь банком ВТБ на Новом Арбате 36, удобное расположение здания, но больше всего привлекает отношение коллектива : всегда окажут помощь, вежливы и внимательны. Большое спасибо за их труд.",5,"Очень приятно получить такую высокую оценку, спасибо 😊"
3,Виктор Плихта,,2023-12-29 13:59:22,"Отличное отделение, сотрудники квалифицированные и очень приветливые!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
4,Zhanna Zhanna,,2023-04-26 07:02:28,"После увольнения пришла лично в это отделение для закрытия карты и счета. Менеджер на своём компьютере сформировал заявление, я расписалась и ушла. Далее процесс не контролировала, поскольку на айфоне приложение ВТБ не работало, его нужно было реанимировать какими то не понятными путями. В итоге , через год мне выставили счет на 5000 руб/мес за обслуживание. Посещаю снова отделение , но уже по другому адресу и выясняется что карта была просто тупо заблокирована, счета как были рабочими так и остались. Написала заявление на закрытие пакета Привилегия и закрытие карты. Через неделю прилетает сообщение, что пакет услуг Привилегия восстановлен. Други, что происходит? Что за лохотрон? Что за самостоятельное навязывание услуг ?",1,"Закрытие мастер-счетов производим только по заявлению в офисе банка, которое клиент подает отдельно, спустя 10 дней после оформления заявления на закрытие карт.
Благодарим вас за отзыв. Поверьте, мы стремимся к тому, чтобы быть лучше. Обязательно проведем работу в целях улучшения качества обслуживания."
5,Ingvar,https://avatars.mds.yandex.net/get-yapic/65952/4OPYip8OTTxPXPLudZfCRxvNRbw-1/islands-68,2024-02-27 12:05:11,"Внимательные , вежливые работники. Все быстро и профессионально👍",5,"Довольные клиенты - наша лучшая награда. Спасибо за то, что так высоко оценили нашу работу 👍"
6,Алан Гулдаев,https://avatars.mds.yandex.net/get-yapic/28439/BQg3NZrI7bYkqQpMgSJqJeC3Dio-1/islands-68,2022-06-02 09:22:06,"Очень внимательный персонал. Квалифицированный, грамотный. Хотелось бы отметить главного клиентского менеджера Волкова Александра Александровича. Внимательный, вежливый, высококвалифицированный специалист. Самая высокая оценка его работы. Спасибо.",5,
7,Анастасия Румянцева,https://avatars.mds.yandex.net/get-yapic/48449/gGOkkJWecHHlrlKrywyB8EKfrY-1/islands-68,2022-10-27 09:31:58,"Обращалась за оформление КСП ""мать и дитя"". Консультировал и помогал оформлять документы специалист Александ Волков. Всё очень подробно и досканально объяснил, помог с оформлением и ответил на все вопросы. Внимательный, вежливый и участливый специалист. Остались очень довольны. :)
Спасибо!",5,"Благодарим вас за положительный отзыв! Обязательно передадим вашу благодарность сотруднику.
Рады, что вы являетесь нашим клиентом и выбрали наш Банк."
8,Татьяна Попова,https://avatars.mds.yandex.net/get-yapic/64336/Gv7Uip3Dl4z6pqs552x1HoOlprs-1/islands-68,2023-03-17 20:42:19,"Мне удобно посещать этот офис, поскольку он находится в двух шагах от работы. Днём народу мало,сотрудники банка внимательные и вежливые,быстро и качественно делают свою работу.",5,"Татьяна, спасибо за вам отзыв! Будем продолжать в том же духе 💪"
9,Мари Сем,,2023-07-10 19:13:52,"Отделение не большое. Но работает приятный персонал, готовый оперативно помочь. Обслуживание без нервов, спокойное,на улыбочке .",5,"Рады, что вам понравилось. Ждем вас снова 😃"
10,Инкогнито 6254,,2023-08-18 15:11:06,"Иногда захожу в банк. Консультанты грамотные, помогают по любым вопросам. Мне не приходилось долго ждать, приблизительно обслуживание 1-7 минут.",5,Ваш положительный отзыв – наша лучшая награда 😊
11,Кирилл Бушуев,,2023-06-21 17:39:41,Замечательный персонал в лице грамотных спецов. 15 минут и счет открыт! Да и втб сам банк хорош)) рекомендую к сотрудничеству,5,"Рады стараться! Спасибо, что вы это оценили 😊
Кирилл, надеемся на продуктивное сотрудничество с вами!"
12,Елена,https://avatars.mds.yandex.net/get-yapic/48449/oqnkFCxVu8L5YtqAesybrt4Sk-1/islands-68,2023-01-11 10:16:47,"Очень внимательный персонал, всегда готовы помочь. Время ожидания - минимально! Всегда чисто, аккуратно!",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
