,name,icon_href,date,text,stars,answer
0,Заура Кожамкулова,,2024-03-11 16:08:08,"Прекрасное отделение банка ВТБ ДО «На Рижской». Пользуюсь услугами много лет, всегда неизменно решение проблем, быстро, отзывчиво и доброжелательно. Отдельная благодарность Анастасии Ворониной и Артему Богомолову за постоянную помощь и сердечное отношение!",5,"Довольные клиенты - наша лучшая награда. Благодарим за то, что так высоко оценили нашу работу 💙"
1,Иван Климов,,2024-03-06 13:29:00,"Корпоративный отдел это сказка. Обслуживание на высочайшем уровне. Отдельное спасибо хочу выразить Евгении, за её клиентоориентированность, оперативность. Открыли счёт быстро , всё объяснили , как пользоваться личным кабинетом. Думаю не зря я решился на открытие счёта именно в этом банке",5,"Благодарим вас за отзыв. Для нас действительно важно, чтобы обслуживание в нашем Банке приносило только положительные впечатления. Постараемся и дальше вас радовать!"
2,Надежда Семенова,,2023-10-25 16:37:51,"Отличное отделение, очень понравилось! Зашла перед закрытием, никакой очереди не было, сразу была приглашена. Очень помог сотрудник Дмитрий, простой в общении, очень доступно ответил на все мои вопросы, а их было много, показал всё наглядно в приложении, потратила буквально 10 минут. Рекомендую!",5,"Спасибо, что уделили время на написание этого отзыва! Приятно видеть, что работа нашего специалиста оставила у вас положительное впечатление 😊"
3,Мария С.,https://avatars.mds.yandex.net/get-yapic/51169/j6YQIJNwx4CwKPnHdXkmxzUGxQ-1/islands-68,2024-03-01 09:49:28,"Спасибо огромное сотрудникам банка.Специалисты принимают очень оперативно,всегда все подскажут и пояснят.В офисе банка всегда чисто и комфортно.Рекомендую и сама буду обращаться!!",5,"Спасибо за положительный отзыв, нам очень приятно 👍"
4,Михаил Коднир,,2024-03-06 12:14:46,Обслуживание в отделе корпоративных клиентов очень внимательное (Лариса Валиева и Евгения Брак). Могу поставить высшую оценку. Всегда предупредят и подскажут наилучший вариант. Спасибо!,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
5,Н,,2024-01-13 20:59:49,"Специалисты принимают очень плохо!!! Клиенты, кот. идут ВИП, их принимают сразу! Остальным клиентам приходится ждать по часу!! Табло эл., работает в такой организации не правильно! Я не ожидала такого хамства от такой разрекламированной организации!!! Но, когда ты после доказательств, что это твоя очередь, тобой занимаются профессионально!!! Но в Сбере, Всё организавано на порядок выше!!! Специалисты, видя, что люди сидят в очереди, спокойно могут заниматься своими делами, болтать с сотрудниками, как будто люди для них нивидимки!!! Я в шоке!!!!",4,
6,Андрей Т,,2024-03-06 15:49:20,"Отличное отделение!
Обслуживаюсь в данном отделении с 2007 года. Решают вопросы быстро и четко, как по телефону, так и при личном присутствии
Очень внимательные сотрудники, с уважением относятся к посетителям",5,"Благодарим за положительный отзыв о нашей работе. Рады, что вы остались довольны 💙"
7,Натaлия Бабёнышева,https://avatars.mds.yandex.net/get-yapic/20706/enc-a826ac45ebc832576bb88014c9e6284298eee9008467e0d4eb455d6405be2647/islands-68,2024-01-29 18:01:15,"Очень добрые сотрудники всегда помогают и разъясняют всё подробно и понятно. Но не все мне нравятся как некоторые работают, но это моё мнение всего лишь, у кого то может быть другое.",5,Спасибо за обратную связь. Это помогает нам стать лучше 😊
8,Кирилл Шитарев Юрист,https://avatars.mds.yandex.net/get-yapic/64336/GBuOS08Cbhz9HPs9eUtdLGWOqPE-1/islands-68,2024-01-23 10:22:23,"Дарья Андреевна Нестеренко (записал себе ФИО, чтобы обращаться именно к ней), сотрудник банка, очень помогла по моему вопросу, все подсказала и подробно объяснила. Спасибо вам большое!",5,"Спасибо, нам очень приятно получать обратную связь 💛"
9,Елена Блохина,https://avatars.mds.yandex.net/get-yapic/63032/Q63wgfB5x3Ra16Oero7WsGNK1Q-1/islands-68,2024-02-11 10:34:24,"В отделении банка ВТБ работают грамотные и вежливые специалисты, ожидание в очереди заняло короткое время. Операционист, выслушав мой вопрос, быстро и квалифицированного его решил. Спасибо🙏💕",5,"Так приятно, что вы поставили нам высокую оценку 👍 Будем стараться и дальше ей соответствовать!"
