,name,icon_href,date,text,stars,answer
0,Алексей Фи-На-Си,https://avatars.mds.yandex.net/get-yapic/61207/Da4fSf5T0sGgK6ZIo6BkLvgZY0-1/islands-68,2024-01-16 18:34:45,"Лучший ВТБ привелегия !!! Очень комфортно и красиво, четкий персонал , быстро и качественно работают , угостят кофе всегда и оставят в отличном настроении!!! Самые выгодные условия , это ВТБ, переходите на зарплатную карту и будите в тренде!!!",5,Огромное спасибо за приятный отклик и доверие 💛
1,Мила С.,https://avatars.mds.yandex.net/get-yapic/31078/NzIHA3y2yv8sO06nuwTnchou5k-1/islands-68,2023-11-07 20:33:06,"Не рекомендую. *** в офисе в лице менеджеров. Если кратко, то подсовывают вам страховку к вашей основной, абсолютно не нужную! И более того, даже не предупреждают. Суют на подпись в личном кабинете ""за страховку"", стоя над вами и вашим телефоном. Только после уже дома поняла, что на кредитные деньги мне оформили 2 одинаковые страховки, о которых никто не просил. Таким образом, будьте внимательны! Приходишь за кредитом и обязательной страховкой к кредиту, а уходишь + со страховкой по беременности (!!!!) за свои же деньги, ещё и кредитные.
И это премиум офис! 
Свяжитесь со мной, у вас работают ***, которые повышают свои продажи путем впаривания обманом клиентам страховок.
Уважаемые граждане! Будьте аккуратны, обманывают даже в банке, в премиум офисах.",1,
2,Ириша К.,,2024-02-01 15:25:16,"Одно из лучших отделений в Москве в котором я была! Помогли быстро снять нужную сумму, превышающую мои лимиты. Попросили оформить и снять для этого биометрию. Обслужили, хотя у меня не было премиум подписки для этого отделения. После такого обслуживания однозначно теперь оформлю! Спасибо большое Екатерине!",5,"Нам приятно, что вы поставили нам высокую оценку 👍 Постараемся и дальше ей соответствовать!"
3,Отэц Сергий,https://avatars.mds.yandex.net/get-yapic/36689/enc-116cebbe350f3962ff18510ad2c38c2d0ee74b6f6a4c2612d215161157ddcecc/islands-68,2023-04-10 21:51:53,"Приятно, когда есть отдельное отделение Привилегия. Работают профессионалы - всё очень оперативно. Чай, кофе, сан.узел. Всё достойно. Рядом есть платная парковка.",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку нашей работы.
4,Сергей,,2024-01-16 05:45:10,"Отличный офис по ВИП обслуживанию, оперативно помогли решить вопрос по переводу денег и дурацкой блокировке приложения ВТБ онлайн, самим же банком при проведении платежа с карты на карту другого человека, якобы для исключения подозрительных платежей.... Причем после этого разблокировать приложение можно только лично в офисе банка, и всё это время вы не можете осуществлять платежи своих же денег, редкостный маразм придумал ВТБ. Второй раз уже блокируют при обычном переводе денег с карты на карту. Хорошо хоть в этом офисе быстро помогли разблокировать и провести платеж, спасибо! Но СБ ВТБ стоит задуматься о удобстве работы клиентов банка, а не уменьшением собственной ответственности за работу...",5,"Сожалеем, что пришлось столкнуться с трудностями в процессе обслуживания.

Отметим, что без причины Банк не производит блокировку карты или личного кабинета. Система противодействия мошенничеству совершает постоянный мониторинг и анализ операций. Блокировка происходит только при крайне высокой степени вероятности компрометации.

Если дистанционная разблокировка невозможна, для снятия имеющихся ограничений просим обращаться в офис.

Понимаем, что данный порядок вызывает некоторые неудобства, но риск потери денежных средств оправдывает существующую практику."
5,Алексей Фи-На-Си,https://avatars.mds.yandex.net/get-yapic/47747/lmKQ8XX34LjqowngBiBFmWBmYj0-1/islands-68,2024-03-01 16:28:54,Лучший банк привелегия комфорт и качество обслуживания наивысший ! Рекомендую деловым людям только сюда!!!,5,"Довольные клиенты - наша лучшая награда. Благодарим за то, что так высоко оценили нашу работу 💙"
6,елена якимова,,2023-07-14 16:29:48,"Замечательное обслуживание, хорошее отношение, вежливый персонал, расположение удобное, очереди вообще нет.",5,"Елена, спасибо за отзыв. Мы стремимся предоставлять нашим клиентам высококачественное обслуживание и рады, что вы оценили это 😃"
7,Виктор Романов,,2022-12-18 16:13:06,"Посещал этот офис ВТБ несколько раз. Очень понравилось обслуживание. Вдумчиво, грамотно помогли мне решить все вопросы. Рекомендую и ВТБ и этот офис.",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
8,e е,,2023-03-13 17:57:36,"Пустой офис, ленивые сотрудники. Никакой помощи клиентам. Рекомендую руководству расширить перечень услуг для всех категорий клиентов. Привилегия не является популярной услугой, при прочих равных услугах в других банках. Сотрудники бездельничают весь рабочий день. Здесь был бы очень востребован ипотечный центр и другие популярные услуги для всех слоёв населения.",1,"Благодарим за отзыв. Поверьте, мы всегда стремимся быть лучше. Обратная связь нам помогает понять наши проблемы и принять меры для улучшения сервиса и обслуживания. Организуем встречу с руководителем офиса и проведем проверку. Надеемся, что в дальнейшем обслуживание будет соответствовать вашим ожиданиям."
9,Striker Mudduks,https://avatars.mds.yandex.net/get-yapic/31078/q60C9INRz0VmP77Okrw9enmP8ME-1/islands-68,2023-09-19 06:12:30,"Отличное место, вышколенный персонал, рекомендую. Менеджер Артём вообще проффи",5,Спасибо за теплые слова. Довольные клиенты - наша лучшая награда.
10,Малена Малинина,,2022-03-02 13:46:28,"Хороший банк, вежливые сотрудники. Всегда предложат чашечку вкусного кофе! Вниманельные. Мне ,сколько бы я не заходила в офис Привелегии,встречают с улыбкой.Всегда стараются помочь! И с большим вкладом,помогут,подскажут.Молодцы!",5,
11,Наталья Кулик,https://avatars.mds.yandex.net/get-yapic/21493/enc-71eca7c524aca7cbfa2e64f5370f1356ab0efb114d01455b16146e2de4bc86f6/islands-68,2022-08-24 20:02:53,"Удобное для меня лично место, рядом с домом. Очень доброжелательные сотрудники. Всегда готовы ответить на любой вопрос и помочь.",5,"Благодарим. Нам очень важно, чтобы каждый клиент оставался доволен 😃"
12,Геннадий Ермолаев,https://avatars.mds.yandex.net/get-yapic/28439/Xk6mmiAlOa3QAjNVmZFLDYDnqe8-1/islands-68,2022-06-24 12:17:04,"При посещении, персонал оставляет приятное впечатление Высоко квалифицированные, вежливые, грамотные профессионалы",5,
13,Денис Найдович,,2023-11-29 18:18:21,"Спасибо Анне, помогла решить вопрос",5,"Денис, спасибо, что нашли время оставить отзыв. Приятно видеть, что помощь нашего сотрудника вызвала у вас исключительно положительные эмоции 👍"
14,Anastasia Lebedeva,https://avatars.mds.yandex.net/get-yapic/25358/81n8rcIab55500ASrpZyrNqk-1/islands-68,2022-02-17 09:01:22,"Огромные очереди, ожидание час, медленные, сотрудники. Ну и бонусом, самое ужасное обслуживание клиентских карт. Которые, мало того, чол получать долго, так еще и не расплатиться, только через вывод в другие банки. Вот скажите, зачем надо, было бюджетников на этот ужас переводить? Им что, мало нервов тратят? Давайте еще добавим сверху геморрой со своими средствами. 

Итог: худший банк в моей жизни.",1,
15,Алексей Бирюков,https://avatars.mds.yandex.net/get-yapic/15298/enc-203203b6c93228bbfd411ad5f36eed7598eee9008467e0d4eb455d6405be2647/islands-68,2022-12-09 04:20:25,"Только пользователей привелегии, привет так надменно тебе это говорят. Народу у них никого, а ни на какой вопрос ответа дать не могут так же не из привелегии ...",2,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
16,игорь ритиков,https://avatars.mds.yandex.net/get-yapic/36777/EfwyJKPmPQBSgdK1lSnNu2M7dOg-1/islands-68,2023-08-19 16:22:13,"Надо умудриться найти вход. Сделано так, что бы и не приходили вовсе.",2,Благодарим за обратную связь. Замечание приняли во внимание.
17,Наталия Марьина,,2023-09-21 22:51:08,Отношение к клиентам - никакое. Не заинтересованы в них.,1,"Хотели бы разобраться в ситуации, с которой вы столкнулись в офисе. Расскажите, пожалуйста, подробнее. Обязательно изучим информацию и примем меры 👌"
18,Евгений,,2023-07-09 11:58:49,Банк только для клиентов с пакетом обслуживания «Привилегия».,5,"Рады видеть, что вы оценили нас на 5 ⭐"
19,Илья Г.,,2022-02-18 13:22:31,"Уважаемый ВТБ ПИШИТЕ В ЯНДЕКС КАРТАХ ЧТО ПРОСТЫХ СМЕРТНЫХ ВЫ НЕ ПУСКАЕТЕ!
Не являюсь клиентом втб, пришёл открыть скру счёт - был послан в другое отделение, мол здесь обслуживают только премиальных клиентов!
Что за хрень?!",1,
20,Андрей Соколов,,2021-12-09 14:11:27,"Отделение дно. Указано на гос услугах как место где можно подтвердить учётную запись. Раз вы не из втб привилегии то не можете. Отвратительный сервис. Услуга не связана никак с банком, могли бы и оказать. Думал ип перевести к вам, но передумал.",1,
