,name,icon_href,date,text,stars,answer
0,Сивко Ю.,,2024-03-22 16:22:08,"Несколько раз вынуждена была обратиться в это отделение, много красивых слов, но не одна проблема не была решена. Единственный сотрудник Заур, который реально пытается помочь, барышни все абсолютно бесполезные. Для красоты офиса. В результате их работы отношение к банку негативное, никаких дел вести не хочется. Первый раз не смогли через кабинет провести коммунальный платеж. Второй раз в планшете в личном кабинете создать чек и перебросить его в налоговый кабинет. Просто не умеют пользоваться планшетом - таков ответ. Потерянное время больше часа.",1,"Нам жаль, если при обращении в офис Банка сотрудники не смогли предоставить вам качественное обслуживание. Обязательно проведем работу над повышением качества предоставления услуг!"
1,Юрий Винецкий,,2023-12-12 14:52:06,"Оператор Максим - 100%. Коротко, вежливо и толково и -существенно - откровенно. 
Пользуюсь случаем похвалить кассира, услугами которой пользуюсь нечасто, но в течение уже многох лет - и неизменно очень доброжелательное отношение к клиенту. Очевтидно, природная эмпатия в характере, и ее не затеняют чисто профессиональные качества. Притом все безошибочно и быстро. В этот раз подсмотрел, как ее зовут - Елена Криницкая. Ей отдельное спасибо и всех благ.",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы наших сотрудников 💛
2,Ирина В.,,2024-02-28 16:32:29,"Оператор при оформлении вклада ошибся, и вместо 400 тыс (внесли в кассу) открыл вклад на 30 (эта сумма. стоит «по умолчанию» и он ее не исправил). 
Данный вклад можно открыть только один раз и он не пополняемый. Это вклад под высокий процент, и теперь я не могу положить оставшиеся 370 тыс на этих условиях. Предлогают другие ваоианты, но они значительно хуже.
 НЕДЕЛЮ! Я хожу в этот банк, никто ничего сделать не может. Начальника отделения никогда нет - у него вечное совещание. 
Горячая линяя для сотрудников банка по таким вопросам - всегда занята. Можно прождать 40 минут и сотрудник просто скажет - вот видите, я не дозвонился, а сам я ничего сделать не иогу.
Детский сад. Горячая линия для клиентов тоже вечно переносит сроки - через три рабочих дня рассмотрим, через 7 рабочих дней рассмотрим, через 30 рабочих дней. Вы издиваетесь? Сотрудник ошибся, я клиент должен ждать решение вопроса 30 рабочих дней?? 
Или как в лихие 90-тые.. обещали одно (16%), а потом ошибочка вышла, но раз уж Вы пришли, соглашайтесь на то что есть.. (12%).
От обменного пункта в подворотне можно такое ожидать, а от ВТБ я такого безобразия не ожидала.",1,"Сожалеем, что пришлось столкнуться с трудностями в процессе обслуживания. Сообщите нам, пожалуйста, номер вашего обращения, проверим информацию и постараемся ускорить его рассмотрение."
3,Людмила Дорогова,,2024-03-04 12:36:54,"Очень хорошие и доброжелательные сотрудники, всегда очень быстро все решают и помогают в вопросах. Нравиться ходить в это отделение банка.",5,"Нам очень приятно, что вы поставили нам высокую оценку. Заходите к нам снова, мы всегда рады встрече с вами!"
4,Павел Ю.,,2024-04-12 16:31:31,"Я обслуживался в юр отделе, не скажу, что быстро, но обслужили качественно и помогли разобраться с моей проблемой. Можно быть и не быстро помогли, потому что проблема была не стандартная.",5,
5,Наталия Иванова,https://avatars.mds.yandex.net/get-yapic/21377/enc-a1daf49a11441382e36611f22afee607ae9c9c7dd2485a6aaffb8ef487e9f963/islands-68,2024-03-04 19:07:04,"Прекрасный офис, помогли с оформлением электронной подписи для ИП. Приходила в первой половине дня, очереди не большие, ждала буквально 5 минут. Подробно рассказали об открытии счета в ВТБ, буду думать и сравнивать условия. Спасибо!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💙"
6,Алия Мартынова,https://avatars.mds.yandex.net/get-yapic/28053/nknyGgYM7dFjhAf3hsXaeFsg5Y-1/islands-68,2024-02-17 20:09:45,"Всегда приятный и компетентный коллектив интеллект менеджеров, хорошее обслуживание , помощь в решении всех вопросов. Обращаюсь часто, в очередях не стою",5,"Благодарим, что оценили нас на 5 ⭐"
7,Инкогнито 9789,https://avatars.mds.yandex.net/get-yapic/24700/uvtMOlH1CIgLR6Er2ZKfbrk3V2Y-1/islands-68,2024-01-25 14:08:28,"Были с мужем для открытия счёта и хотели завести карту. Практически не ждали очереди, девушка всё рассказала помогла установить приложение, выдала карту. Хорошее отделение, никогда никаких проблем!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
8,Сергей Соколов,https://avatars.mds.yandex.net/get-yapic/47747/xQBRLW3AHDt0RYZi5FzMRoOhhLs-1/islands-68,2023-10-09 15:00:14,"Хорошее отделение, отзывчивые сотрудники, если нужно выпустить карту или оформить продукт приезжаю сюда, персонал на много более опытный и понимающий, что нужно клиентам и какой нужен подход для решения вопроса. Рекомендую!",5,"Спасибо вам, очень приятно получать обратную связь 🙏👌 Приезжайте ещё 💛"
9,Ирина Иванова,https://avatars.mds.yandex.net/get-yapic/63032/Rt1NPNsHAhJv3QzILqKcND8F7d8-1/islands-68,2023-03-14 14:18:23,"Я люблю это отделение. Недалеко от метро и рядом с общественным транспортом. Здесь работают хорошие сотрудники. Всегда приветливые. Все расскажут, покажут, об'яснят. Если надо, даже задержатся с вами. Есть банкоматы, на улице и в зале.",5,"Ирина, рады видеть, что вы оценили нас на 5 ⭐ Приходите почаще!"
