,name,icon_href,date,text,stars,answer
0,Инкогнито 3318,,2023-12-01 13:24:48,"Огромная благодарность сотруднику банка Софье Сафроновой за помощь и отличное обслуживание клиентов! Просто отличник своего дела! Очень приветливо меня встретила, помогла и быстро все сделала. Всех благ Софья тебе и профессионального роста тебе! Процветания Вашему банку!",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
1,Сергей Николаевич Ковалев,,2023-12-24 09:10:33,"Серьезный,надёжный банк,удобно расположен,удобная парковка,удобный вход в здание,приветливый персонал,вежливые сотрудники охраны,быстрое обслуживание,все хорошо,отличный банк.",5,"Благодарим вас за отзыв. Мы всегда стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это 😊"
2,Вадим Кузнецов,https://avatars.mds.yandex.net/get-yapic/21377/enc-6fa58cc930e0cab04fe01f8864aea35b/islands-68,2023-11-21 19:22:44,"Приятно удивил данный офис ВТБ, внимательным персоналом, хорошей организацией работы с клиеньами. Время ожидания сведено к миниму. Уютный зал ожидания. Короче, посещением данного офиса банка остался даволен. Всем рекомендую.",4,"Благодарим за обратную связь!
Надеемся, что в будущем сможем заслужить от вас 5 ⭐"
3,malpa86,,2024-01-16 14:42:03,"Единственный офис в Москве, где сотрудники знают , как проводить операции любой сложности... Хотя бы подсказать.... Как жаль, что офис закрывается...
В отличии от других офисов ( а мне пришлось побывать во многих по своей проблеме), здесь всегда вежливые сотрудники, не увиливающие от своей работы... А желающие помочь , по любому вопросу",5,"Рады видеть, что вы оценили нас на 5 ⭐"
4,Евгения Р.,https://avatars.mds.yandex.net/get-yapic/45848/aTGXlnZ8z1uPZXiz3OCG80BeVA-1/islands-68,2023-10-28 16:18:33,"Пришла в субботу в 15:30 примерно, нужно было монеты пересчитать и зачислить на карту. В отделении был 1 человек помимо меня. Кассир Татьяна Васильевна повела себя крайне неприятно и агрессивно. Якобы она вынуждена идти на второй этаж и включать машину, чтобы не считать вручную. Когда мы все же туда подняли и она пыталась совладать с техникой, она посмотрела на меня и злобно сказала : ""Я бы вас убила"". При этом когда мы спустились через 10 минут вниз при остальных сотрудниках она включила вежливость. Хотелось бы обратить внимание руководство отделения на поведение данного кассира. И напомнить ей, что в субботу рабочий день до 17. К слову, вся процедура с препиранием, хождение по этажам, обращением с операционистом заняло минут 20. Не думаю, что это слишком долго при пустом банке.",2,"Евгения, спасибо, что поделились с нами. Информацию в полном объеме мы передали ответственным руководителям для детального разбора и проведения необходимого цикла мероприятий.
Приносим извинения за возможные неудобства. Надеемся, что в дальнейшем обслуживание будет соответствовать вашим ожиданиям."
5,Regina M.,,2023-12-30 08:06:06,"Оформляли сделку с привлечением ипотечного кредитования, очень разочарованы обслуживание, с самого первого впечатления: 
- мужчин, которые сидели у стойки на первом этаже. Отвечали грубо, высокомерно, в итоге не смогли нормально подсказать куда идти, отправили не туда. 
- В отделении для частных клиентов у двери сидел такой же мужчина с хамским отношением. 
- Все остальное время - ждали когда придёт менеджер по ипотеке, который при любом изменении данных уходил на полчаса (это сейчас, когда в принципе все решается оперативно при наличии ноута/планшета) 
- найти туалет - целое испытание.
редко пишу отзывы - но тут прямо не могла не оставить отзыв об этом банке в центре Москвы. Неприятный осадок",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем встречу с руководителем и сотрудниками, на которой обсудим вопросы повышения качества обслуживания клиентов. Примите, пожалуйста, наши извинения, исправимся 👌"
6,Тата Ху,,2023-11-21 18:16:21,"Хуже отделения банка просто не бывает. Пришла за услугой получения выписки по счету. Сотрудник отказался выдавать мне выписку на новый документ удостоверяющий личность. Тогда я попросила закрыть счет и выдать справку о закрытии счета. Счет моментально закрыли, но вместо справки о закрытии дали моё заявление о закрытии счета, типо это и есть подтверждающий документ ))))
Вывод: данное отделение/банк не в состоянии оказать услугу, вводит в заблуждение, представляет ложные сведения, сотрудники не способны выстроить элементарные логические цепочки по предоставлению услуг. 
Не рекомендую данное место для посещения.",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно проведем проверку ситуации из вашего отзыва и передадим информацию руководству отделения для организации мероприятий по повышению качества обслуживания. Примите, пожалуйста, наши извинения, исправимся."
7,Валентина Алейник,,2024-01-25 08:01:11,"Давно не пользуемся этим банком, 8 лет, но сейчас вынуждены контактировать вновь и физически и с помощью обращений. Карта заблокирована 8 лет назад, это подтвердили несколько сотрудников, движений по ней не было, о чем предоставлена выписка, но с конца прошлого года стали приходить сообщения о просроченной задолженности. Стали разбираться. Выяснилось, что сотрудник не проинформировал о закрытии счета в течении 10 дней после блокировки, копиться задолженность за обслуживание за 8 лет заблокированной карты, долг 7010₽. Руководство банка в решении претензии отказало, свалив всю вину на нашу невнимательность, информацию о некомпетентности сотрудника пропускают мимо ушей. Начисляют пени на пени- закон о начислении пеней в 2017 году отменили для физических лиц, пишут, что может испортиться кредитная история, на горячей линии говорят, что произошла техническая ошибка, приносят извинения, но оплатить все равно просят. «Главный специалист» Бабкин А.А, никаких решений кроме безопеляционной оплаты лично в офисе банка не предлагает, диалога нет - только монолог, не клиентоориентирован, разговаривать не возможно. Консультировались с юристом, информировать о задолженности по обслуживанию карты нас банк должен был ежемесячно, это обязанность банка, а начали только с 07.23 г, специально затягивали, что бы увеличить сумму «долга», продолжаем работать по этому вопросу",1,"Нам очень жаль, что у вас сложилось негативное впечатление о нас. Мы внимательно рассматриваем каждое обращение, учитывая все аспекты ситуации. Если вы не согласны с решением Банка, вы всегда можете подать апелляцию.

Комиссию только при отсутствии в течение 180-ти дней клиентских операций по счету и операций зачисления денежных средств на него.

Размер комиссии указан в тарифах Банка: vtb.ru/tarify/chastnim-licam/
Подписывая правила комплексного обслуживания, вы соглашаетесь в том числе и с тарифами.

Закрытие счета производим по заявлению в офисе, которое подается отдельно, спустя 10 дней после оформления заявления на закрытие карты."
8,Александр Фарукшин,https://avatars.mds.yandex.net/get-yapic/50595/LNhtgPz2Q4oGN8KOkd4q8HC0xZI-1/islands-68,2023-10-10 08:12:44,"Что ж. Персонал вежлив и приветлив.
Нужно было купить йены. На горячей линии назвали этот офис, как то где это можно сделать. 
Отдельно уточнил, нужно-ли заказывать валюту, сказали нет, там все есть.
Что ж. Приехал в офис, где мне вежливо и приветливо сказали, фигурально выражаясь, идти в пеший путь, т.к. валюты у них нет и не было.
Где есть, также вежливо и приветливо ответили не знаем. Идите, говорят, в отделение и там спросите. А если в нем нет - идите в следующее.
Что интересно, на горячей линии на повторный звонок также ответили, что узнать можно только лично обратившись в офис.
И все это вежливо и приветливо, да.",1,Для получения любой валюты желательно осуществить предварительный заказ. Проведем работу в целях улучшения качества обслуживания.
9,Евгений Р.,,2023-03-09 19:10:53,"Отдельно хочу выразить благодарность персональному менеджеру отдела привилегии Сергею Владимировичу Гетманец. Таких грамотных специалистов я ещё не встречал, настолько все четко и понятно объясняет, что больше захотелось погрузиться и разобраться в финансовой грамотности и эффективно вкладывать деньги. Не представляю сколько книжек и новостей он прочитал, но такое ощущение, что про банковскую сферу он знает все. Вообщем ВТБ в этот раз удивил, оказывается там ещё работают грамотные специалисты. Сначала подумал что он руководитель, но оказалось нет. Но уверен, что у него все впереди, таких людей только в руководство, чтобы все так помогали клиентам. Сергею удачи, а банку удержать такого специалиста.",5,"Евгений, огромное спасибо за высокую оценку и за добрые слова о работе конкретного сотрудника 💛 Нам очень приятно 👍"
