,name,icon_href,date,text,stars,answer
0,Lea Grafova,https://avatars.mds.yandex.net/get-yapic/27232/HucoNWkDkGHaYRvAx8t2DM8OyY-1/islands-68,2023-10-22 11:20:11,"Отделением ВТБ Привилегия на Остоженке отличается камерностью и клиентоориентированным сервисом. Сотрудники вежливы и доброжелательны. Так же хочется отметить, что всегда оперативно помогают разрешить любые вопросы; связанные с обслуживанием карт, установкой приложений, и всем продуктам. В целом, готовы прийти на помощь- как-то забежала к ним распечатать нужный документ )))",5,"Благодарим, что уделили время для оценки работы наших специалистов! Постараемся и дальше соответствовать вашей высокой оценке 😊"
1,833665 Петров,,2024-02-14 16:57:02,"В этом отделении, к сожалению, встречают по одёжке. Когда я с женой зашёл в отделение, то все 3 девушки, которые были в это время на рабочих местах посмотрели на нас как на заблудившихся людей или людей зашедших погреться))). Согласен, на нас не было легко узнаваемых брендовых вещей. Отношение изменилось лишь узнав, что я являюсь клиентом привилегии и пришёл положить деньги. Три звезды только за обслуживание в кассе и предложенный кофе.",3,"Спасибо, что поделились с нами. Обязательно проработаем с сотрудниками вопрос соблюдения стандартов клиентского обслуживания. Примите извинения за неудобства."
2,Татьяна К,,2023-12-29 19:10:34,"Сперва сказали,что одобрили кредит на 600т принесите справки с работы,при этом открыли какие можно счета,принесла справки,а они говорят, вам только рефенансирование,а зачем мне рефенансирование на 5 л,когда мне осталось платить три года!!!",1,"Сожалеем, что не удалось оформить интересующий кредитный продукт.

Позвольте пояснить, что каждую заявку на кредитный продукт Банк рассматривает индивидуально. Он имеет право запросить дополнительные документы, изменить условия или отказать в предоставлении кредита до момента подписания договора.

Надеемся, что в будущем мы сможем сделать вам интересное предложение!"
3,367421 Ковалева,,2024-01-26 11:48:58,"Офис для обслуживания корпоративных клиентов банка. Всегда быстро, четко",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку нашей работы.
4,Элионора Бирюкова,,2023-08-27 17:37:30,"Прекрасное расположение банка. Всегда помогут,подскажут. Быстрое и четкое обслуживание .",5,"Элионора, спасибо за приятный отзыв. Довольные клиенты - наша лучшая награда 👍"
5,Денис Мирошниченко,https://avatars.mds.yandex.net/get-yapic/31078/qjcp2wQpK9Bc5uciNqBoYyPKmX4-1/islands-68,2023-09-07 19:58:33,"Пржалуй одино из лучших отделений банка ВТБ, хотя если честно, то во всех отделениях решат поставленные вопросы, но здесь как то заботливей что ли!",5,"Спасибо, что доверяете нам! Постараемся и дальше соответствовать вашей пятёрке 💪"
6,Dmitriy D.,,2023-07-23 05:30:38,"К сожалению уровень сотрудников резко снизился. Как это в своё время было в Мособлбанке, в Тинькофф-банке, Промсвязьбанке (про другие не знаю). 
Чуть сложнее вопрос и сотрудница ""поплыла"".",3,"Огорчены, что вы оцениваете опыт работы с нашим Банком как отрицательный. Мы не оставим без внимания ваши замечания и продолжим работу в целях улучшения сервиса и качества обслуживания."
7,Александр Павлович Наумов,https://avatars.mds.yandex.net/get-yapic/15298/enc-efbd15bbfe7cd720436bffe4bb28e4f1/islands-68,2022-09-18 11:56:31,"Очень отзывчивый персонал! Тебе и чай и кофе! Всё оформляется бысто, без задержек! Молодцы! Класс! Приветливый и обоятельный персонал! Здорово! Так держать!",5,"Александр, спасибо за теплые слова. Довольные клиенты - наша лучшая награда."
8,Яшпаева Яна,https://avatars.mds.yandex.net/get-yapic/31804/X45BFDGOLnidcpfEHhgZrEpqKNk-1/islands-68,2022-05-13 14:21:34,"Хорошее отделение, очень удобное для повседневных операций и всегда есть доступные банковские ячейки. Закос под премиум у ВТБ не очень получается, по мне бы лучше попроще, но за 5000 в месяц забыть про очереди - это прям норм.",5,
9,Анжела К.,https://avatars.mds.yandex.net/get-yapic/24700/enc-874106d8dab1ff2b331b726759620ea4ea4164df66245418d988e4a39b5f57f2/islands-68,2022-05-21 14:17:50,"Являюсь премиальным клиентом в нескольких банках. Однако, только здесь меня всегда впечатляет отзывчивость сотрудников. Удобно, что есть ячейки. Комиссии меньше, чем в других банках. Отдельное спасибо Наталье Аненковой, всегда радуюсь, когда попадаю к ней на обслуживание.",5,Благодарны вам за пятерку и добрые слова о работе наших сотрудников))
10,Сергей Кормилицын,,2022-08-19 15:54:29,"Хорошее отделение банка ВТБ, как и многие другие. ВТБ держит хороший уровень обслуживания клиентов.
В данном отделении, мало клиентов, очередей нет, обслуживают быстро, персонал приветливый. 
Зашёл в данное отделение положить денег на счет через кассу. Вся операция заняла около 10 минут.",5,"В первую очередь позвольте вас поблагодарить за проставленный нам высокий балл Банку. Нам действительно всегда приятно получать наивысшие оценки за работу. Поверьте, видеть положительные эмоции наших клиентов – бесценно."
11,Долина Нарзанов,https://avatars.mds.yandex.net/get-yapic/21493/enc-053c485f3ea527f028efd208e89f4116b258976f2c3ad874aa76c9afbae08952/islands-68,2022-04-26 08:17:51,"Я впервые сталкиваюсь с таким уровнем работы. Обращался неоднократно! Реакция очень быстрая. Быстро решают мои проблемы. Низкий поклон за такое отношение к клиентам.
И хочу выразить благодарность всем сотрудникам банка но особенно Родине Ирине Николаевне, за хорошую работу, за понимание клиентов в их жизненных ситуаций..! Советую всем!",5,
12,Анастасия,https://avatars.mds.yandex.net/get-yapic/44850/Bi65PlWcD025DvGHDJ1Ls43MUbo-1/islands-68,2022-07-21 14:53:36,"Пришлось ехать в отделение для получения зарплатной карты - очень долго, почти полтора часа! (это еще без очереди! ) Сотрудники вежливые и приятные! Ну и естественно почти насильно кредитку впихнули (якобы это пакет к зарплатной и нельзя отказаться) Ну и комбо на последок -перечисляют денежные средства от работодателя уже 2 дня! Наш бухгалтер уже плачет от этого банка!",3,
13,Парамонов Владислав,https://avatars.mds.yandex.net/get-yapic/65952/QDkSdO3soUXfetxOKbMzkOUYokk-1/islands-68,2023-03-29 12:16:31,"Зашел оформить дебетовую карту
Обслуживание на уровне
Все разъяснили, помогли установить приложение
Особая благодарность Наталье
Хотя был одет не во фрак, но никто не разворачивал",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку нашей работы.
14,Yuliya Galushchenko,,2022-05-22 17:44:06,"Отличный офис, приятные сотрудники, профессиональный подход.
Нет очередей, ответят на все вопросы и предложат чай или кофе. Интерьер тоже очень нравится.",5,"Рады видеть, что Вы оценили нас на 5 ⭐"
15,Наталия Ш.,,2022-02-17 20:10:58,"На карте указано, что это отделение ВТБ. Оказалось Премиум банк. Необходимо было активировать карту для ребёнка и внести на неё деньги, сменив пароль. Отказали в обслуживании с порога. Смешно и грустно одновременно. Девушка (типа менеджер) при общении со мной даже не подошла, не смогла оторваться от своего кресла 🤣 общалась неохотно и свысока. Очень неприятное впечатление от высокомерия сотрудников. Являюсь премиум клиентом других банков, никогда не сталкивалась с таким непрофессионализмом. 5 или больше человек сидят в огромном помещении в ожидании премиум клиентов. Ни одного клиента. КПД стремится к 0. Забавный банк",1,
