,name,icon_href,date,text,stars,answer
0,Психолог Ольга Казанцева,https://avatars.mds.yandex.net/get-yapic/50595/pafo9NafxymczzDp64BkhqGoST4-1/islands-68,2023-11-02 09:01:22,"Быстрое обслуживание, приветливый персонал. Помещение маленькое, но уютное и удобное: зона ожидания комфортная. Ожидание было не более 7 минут. Оперативное решение моего вопроса, помощь в установке нового приложения и восстановлении л/кабинета в нем. Рекомендую.",5,"Спасибо за отзыв. Так приятно, что вы поставили нам высокую оценку 👍"
1,Екатерина,,2024-02-15 15:35:03,"Очень вежливое и индивидуальное обслуживание, очередь по талону идет быстро. Приветливые и отзывчивые сотрудники, доступно объясняют на своём примере. Благодарна этому отделению!",5,"Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это. Приходите к нам почаще 👍"
2,Ая,,2023-11-11 11:27:30,"11.11, 14:15
В очереди 10человек, одного клиента обслуживают по 15-20 минут. Сотрудник, который в зале, не дает взять талон,как будто у них людей в зале нет, потом сам выбивает талон через час и больше, когда до тебя доедет очередь, что за бред?!?!? Уже не в первый раз такая история, жалобы на горячую линию не помогают, придумывают сложности, чтобы жалоба официально не была зарегистрирована",1,"Позвольте поблагодарить вас за обратную связь, которая помогает нам эффективнее работать над улучшением качества обслуживания. Обязательно обсудим с руководителем офиса ваши замечания и примем меры. Приносим извинения за доставленные неудобства.

По спорным вопросам вы всегда можете зарегистрировать соответствующее обращение в чате ВТБ Онлайн. Банк ознакомится со всеми деталями и предоставит официальный ответ."
3,Kazi4,https://avatars.mds.yandex.net/get-yapic/27274/AYGwHzgP5qvekH8rz4kePJfd66w-1/islands-68,2023-12-07 08:27:24,Спасибо. Всё сделали быстро и качественно. Персонал вежливый. Всё корректно. Обращался по оформлению биометрии. Остался доволен.,5,"Рады, что вам понравилось. Не зря стараемся 😃"
4,Hypnomanul,https://avatars.mds.yandex.net/get-yapic/48449/LxcY8qb3RuJq5gnKd0rSY0CkBo-1/islands-68,2023-12-27 09:54:29,"Всем привет! Случилось интересное. Была ипотека в ВТБ, закрыл её собственными средствами. При этом, пытались использовать материнский капитал для досрочного погашения. Написали заявление в ПФР, подали документы. Ждали ответ больше месяца, ПФР молчал и закрыли ипотеку без использования мат. капитала. Через 3 месяца узнали, что ПФР всё таки делал выплату в пользу ВТБ. Окей, не проблем, подумал наивный я. Пошёл в отделение банка в Москве, по адресу Рождественская ул., 29. Спросил о статусе платежа и где, собственно, деньги. Было это в начале декабря. Сотрудник банка ответил, что ПФР не верно указали реквизиты моего счёта и банк ВТБ вернул деньги в ПФР. Далее ПФР сказал, что не видит денег. Достаточно стандартная ситуация, решается через подачу в суд на ПФР. Обратился к юристу, юрист попросил получить в ВТБ две справки. О том, что я закрыл ипотеку без использования мат. капитала и о том, что банк ВТБ вернул средства, направленные ПФР, обратно в ПФР. Две нестандартные справки. Заказал их там же, в отделении ВТБ по адресу Москва, Рождественская ул., 29. 4 декабря 2023 года. Сразу же списалась оплата. 6 декабря 2023 года мне пришло СМС о том, что справки готовы. И вот тут началось. Вначале мне дали две одинаковые справки, без печати и подписи. На вопрос что это за ерунда, сказали, что одну из справок потеряли, попросили прийти через пару дней. Через пару дней мне сказали, что директора офиса нет на месте, надо прийти через через пару дней. Ещё через пару дней сказали, что справки потеряны, потом опять пропал директор, потом взяли у меня номер телефона и обещали позвонить в ближайшее время. Угадайте, позвонлили ли? Сейчас 27 декабря 2023. Оплаченных справок нет. Захотел зайти в ВТБ онлайн и написать жалобу там. Но сотрудники офиса сделали прикольную штуку - заказали на меня карту. Которую я не просил даже близко. Теперь зайти в ВТБ онлайн я не могу. Система пишет, что ""Ранее для вас зарегистрировали заявку на дополнительную карту к счёту клиента. Вход станет доступен после получения карты."" Такой вот второй по величине банк в РФ. Во время, когда власть в стране борется за рождаемость, оказать своему клиенту, который принёс тонну денег, помощь в возврате собственных 0.5 миллиона денег, которые потеряны не пойми по чьей вине, может даже самого банка, выдают такие фокусы. Я по сугробам прыгаю, как мальчик, что бы получить свои же оплаченные справки, что бы вернуть свои же деньги. Так держать. Директору отделения на Рождественской отдельный привет. Судя по всему, его либо не существует, либо на работу он просто не ходит. Раз Вы не даёте мне возможность оставить жалобу внутри ВТБ онлайн, я оставлю жалобу везде, включая аппарат президента РФ. Мне очень интересно, где наш материнский капитал и по чьей вине он канул в лету.",1,"Хотим разобраться в ситуации и помочь в решении вопроса. Для этого просим направить на наш адрес SMedia@vtb.ru ваши ФИО и дату рождения. В теме письма необходимо указать «Яндекс, Москва, улица Рождественская, 29, 27.12.2023»."
5,Татьяна х,,2024-03-11 07:22:30,"Очень маленькое отделение для такого большого района ! Работают 2 сотрудника из трех столов , все теснятся в маленьком пространстве и ждут очереди я например уже пол часа чтобы просто получить карту ! При этом уборщица метет мусор с коврика на всех посетителей веником🙈",1,Благодарим вас за обратную связь. Обратим внимание руководителя офиса на ваши замечания. Для нас важен ваш комфорт!
6,Саидрахмон Раджабов,,2024-03-26 13:54:26,"Получал карту в этом офисе, обслуживал менеджер Илья Вадимович, все быстро и четко, отличное обслуживание. Огромное спасибо!",5,"Спасибо за высокую оценку и за то, что отметили работу сотрудника 👍"
7,Галина Крыгина,https://avatars.mds.yandex.net/get-yapic/51381/N5uAb1ouRvulmvqkMRvnUDYh1O4-1/islands-68,2023-11-02 17:07:04,Отличный банк. И сотрудники очень хорошие и доброжелательный. Огромное Благодарность Ирине она специалист от Бога!,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
8,oz 1911,https://avatars.mds.yandex.net/get-yapic/59871/nRcTB7Sgbv7pEZj7tBkedEyDfrE-1/islands-68,2024-02-29 09:04:24,"Хороший офис, очень приветливый новый директор, оперативно проконсультировала, но офис очень маленький, крохотный.",5,Спасибо за приятный отзыв. Довольные клиенты - наша лучшая награда 👍
9,Давид Шляховой,,2024-04-12 17:18:24,"Размер помещения очень мал. Есть три столика, а работают только два. Мы просидели час и за это время прошло только 2 клиента. Обслуживание очень долгое, в среднем от 15 (это ну сверх редко) до 30 и более минут одного клиента обслуживают 🤦🏻‍♂️",1,
