,name,icon_href,date,text,stars,answer
0,Влад Митрофанов,,2024-04-05 13:06:50,"Классный банк,Сотрудница по имени «Лейла» отлично знает свою работу,очень быстро и четка выполнила свою работу,за что я ей очень благодарна,советую всем обращаться к ней,очень быстро оформляет все,что нужно. отличии от «других,сотрудников!
Я Ставлю 5 звездочек,за ее работу)
По Набирайте по больше таких Красивых Сотрудниц 😎",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
1,Ирина,https://avatars.mds.yandex.net/get-yapic/39803/enc-c5a86accbf75ee11b7b71e59042d505bb07a00b4c622db2534e858dfa9005da1/islands-68,2023-12-10 15:37:23,"Пользуюсь этим банком достаточно давно, никаких особых претензий к работе нет, за исключением, единственно, постоянного большого скопления посетителей и долгого ожидание в очереди.
Но наибольшое разочарование произошло, когда этот филиал переехал с такого удобного местоположения напротив метро Первомайская на Измайловский бульвар!
А их бывшее помещение заняли какие-то мелкие лавчонки типа цветочных или аптечных! Вот такая замена...",4,"Спасибо за обратную связь, которая помогает понять наши проблемы и принять меры для улучшения качества обслуживания!"
2,сергей жуков,https://avatars.mds.yandex.net/get-yapic/25817/S8tJVsOlsXNAEwY4VXMqGaGWThQ-1/islands-68,2023-09-28 06:12:24,"Банк очень большой , светлое , чистое помещение , всегда людно , работают быстро без проволочек , есть консультант ,он всегда поможет , удобно и приятно в общем",5,"Благодарим за отзыв! Рады, что вы остались довольны 🙂 Мы всегда стараемся по максимуму удовлетворить потребности наших клиентов и создать для них комфортные условия обслуживания. Приходите ещё!"
3,Наталья Сизова,https://avatars.mds.yandex.net/get-yapic/64336/S8axEzavtVzQxxlQqDmnk30O0-1/islands-68,2023-10-20 08:44:24,"Измайловский бул., 46 - пришла ровно без одной минуты 19:00 ( по другому не успеваю никак с работы). Сотрудник банка стоял копался изнутри с ключами - не мог найти ключ, что бы выпустить клиента. И с ехидной улыбкой - всё, мы закрыты. Для кого такой режим работы? У большинства работающих людей график работы до 18:00, но ещё и доехать надо. В районе нет других филиалов ВТБ. Куда идти то? По телефону/в чате вопрос не решают - говорят ""какая то дублирующая учетная запись появилась"" Какая дублирующая??? Откуда она взялась??? Почему я должна тратить на это время??? И кидают в чат мне рассылки на кредит...ссылку на подбор офиса банка. Издёвка какая то.",1,"Сожалеем, что вам пришлось столкнуться с трудностями в процессе обслуживания в нашем Банке. Возможность изменения графика работы обязательно обсудим с руководителем отделения."
4,Евгений Иванов,https://avatars.mds.yandex.net/get-yapic/27274/kGohL6ChfrRnJPj4ohIAKqkCME-1/islands-68,2024-02-15 20:17:07,Современный дизайн банка. Много банкоматов. Электронная очередь и редко бывает много людей. Вежливые сотрудники. Сервис в банке налажен на высоком уровне,5,"Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это. Приходите к нам почаще 👍"
5,Катя Старикова,https://avatars.mds.yandex.net/get-yapic/27274/Wt8sFjUHJd5Lykk8ytAGHhLSBRU-1/islands-68,2024-01-21 11:24:01,"Отличное отделение, быстрое обслуживание. За день до посещение этого банка обращалась в банк у Щелковской. Не выслушали нормально проблему, соответственно и не решили, но сказали ожидать неделю и она решится. Зато пришла в этот банк, и мою проблему решили за несколько минут. Ушла довольная и счастливая. Советую.",5,Спасибо за обратную связь. Это помогает нам расти и развиваться 😊
6,Альбина Веденеева,https://avatars.mds.yandex.net/get-yapic/43978/qaQnnbcx0EfeJDhpX0fBurMmGQM-1/islands-68,2023-12-30 16:24:06,"Удобное расположение. Напротив есть парковочные места. В вестибюле два банкомата. Как и везде, обслуживание физлиц и юрлиц. Отношение сотрудников нормальное.",5,"Спасибо, нам очень приятно получать обратную связь 💛"
7,Валерий Швец,https://avatars.mds.yandex.net/get-yapic/48449/fzz0WB35iKdR0Z7LZRquUFP7MQ-1/islands-68,2022-12-28 16:21:57,"Несмотря на высокую нагрузку на сотрудников данного отделения по Измайловскому бульвару 46, банк вцелом справляется с работой,клиенты довольны работой персонала. Персонал молодой,вежливый и главное, - отзывчивый. Спасибо всем,особенно консультанту и менеджеру отделения привилегии по имени Антон. Всегла поможет и по любому вопросу.
Я обслуживаюсь в этом отделении банка Валерий Трофимович",5,"Хотим также взаимно вас поблагодарить за высокую оценку!
Уверены, что в будущем наше сотрудничество будет исключительно положительным. Спасибо вам за то, что являетесь клиентом нашего Банка, мы это действительно ценим."
8,@ngelinaleo,https://avatars.mds.yandex.net/get-yapic/27503/t42AwNPQMxzDTblnOIuEjLzoIiI-1/islands-68,2023-04-08 07:02:10,"Очень понравилась сотрудник отделения Евстифеева Валерия Евгеньевна. Внимательно выслушила наши пожелания, предложила все возможные варианты, помогла сделать выбор и надлежаще оформить продукты. Благодаря таким сотрудникам мы - клиенты ВТБ! Также отдельное спасибо Руководителю отделения Измайловский буль 46 за чёткое руководство и слаженность работы отделения.",5,"Спасибо, что уделили время и оставили отзыв. Конечно, нам приятно видеть, что помощь наших сотрудников вызвала у вас исключительно положительные эмоции 👍
Приходите к нам почаще!"
9,Илья Васин,https://avatars.mds.yandex.net/get-yapic/15430/9WM7tQ8uR2n9UgZRVDYUMgUYVY-1/islands-68,2023-11-07 01:50:47,"Пришёл закрыть карты и счета в данном банке, так как просто напросто не пользуюсь их услугами. Когда подошла моя очередь, я сел и озвучил цель своего визита сотруднице. Услышав, что я хочу закрыть все счета, сотрудница закатила глаза и сделала максимально недовольное лицо, словно её лишат премии или оштрафуют",2,"Илья, огорчены, что у вас возникла такая ситуация во время визита в наш офис. Обязательно проработаем с сотрудниками вопрос соблюдения стандартов клиентского обслуживания. Надеемся на сотрудничество в дальнейшем."
