,name,icon_href,date,text,stars,answer
0,Ирина Коршунова,,2023-10-22 19:53:46,Хочу выразить большую благодарность менеджерам Игорю и Яне за квалифицированную и оперативную помощь.Очень внимательное и тонкое отношение к клиентам. Нам с мамой понравилось такое душевное обслуживание ! Мы стали клиентами банка и теперь обращаться будем обязательно к таким прекрасным менеджерам компании банка. Спасибо !!!,5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
1,leva g,,2024-02-12 11:32:25,"Отличный офис, приветливые сотрудники, всегда стараются помочь в решении разных вопросов. 
Огромное спасибо руководству офиса Анне и Александру, которые подключались в решении моего вопроса. 
Офис чистый, светлый, всегда работают все банкоматы.",5,"Спасибо большое за высокую оценку и вашу лояльность. Мы очень рады, что вы остались довольны качеством обслуживания."
2,Женечка Жека,,2024-04-12 12:03:53,"Отличный офис! Близко к метро. Хотела бы очень выделить замечательного сотрудника Владимира Ф, все доступно рассказал, объяснил на понятном языке, а главное доброжелательно все, спасибо ВТБ ))))",5,
3,Павел Чарный,https://avatars.mds.yandex.net/get-yapic/34189/enc-9a5edb6515298c2c5c59d5bbc1b5d7569afe17346dfcff620aea052d516fd0d8/islands-68,2024-01-06 06:34:39,Удобное место расположение. Большой зал для посетителей с большим количеством посадочных мест для ожидания. Электронная очередь. Вежливый и отзывчивый персонал.,5,Спасибо за приятный отзыв. Довольные клиенты - наша лучшая награда 👍
4,Инкогнито 1978,,2024-03-10 13:48:41,Часто пользуюсь этим отделением. Как одно из немногих могу порекомендовать быстрое обслуживание. Грамотный персонал. Очень красивые девушки. Но постоянно персонал меняется. Возможно нужно сменит руководство.,5,"Спасибо за положительный отзыв, нам очень приятно 👍"
5,Mari Krek,https://avatars.mds.yandex.net/get-yapic/45131/enc-4f251b3f147d8d3cd7c50b23d36546eda2a9da0c84cceb625688124f9baa5a8f/islands-68,2024-03-11 19:45:24,"Отличное отделение, компитентные менеджеры, помогли очень быстро!! Хочу выразить огромную благодарность Владимиру Богдановичу за помощь в решение проблемы, спасибо еще раз)))",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
6,Галина Кужим,,2024-03-25 07:34:41,"Отличное обслуживание, большая доброжелательность, вежливость, большой профессионализм сотрудника Колпаковой Олеси Сергеевны! Спасибо огромное, обращусь ещё раз за оьслудиванием конкретно к этому сотруднику",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
7,Ххххх,,2024-01-23 17:00:50,БАНК ВТБ удобно расположен рядом с метро Войковская. Обслуживание прошло быстро и результативно! Понравилось всё! Благодарю!,5,"Спасибо, нам очень приятно получать обратную связь 💛"
8,Dyagilev Alexandr,https://avatars.mds.yandex.net/get-yapic/15298/enc-ab15761531f0c7592c360260e9ce4cd2/islands-68,2023-12-10 08:14:12,"При пополнении карты ВТБ МИР, 08.12.2023 в банкомате номер 378077 банка ВТБ по адресу Ленинградское ш., 13, корп. 1, 125171 устройство избирательно отнеслось к транзакциям, и НЕ зачислило на счет 740 000 РУБ.
По телефону сотрудники банка подтвердили, что поступление денег в банкомат видят, но зачисление на счет не происходит.
Соответственно я больше не могу распоряжаться своими дс и получать проценты по депозиту. По телефону было составлено обращение CR-11662690 со сроком ответа 2 дня. И конечно на второй день пришла СМС, о том что для рассмотрения потребуется больше времени. По телефону мне не ответили когда и кто конкретно разберется с моим вопросом, получается что банк может украсть ваши деньги и срок ответа будет продлевать бесконечно!?",1,"Сожалеем, что пришлось столкнуться с трудностями в процессе обслуживания в нашем Банке.

Проверили - обращение рассмотрено. С ответом можно ознакомиться в личном кабинете ВТБ Онлайн или позвонить в наш контактный центр на короткий номер 1000 с мобильного.

Приносим извинения за доставленные неудобства."
9,Андрей Мошкин,https://avatars.mds.yandex.net/get-yapic/27274/enc-c3fba48277941174ccfcfa1aaf47489798eee9008467e0d4eb455d6405be2647/islands-68,2024-01-30 12:33:15,"Я- финансовый управляющий и проводил платежи от имени банкрота. Мне отказывали в обслуживании на основании того, что на данную операцию необходимо разрешение начальника отделения. А начальник, Плотникова Анна Евгеньевна, отсутствует по неизвестным причинам или находится на совещании по улучшению обслуживания клиентов. Наконец с 4го (!) посещения начальник была на рабочем месте и после 2,5 часов (!) ""обслуживания"" платежи провели, однако сделали 4 платежи вместо 3х. Я сразу написал заявление на возврат средств, однако с 11.10.23 по 15.01.24 средства так и не возвращены, несмотря на обещание сделать это в течении недели сотрудником Владиславом Глуховым. В соответствии с вышесказанным прошу провести служебную проверку, наложить на виновных дисциплинарное взыскание и результаты проверки мне сообщить по электронной почте.",1,"Хотим разобраться в ситуации. Для этого просим направить на наш адрес SMedia@vtb.ru ваши ФИО и дату рождения. В теме письма необходимо указать «Яндекс, Москва, Ленинградское шоссе, 13к1, 30.01.23»."
10,Кира Боровая,https://avatars.mds.yandex.net/get-yapic/25358/fQqFQkvysBTtJngkhteueLP33cU-1/islands-68,2023-12-09 19:21:32,"Оделение хорошее,персонал вежливый,очередей нет,персонал работает быстро,всё подсказали и показали,даннон отделение рекомендую.",5,"Спасибо за отзыв. Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это 😃"
11,Мария Н.,,2024-02-14 18:18:55,"Хочу выразить огромную благодарность менеджеру Олегу! Сотрудник ответил на все мои вопросы! Все рассказал, четко и понятно. После общения с ним я осталась в отличном настроении! Желаю побольше таких сотрудников как Олег.",5,Спасибо большое за высокую оценку и вашу лояльность 😊
12,Шамиль Т.,,2024-04-09 14:25:28,"Приветливый работник , все быстро и понятно объяснила , очень позитивный работник, и это ,красивая и улыбчивая девушка Олеся окошко 7.",5,"Большое спасибо за замечательный отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💙"
13,Dimarus,https://avatars.mds.yandex.net/get-yapic/63032/FnDivQ67uBSBasz47GU2ulOHvM-1/islands-68,2023-10-15 18:59:35,"Удобно расположенном отделение, доброжелательный персонал, иногда много посетителей из-за близости к метро, но сотрудники стараются работать оперативно.",5,"Благодарим за обратную связь! Рады видеть, что вы оценили нас на 5 ⭐"
14,Наталья Суркова,,2023-10-24 09:36:04,"Обращалась за помощью по своему вопросу к сотруднику Банка Козинскому Александру Александровичу, хочу поблагодарить его за профессионализм, тактичность, вежливость и желание помочь. Помог разобраться, ответил на все мои вопросы и помог их решить. Спасибо! Побольше таких сотрудников в банках!",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
15,Олег Б.,https://avatars.mds.yandex.net/get-yapic/68143/QCsMqnwnws5dzCBmJu1DSvnvvxI-1/islands-68,2024-02-08 14:04:56,"Пришел по поводу оформления кредита, честно сказать в первый раз такая необходимость возникла. Попал к Груздинян Кристинэ, потратила на меня не мало времени ввиду моей неосведомленности по кредитам, но все детально объяснила и я оформил кредит. Офис в целом на вид приятный, атмосфера по мне так - неплохая. Однозначно рекомендую.",5,"Искренне рады, что выбрали наш Банк своим финансовым партнёром! Спасибо за высокую оценку 🙂"
16,Татьяна Иванова,,2023-12-25 10:09:29,"Уважаемый банк ВТБ, обратите и поощрите работу вашего сотрудника - Яну Сергачеву. Это внимательный, вежливый в обращении, знающий свое дело сотрудник. Желаю банку побольше таких сотрудников. С наступающим Новым годом, здоровья и успехов!",5,Довольные клиенты - наша лучшая награда. Благодарим за высокую оценку работы нашего сотрудника 💛
17,Блок1,https://avatars.mds.yandex.net/get-yapic/39803/ruj3txntxG6IOFLuxMx3LxBmmNg-1/islands-68,2024-03-01 08:18:44,"1.03.24 очередь на 1 час, касса не работает, неизвестно сколько ожидать. Руководитель не выходит. Сколько раз не заходила в это отделение, всегда очередь. На Маяковской заказ на выдачу денег не приняли, только впаривали услуги, сказали нужно звонить на горячую линию. В общем работают очень плохо 
.",1,"Благодарим вас за отзыв. Нам очень важно знать ваше мнение. Мы всегда стремимся к тому, чтобы быть лучше. Проведем работу в целях улучшения качества обслуживания."
18,Александр Шаповалов,,2023-09-20 06:51:44,"Олеся Самсонова сегодня утром помогла мне. Помогла мне сделать то, что мне было нужно сделать. Единственное, что я долго ждал инкассаторов которые везли деньги, в частности зелёную валюту. Большое спасибо Олеся вам за такую добросовестную работу. Желаю вам успехов и профессионального карьерного роста надеюсь что руководители вам выделят премию. С уважением, Александр",5,"Александр, благодарим за высокую оценку работы нашего сотрудника 💛"
19,Наталья Т.,https://avatars.mds.yandex.net/get-yapic/38663/K2Dk2rBiFdkQieJYBX1UKd4S3Y-1/islands-68,2023-09-26 11:56:36,"Отличное отделение, почти не было очереди, очень внимательные и вежливые сотрудники и руководитель! Четко, быстро, по делу решили вопрос, всё объяснили, рассказали и сделали.",5,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
