,name,icon_href,date,text,stars,answer
0,Елена Старикова,,2023-11-07 19:32:08,"Приятно удивила участливость и доброжелательность служащих банка. Обычно к концу рабочего дня все сотрудники уставшие и злые. Но здесь менеджеры очень вежливые и улыбчивые - как будто ждали именно тебя))

Отдельно хочу поблагодарить менеджера Александру Мироненко. Очень отзывчивый сотрудник, который дал мне четкую и информативную консультацию по оформлению кредитной карты. А еще она помогла разобраться с новой версией мобильного приложения. 

Теперь хочу зарплатный проект в этом банке)",5,"Елена, спасибо за такой приятный отзыв, нам очень приятно получать обратную связь 💛"
1,Лариса Ц.,,2023-12-20 09:08:19,"Очень благодарно сотруднику Чугуновой Ольге, помогла во всех интересующих меня вопросах, очень много нового и полезного узнала отэтого сотрудника. Ольга очень терпелива, тактична. Побольше бы таких сотрудников. Абсолютное разбирается во всех направлениях. Преподнесла так, что я даже решила и мужа привести в эт отделение банка. Спасибо Вам Оленька. С уважением Морозова Ильсияр Фаатовна.",5,Благодарим за высокую оценку работы нашего сотрудника 💛
2,Алекс,,2024-01-26 19:25:55,Отличное отделение. Удобное расположение от метро. Хорошо организованная работа менеджеров. Так же хочу отметить работу руководителя отделения Александра ( не запомнил фамилию). Оперативно и профессионально отработал по моему запросу при оформлении документов! 🔥🔥 🔥,5,Ваш положительный отзыв – наша лучшая награда 😊
3,Д. А.,,2024-01-23 05:58:14,"Классное отделение! Да бывает очередь! Но обслуживание на высшем уровне! Специалисты всегда все рассказывают понятно и доступно! Был у Юлии Мишутиной, оформил Накопителную Пенсию, чтобы быть уверенным в своем будущем, кредит оформили быстро, теперь и машину куплю!",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
4,Инкогнито 7851,,2024-02-29 11:09:42,Спасибо отзывчивым сотрудникам офиса за терпение. Обратилась в банк для открытия карты. Рассказали про все продукты выгодные для меня. Сотруднику Чернышёвой Ольге большое спасибо. Обязательно обращусь именно к этого компетентному сотруднику.,5,"Большое спасибо за отзыв и внимание к нашей работе. Мы очень ценим, что у нас есть такие отзывчивые клиенты, как вы 💙"
5,Владимир Я.,https://avatars.mds.yandex.net/get-yapic/21493/enc-c6b1598b5219876942bb7babf8e0391220d6fa4e581d699e083721a522e5e84f/islands-68,2023-11-03 14:13:12,"Выражаю огромную благодарность сотруднику офиса Алтуфьево Мироненко Александре за высокий профессионализм, вежливость в обслуживании. Обращался к Александре по различным вопросам трижды, и во все посещения она терпеливо и доходчиво разъясняла мне все детали. Еще раз большое спасибо за подобное обслуживан е. С уважением, клиент ВТБ Ярош В.К.",5,Благодарны вам за пятёрку и добрые слова о работе нашего сотрудника 💛
6,Александр Трунин,,2024-03-05 13:23:52,"Отзывчивые сотрудники в офисе, спасибо за помощь и понимание. Чернышёва Ольга очень помогла в решении моего вопроса, терпеливо и быстро все сделали. Пенсию получаю в этом банке и всем рекомендую обращаться именно в это отделение. Спасибо огромное!",5,"Благодарим за отзыв. Мы стремимся предоставлять нашим клиентам качественное обслуживание и рады, что вы оценили это. Наши сотрудники всегда стараются быть внимательными и заботливыми к каждому клиенту. Приходите к нам почаще!"
7,Светлана М.,,2024-02-20 08:00:36,"Огромная благодарность Сёмочкиной Кристине от клиента банка Марей Светланы. Кристина помогла мне разместить финансы так удачно, как я и не надеялась сделать. Учтены абсолютно все мои пожелания! С радостью приняла карту ВТБ, с отличными функциями! Кристина необыкновенно обоятельный, внимательный, доброжелательный человек! Я получила колоссальное удовольствие от рбщения с ней. Побольше бы таких сотрудников нашим банкам!",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
8,Галина Гришанова,,2024-03-05 10:47:58,"Была на обслуживании по вопросу закрытия и открытия нового вклада у сотрудника банка Липатовой Елены. Очень довольна обслуживанием! Отличный специалист, грамотный и опытный. Рекомендую! Спасибо за обслуживание!",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
9,Мария Цыпуштанова,,2024-01-26 17:17:09,"Добрый вечер!
Хочу поблагодарить работника банка ВТБ на станции метро Алтуфьево, Марию Вербенко, за компетентное и внимательное обслуживание при консультации по кредиту. Мария выделила время, провела все необходимые расчеты и дала исчерпывающую информацию. Благодаря ее внимательному отношению, я уверена, что в будущем обращусь в этот банк и буду его рекомендовать. 
Спасибо, Мария, за заботливое отношение к клиентам вашего банка!",5,"Искренне рады, что выбрали наш Банк своим финансовым партнёром! Спасибо, что отметили работу сотрудника 🙂"
10,Татьяна Арутюнова,,2024-02-06 09:39:29,"Посетила офис 6февраля, была у сотрудника Щетининой Анны. Сотрудник всё очень доходчиво отяснила, помогла со всеми вопросами. Очень приятно было общаться с ней. Благодарю за такое отношение.",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
11,Energy Channel,https://avatars.mds.yandex.net/get-yapic/37154/7ScZMOqOAKXLOhb8sJstW1PUHc-1/islands-68,2024-01-29 08:21:48,"Меня зовут Ирина Викторовна. 
Я часто прихожу в отделение ВТБ у метро Алтуфьево (Алтуфьевское шоссе, 90).
Удобное месторасположение.

Обслуживаюсь несколько лет в подразделении банка ""Привилегия"".
Бывают, конечно, очереди, но обслуживание всегда на высшем уровне.

Хочу поблагодарить и отметить высокий профессионализм Вербенко Марии и Новогродского Станислава.
У них получаю всегда качественное обслуживание.

Радуюсь, что банк подобрал такие высоквалифицированные кадры.",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудников 👍"
12,Маша Б.,https://avatars.mds.yandex.net/get-yapic/48449/X56yR6evdK1JOHokRE3zi0cpHY-1/islands-68,2024-01-26 18:02:30,"Добрый день!Посещала офис на Алтуфьево, обслуживалась у Марии в привилегии. Вопрос бы по карте мир и бонусам. 
Мария все рассказала, также предложила оформить карту с кредитным лимитом, там как раз хороший кэшбек) 
Ушла с новыми картами и бонусами. 
Спасибо сотруднику за открытость, и проявленную чуткость.",5,"Так приятно, что вы поставили нам высокую оценку и отметили работу сотрудника 👍"
13,Нина Виноградова,,2024-02-02 12:08:56,"Добрый день! Большое спасибо отделению банка ВТБ Алтуфьевское шоссе 90 за хорошее обслуживание, а также сотруднику банка Александре Мироненко. Была очень внимательна и отзывчива на все мои вопросы.",5,Спасибо. Ваш положительный отзыв – лучшая награда для сотрудника 😊
14,Мухаммад Курбанов,https://avatars.mds.yandex.net/get-yapic/42215/enc-4956dc104c31b70638de3daebde65b7db6268f79f4fa30e63dcdf06e5b4194d2/islands-68,2024-02-16 11:45:53,"Все шикарно , быстро сделали все что нужно , сотрудники супер , Семенова Татьяна и Щетинина Анна очень выручили , отдельная похвала 👍",5,"Спасибо, что оценили нас на 5 ⭐"
