,name,icon_href,date,text,stars,answer
0,IT NT,,2023-11-04 11:56:39,"Удобное расположение, всегда можно припарковаться недалеко. Чисто. Очередей никогда не видел. Персонал вежливый.",5,Ваш положительный отзыв – наша лучшая награда 😊
1,eleninsergey,https://avatars.mds.yandex.net/get-yapic/24700/enc-8a89fd9ff74f831f56518da477d1e3ba98eee9008467e0d4eb455d6405be2647/islands-68,2024-04-11 08:08:09,шикарный офис и работа сотрудников! приятно удивили профессионализмом))) Операционист Вьюгина Екатерина быстро решила сложный вопрос. Так держать!,5,
2,Мария Щ.,,2024-01-22 18:34:19,"Мне нравится отделение по этому адресу. Мало сотрудников,время ожидания довольно продолжительное. Правда,сотрудники очень вежливые и старательно все объяснят",4,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем проверку на основании ваших замечаний вместе с его руководителем и примем необходимые меры. Простите, что заставили вас ждать."
3,константин сафонов,https://avatars.mds.yandex.net/get-yapic/45848/BcISdyotKQyFMHCYS2s9nb98Jj4-1/islands-68,2024-02-16 13:54:19,Клиентом ВТБ стал недавно. Народа немного. Персонал вежливвый. Обслуживание очень внимательное и доброжелательное. Мне там понравилось.,5,"Спасибо, что уделили время и оставили отзыв. Конечно, нам приятно видеть, что посещение офиса вызвало у вас исключительно положительные эмоции 👍"
4,Сергей Бондаренко,,2023-12-21 16:49:37,"Ну не знаю, просидел 1,5 часа, чтоб просто внести паспортные данные из-за смены паспорта в отделе ""привилегии"", т.к. обслуживаюсь там. В обычном отделе по работе с физлицами тоже не смогли помочь - у вас же ""привилегии"" идите туда... Зачем такие ""привелегии"" нужны не понятно? 
Так и ушел ничего не сделав, сотрудников море - все ходят туда сюда толку 0, никто не поинтересоваться зачем пришли и почему сидите. Пойду в другое отделение за порцией новых ""привилегий"", спасибо за обслуживание...",1,"Спасибо, что поделились с нами. Информацию в полном объеме мы передали ответственным руководителям для детального разбора и проведения необходимого цикла работ, чтобы в будущем снизить время ожидания при обращении в офис и исключить возможность повторения подобных ситуаций. Приносим извинения за доставленные неудобства.

Важно сказать, что мы реализовали возможность дистанционной смены персональных данных с помощью учетной записи на портале Госуслуги. Личный профиль ВТБ Онлайн → раздел «Документы» → выбираете «Паспорт» → кликаете «Обновить через Госуслуги»."
5,Леонид Мурзаев,https://avatars.mds.yandex.net/get-yapic/39803/egULFNHMOKGyISFYU2ZUf6KsR0-1/islands-68,2024-02-16 17:08:24,"Ставлю пятёрку из-за воспоминаний. Раньше тут был Военкомат Ленинского района Москвы, здесь заканчивал службу мой отец - был зам. военкома, часто бывал у него на работе - благо мой детский сад находился в соседнем подъезде. Ну и конечно же - желаю процветания вашему банку и всем сотрудникам, место историческое)))",5,"Спасибо, что уделили время и оставили отзыв. Нам приятно видеть, что посещение офиса вызвало у вас исключительно положительные эмоции 👍"
6,Инкогнито 3530,,2023-11-07 12:14:45,"В любом уважаемом банке касса обычно расположена в отдельном помещении. Но не в этом Отделении ВТБ. Все в открытом доступе и те, кто ждёт очереди к окошку и видят, и слышат все, что происходит у кассы. Увы, это выглядит уже НЕ привычным.",1,"Позвольте поблагодарить вас за обратную связь, которая позволяет нам эффективнее работать над улучшением качества обслуживания. Обязательно обсудим с руководством офиса ваш отзыв. Приносим извинения за неудобства."
7,Ruben U.,,2023-10-18 11:31:13,"Хорошее место,очень все организованно и цивилизацованно,добрые сотрудники,все с с кайфом)",5,"Очень приятно получить такую высокую оценку, спасибо 😊"
8,Игорь,https://avatars.mds.yandex.net/get-yapic/63032/GQUbUHdXAxO22FW5rC7aZO1bA-1/islands-68,2023-05-23 17:44:13,"Быстрое, качественное обслуживание. Очень доброжелательно, без лишних действий решили все вопросы. Молодцы. Был первый раз в этом офисе - остался доволен. Уютно.",5,"Благодарим за положительный отзыв работы. Рады, что вы остались довольны 🙂"
9,Гриев Андрей,,2024-01-14 12:15:43,"Место хорошее, есть парковка. Внутри комфортно и сотрудница просто прекрасна у которой интернет в лкне плохо ловит)",5,Спасибо за отзыв. Ваш комфорт - наша основная задача 👌
10,Сергей Еремеев,,2023-12-23 14:30:06,Клиентов в этом заведении не любят обслуживание очень плохое сотрудники некогда не торопятся помоч тянут резину спасибо что хотябы есть банкоматы им спасибо не рекомендую есть банки где к тебе относятся как к человеку,1,"Будем благодарны, если расскажете подробнее, с какой ситуацией пришлось столкнуться при обращении в офис. Не оставим без внимания и во всем разберёмся 👌"
11,Валентина Серова,,2023-11-22 16:51:34,"Прошу объявить благодарность заместителю директора Волчкову П.В.,за профессионализм, коммуникабельность в работе с клиентами и сотрудниками банка",5,"Для нас очень важно, чтобы наша работа приносила вам только приятные впечатления. Постараемся и дальше вас радовать! Отдельное спасибо, что отметили работу конкретного сотрудника 👍"
12,Hatawa Plotnikova,https://avatars.mds.yandex.net/get-yapic/29310/AFAvCzoqMcdlvcY4oCqVQwS9c-1/islands-68,2023-02-16 17:34:09,"Минут 10-15 от метро, что не очень далеко и главное можно сразу найти. В банке чисто, все вежливые. Помогли взять талон, отдельное спасибо девушке которая в течение 10 минут смогла решить мою проблему. Так же помогла всё установить подключить. Люблю такой подход к клиентам. Выходишь в хорошо настроение)",5,"Огромное спасибо за приятный отклик 💛 Рады, что смогли помочь в решение вопроса 😉"
13,marina ignatova,https://avatars.mds.yandex.net/get-yapic/20706/enc-30060a946267c61958dd5766efea7665/islands-68,2023-12-23 09:28:41,Очередь не очень большая... Передо мной было человек 5. Но почти без движения! ( потеряла очень много времени. Сотрудники неторопливые(,3,"Ваше замечание не останется без внимания и будет незамедлительно передано ответственным руководителям с целью реализации мер, которые обязательно будут направлены на повышение скорости предоставляемых услуг. Простите, что заставили вас долго ждать."
14,Алексей Хмель,https://avatars.mds.yandex.net/get-yapic/25817/enc-4d34887b088df477bd1c85a9112ee376fcf0727ca3b6a73f9e0ac0318a9d3c04/islands-68,2023-10-01 11:48:56,"Банк ВТБ, думаю не нуждается в рекламе или еще чего то. Отделение на Фрунзенской, такое же как остальные))) девушка которая занималась моим вопросом, не помню ее имени, достаточно понятно все объяснила и быстренько все сделала)
Парковка есть. Не знаю что еще сказать🙂",5,"Спасибо за отзыв, нам особенно приятно получать положительную обратную связь 😊 Надеемся на дальнейшее плодотворное сотрудничество!"
15,Р. Р. С.,https://avatars.mds.yandex.net/get-yapic/21377/enc-b2da7e9e168cfbdd5c9a23a334275b50b258976f2c3ad874aa76c9afbae08952/islands-68,2022-07-04 18:49:18,"Являюсь юридическим клиентом данного отделения уже более 10 лет. Спокойная профессиональная обстановка, великолепное обслуживание, удобное местоположение, обходительный персонал. Удачи и процветания.",5,
