,name,icon_href,date,text,stars,answer
0,Aleks FED,,2024-01-08 13:43:16,"Хороший дополнительный офис ВТБ.
Организация на высоте.
Отзывчивый персонал.
Все очень удобно, а вот с парковкой как повезет. 
Доступ к банкоматам круглосуточный.",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💛"
1,Тамара Есаулова,,2024-01-18 17:11:20,"Хочу выразить благодарность сотруднице банка ВТБ Жулебино Оганесян Араксии Ивановне за профессионализм : объяснила доходчиво, обстоятельно, быстро, помогла разобраться в ""приложении"" на смартфоне, открыть наиболее выгодный оптимальный вклад. Очень хорошее впечатление от посещения банка. С уважением , Есаулова Т. П.",5,"Спасибо, нам очень приятно получать обратную связь 💛"
2,Алла Васильева,,2023-12-27 11:18:10,"Хочу выразить искреннюю благодарность менеджеру счета банка ВТБ Оганесян Араксии Ивановне за ее добросовестную работу, за отзывчивость, за помощь в оформлении документов по получению страховой выплаты. Мы с ней 8 мес. Занимались оформлением в СОГАЗ документов и за все это время она, как могла помогала и поддерживала меня в это хлопотном и очень не простом вопросе. Желаю ей от всей души здоровья, счастья, радостей и успехов в работе. Хотелось бы , чтобы в банке ВТБ все сотрудники были такими же !! С уважением Васильева Алла Григорьевна.",5,Благодарны вам за пятёрку и добрые слова в адрес нашего сотрудника 💛
3,myinterpost myinterpost,,2024-01-02 16:23:30,"Хорошее отделение банка!, 
по локации недалеко от метро,приветливые вежливые работники, быстро разрешают возникшие вопросы, в данном случае дают хороший совет по дебетовой карте, в целом твёрдая пятёрка!",5,"Спасибо, что выбрали наш Банк. Уверены, что в будущем наше сотрудничество будет также исключительно положительным 👌"
4,Валентин Риелтор,https://avatars.mds.yandex.net/get-yapic/43978/7cBLmx8fhmHZR1AVKJoLPdzic-1/islands-68,2024-04-02 17:39:08,"У нас остро стоял вопрос в получении дубликата заявления на открытие эскроу счета для другого банка для покупки новостройки в ипотеку. Срочность была уровня «нужно получить еще позавчера». 

Хотим выразить огромную БЛАГОДАРНОСТЬ 🙏🏻 менеджеру Луканскому Артуру за максимальную вовлеченность в процесс получения этого дубликата! Он профессионально решил наш вопрос в течение 30 минут. Честь и хвала ему за это. Ценный сотрудник. Еще раз спасибо. Вы спасли нашу сделку и сэкономили неделю ожидания. От всей души желаем всех благ и процветания🙏🏻",5,"Мы с удовольствием передадим информацию руководителю сотрудника, который с вами взаимодействовал. Уровень его компетенции и проведенная работа будут хорошим примером для всех наших коллег."
5,Дашуля,https://avatars.mds.yandex.net/get-yapic/44850/4oAsUiiIJujia9b37Vnxuglf0-1/islands-68,2024-02-28 11:40:28,"С ноября 2023 года , пыталась закрыть счет которым не пользуюсь , три раза приходила в отделение банка, составляли заявку на закрытие , но все было бесполезно , а на днях пришла вновь в отделение банка на привольную 65/32 .
Скажу честно в этот раз все прошло успешно .
Хочу выразить благодарность сотруднику банка Алексею за успешную работу , благодаря ему он завершил работу и сделал ее на отлично )
Все прошло быстро .
Большое человеческое спасибо",5,"Спасибо, что поделились своими впечатлениями. Мы очень ценим обратную связь 💙"
6,Анна Гончарова,,2024-03-06 03:16:21,"Отделение, как отделение. Таким, как и должно быть - удобные места для,ожидания, грамотный персонал, качественное и быстрое обслуживание",5,"Спасибо за положительный отзыв, нам очень приятно 👍"
7,Антон Бикеев,,2023-11-11 16:50:31,"Хороший банк, только положительные эмоции. Заехал вечером за 30 минут до закрытия для получения банковской карты, думал что уже не успею получить, но меня приняли и обслужили на высшем уровне, было очень приятно, что персонал идет на встречу. Спасибо за вашу работу!",5,"Благодарим за положительный отзыв, нам очень приятно 👍"
8,Егор Моисеев,,2023-11-24 20:31:51,"6-8 окно максимально не компетентны,не заинтересованы в решении проблемы своих клиентов,откладывают помощь на неопределенный срок,мужчина в 11 окне и девушка в 13,помогут,объяснят в сфере:что,где,когда.
Последний раз обращался в окно 5-6,это уже как мне показалось «работники» просто посидеть",1,"Благодарим за обратную связь. Поверьте, мы всегда стремимся быть лучше, поэтому надеемся, что при следующих посещениях офиса вы заметите положительные изменения."
9,Сергей,https://avatars.mds.yandex.net/get-yapic/31078/ISDk5mKpiM5GsdH8FqzZjjfVuI-1/islands-68,2024-01-09 14:12:31,"К сожалению за красивым и удобным помещением скрывается плохо организованная работа. Менеджеры работают медленно, причем это не их вина, а плохо продуманных бизнес процессов.
Раньше я думал, что Сбер это самый топорный банк, но видимо я ошибался.",1,"Сожалеем, что обслуживание в нашем офисе доставило вам неудобства. Мы обязательно организуем проверку на основании ваших замечаний вместе с его руководителем и примем необходимые меры. Благодарим вас за отзыв."
